Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
1103078,0.0,986170.0,,Cyrq Energy Inc,-73604640.0,-71963900.0,,,1103078.0,-65945660.0,-71963900.0,,,4245710.0,,-215429780.0,,,540000.0,1.0,,3654030.0,107784420.0,41838750.0,-71963900.0,-101805830.0,49370890.0,,,"Electric Power Generation, Transmission and Distribution",-71963900.0,-0.67715,96954930.0,,,92941100.0,
1103078,,986170.0,,,-73604640.0,-71963900.0,,,1264108.0,-65945660.0,-71963900.0,,,4245710.0,,-215429780.0,,,540000.0,,,3654030.0,107784420.0,41838750.0,-71963900.0,-101805830.0,49370890.0,,,,-71963900.0,-0.67715,96954930.0,,,92941100.0,
1171014,0.0,5152000.0,,Cosi Inc,-15516000.0,3298000.0,3200000.0,,1171014.0,17852000.0,3298000.0,-84000.0,,89890000.0,,-325725000.0,,,680000.0,1.0,,8780000.0,23409000.0,41261000.0,3298000.0,-15655000.0,9062000.0,,,Full-Service Restaurants,3298000.0,0.06883,5990000.0,,,11142000.0,
1171014,,5152000.0,,,-15516000.0,3298000.0,3200000.0,,,17852000.0,3298000.0,-84000.0,,89890000.0,,-325725000.0,,,80000.0,,,8780000.0,23409000.0,41261000.0,3298000.0,-15655000.0,9062000.0,,,,3298000.0,0.06883,5990000.0,,,11142000.0,
1123647,0.0,65678000.0,,ATP Oil & Gas Corp,153788000.0,-126347000.0,298574000.0,,1123647.0,166389000.0,-126347000.0,,,687208000.0,,-548765000.0,,,270000.0,1.0,,187143000.0,3222385000.0,3388774000.0,-126347000.0,-165277000.0,534615000.0,,,Other Investment Pools and Funds,-126347000.0,-2.43168,2352883000.0,,,2010005000.0,
1123647,,65678000.0,,,153788000.0,-126347000.0,298574000.0,,,166389000.0,-126347000.0,,,687208000.0,,-548765000.0,,,270000.0,,,187143000.0,3222385000.0,3388774000.0,-126347000.0,-165277000.0,534615000.0,,,,-126347000.0,-2.43168,2352883000.0,,,2010005000.0,
1349120,,8772000.0,,Hawaiian Telcom Communications Inc,-28715000.0,-255957000.0,159872000.0,,1349120.0,201480000.0,-255957000.0,3315000.0,,483676000.0,,-220389000.0,,,,,,360461000.0,1436360000.0,1637840000.0,-255957000.0,117326000.0,377789000.0,,,Other Telecommunications,-255957000.0,-255957.0,1243928000.0,,,1252700000.0,
1349120,,8772000.0,,,-28715000.0,-255957000.0,159872000.0,,,201480000.0,-255957000.0,3315000.0,,483676000.0,,-220389000.0,,,,,,360461000.0,1436360000.0,1637840000.0,-255957000.0,117326000.0,377789000.0,,,,-255957000.0,-255957.0,1243928000.0,,,1252700000.0,
1156218,,,,Colorado 2001B LP,,,,,1156218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104599,0.0,297421000.0,,Circuit City Stores Inc,-353579000.0,1366744000.0,,,104599.0,1503175000.0,1366744000.0,84362000.0,,11743691000.0,,981112000.0,-19237000.0,,,1.0,,2439720000.0,2242755000.0,3745930000.0,1366744000.0,-319897000.0,1605687000.0,,,Other Investment Pools and Funds,1366744000.0,8.09397,-228789000.0,,,68632000.0,
104599,,297421000.0,,,-353579000.0,1366744000.0,,,,1503175000.0,1366744000.0,84362000.0,,11743691000.0,,981112000.0,-19237000.0,,,,,2439720000.0,2242755000.0,3745930000.0,1366744000.0,-319897000.0,1605687000.0,,,,1366744000.0,8.09397,-228789000.0,,,68632000.0,
1366913,,16071000.0,,Linens Holding Co,-198317000.0,-92390000.0,,,1366913.0,322784000.0,-92390000.0,7615000.0,,2794776000.0,,-348624000.0,-31035000.0,,,,,860969000.0,1417603000.0,1740387000.0,-92390000.0,-242091000.0,446579000.0,,,Home Furnishings Stores,-92390000.0,-7.09982,839788000.0,,,855859000.0,
1366913,,16071000.0,,,-198317000.0,-92390000.0,,,,322784000.0,-92390000.0,7615000.0,,2794776000.0,,-348624000.0,-31035000.0,,,,,860969000.0,1417603000.0,1740387000.0,-92390000.0,-242091000.0,446579000.0,,,,-92390000.0,-7.09982,839788000.0,,,855859000.0,
831246,0.0,4878990.0,,Franklin Credit Holding Corp,21982360.0,-830525000.0,315610.0,,831246.0,-830525000.0,-830525000.0,,,64493070.0,,-851257240.0,,,2490000.0,1.0,,,853749330.0,23224330.0,-830525000.0,22241970.0,,,,Nondepository Credit Intermediation,-830525000.0,-103.44323,844749680.0,,,846836060.0,
831246,,4878990.0,,,21982360.0,-830525000.0,315610.0,,,-830525000.0,-830525000.0,,,64493070.0,,-851257240.0,,,2490000.0,,,,853749330.0,23224330.0,-830525000.0,22241970.0,,,,,-830525000.0,-103.44323,844749680.0,,,846836060.0,
1133324,,,,Inphonic Inc,,,,,1133324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362614,0.0,25298000.0,,Barzel Industries Inc,-38425000.0,-151939000.0,9100000.0,,1362614.0,45197000.0,-151939000.0,88404000.0,,801058000.0,,-58546000.0,-40030000.0,,10000.0,1.0,,139737000.0,431743000.0,476940000.0,-151939000.0,-54599000.0,42374000.0,,,Iron and Steel Mills and Ferroalloy Manufacturing,-151939000.0,-5.7196,323516000.0,,,348814000.0,
1362614,,25298000.0,,,-38425000.0,-151939000.0,9100000.0,,,45197000.0,-151939000.0,88404000.0,,801058000.0,,-58546000.0,-40030000.0,,10000.0,,,139737000.0,431743000.0,476940000.0,-151939000.0,-54599000.0,42374000.0,,,,-151939000.0,-5.7196,323516000.0,,,348814000.0,
883697,1.0,250000.0,,Regen Biologics Inc,-9141000.0,-13386000.0,,,883697.0,-9908000.0,-13386000.0,-89000.0,,1374000.0,,-105486000.0,,,10000.0,0.0,,1860000.0,12199000.0,2291000.0,-13386000.0,-9951000.0,12003000.0,,,Medical Equipment and Supplies Manufacturing,-13386000.0,-2.22427,13778000.0,250000.0,,10550000.0,
883697,,250000.0,,,-9141000.0,-13386000.0,,,,-9908000.0,-13386000.0,-89000.0,,1374000.0,,-105486000.0,,,0.0,,,1860000.0,12199000.0,2291000.0,-13386000.0,-9951000.0,12003000.0,,,,-13386000.0,-2.22427,13778000.0,250000.0,,10550000.0,
1088787,1.0,45430.0,,CD International Enterprises Inc,-3513770.0,-9823750.0,,,1088787.0,-8817500.0,-9823750.0,,,360050.0,,-88392770.0,215070.0,,0.0,0.0,,128990.0,9009570.0,192080.0,-9823750.0,-3096520.0,9009570.0,,,Nonferrous Metal (except Aluminum) Production and Processing,-9823750.0,-1960.82834,3176290.0,,,2215470.0,
1088787,,10310.0,,,-1351170.0,-22333360.0,,,,-21327110.0,-22333360.0,,,82610.0,,-108889040.0,91830.0,,50000.0,,,30220.0,21358600.0,31480.0,-22333360.0,-20415750.0,21358600.0,,,,-22333360.0,-2.24507,2696640.0,,,1700700.0,
943605,0.0,35650000.0,,TEN: Pubco Inc,36709000.0,-1292394000.0,53438000.0,,943605.0,414523000.0,-1292394000.0,-37975000.0,,2189432000.0,,-65659000.0,,,,1.0,,567829000.0,2021482000.0,2436003000.0,-1292394000.0,-27893000.0,593095000.0,,,"Advertising, Public Relations, and Related Services",-1292394000.0,-24.70125,1368139000.0,35650000.0,,1377811000.0,
943605,,35650000.0,,,36709000.0,-1292394000.0,53438000.0,,,414523000.0,-1292394000.0,-37975000.0,,2189432000.0,,-65659000.0,,,,,,567829000.0,2021482000.0,2436003000.0,-1292394000.0,-27893000.0,593095000.0,,,,-1292394000.0,-24.70125,1368139000.0,35650000.0,,1377811000.0,
797496,0.0,,,Frontier Insurance Group Inc,-295033000.0,-161827000.0,,,797496.0,-156337000.0,-161827000.0,,,,,-611637000.0,,,,1.0,,,2061173000.0,1904836000.0,-161827000.0,-297206000.0,,,,Insurance Carriers,-161827000.0,-3.85179,,8610000.0,,67800000.0,
797496,,,,,-295033000.0,-161827000.0,,,,-156337000.0,-161827000.0,,,,,-611637000.0,,,,,,,2061173000.0,1904836000.0,-161827000.0,-297206000.0,,,,,-161827000.0,-3.85179,,8610000.0,,67800000.0,
1362659,0.0,21420.0,,Tetragenex Pharmaceuticals Inc,90090.0,-3218410.0,39770.0,,1362659.0,-3208410.0,-3218410.0,,,0.0,,-105065190.0,,,10000.0,1.0,,158530.0,3386070.0,177650.0,-3218410.0,34290.0,3336070.0,,,Pharmaceutical and Medicine Manufacturing,-3218410.0,-0.20208,440570.0,,,461990.0,
1362659,,21420.0,,,90090.0,-3218410.0,39770.0,,,-3208410.0,-3218410.0,,,0.0,,-105065190.0,,,10000.0,,,158530.0,3386070.0,177650.0,-3218410.0,34290.0,3336070.0,,,,-3218410.0,-0.20208,440570.0,,,461990.0,
704384,0.0,734000.0,,Biovest International Inc,3626000.0,2296000.0,,,704384.0,41972000.0,2296000.0,192000.0,,4060000.0,,-1477000.0,,,2780000.0,1.0,,2041000.0,1652000.0,43624000.0,2296000.0,1059000.0,1251000.0,,,Scientific Research and Development Services,2296000.0,0.02296,-196000.0,734000.0,,538000.0,
704384,,734000.0,,,3626000.0,2296000.0,,,,41972000.0,2296000.0,192000.0,,4060000.0,,-1477000.0,,,2780000.0,,,2041000.0,1652000.0,43624000.0,2296000.0,1059000.0,1251000.0,,,,2296000.0,0.02296,-196000.0,734000.0,,538000.0,
39273,0.0,2907000.0,,Frozen Food Express Industries Inc,-13355000.0,28271000.0,11513000.0,,39273.0,28271000.0,28271000.0,,,377715000.0,,6516000.0,-4161000.0,,37810000.0,1.0,,59824000.0,95368000.0,123639000.0,28271000.0,-15056000.0,47358000.0,,,General Freight Trucking,28271000.0,1.61125,43239000.0,,,46146000.0,
39273,,2907000.0,,,-13355000.0,28271000.0,11513000.0,,,28271000.0,28271000.0,,,377715000.0,,6516000.0,-4161000.0,,37810000.0,,,59824000.0,95368000.0,123639000.0,28271000.0,-15056000.0,47358000.0,,,,28271000.0,1.61125,43239000.0,,,46146000.0,
867687,0.0,97530.0,,America West Resources Inc,-11608830.0,2413640.0,,,867687.0,2413640.0,2413640.0,136040.0,,13896600.0,,-62567540.0,146480.0,,10000.0,1.0,,582610.0,29176290.0,31589930.0,2413640.0,-23460300.0,28798530.0,,,Coal Mining,2413640.0,0.03634,20893740.0,,,20991270.0,
867687,,97530.0,,,-11608830.0,2413640.0,,,,2413640.0,2413640.0,136040.0,,13896600.0,,-62567540.0,146480.0,,10000.0,,,582610.0,29176290.0,31589930.0,2413640.0,-23460300.0,28798530.0,,,,2413640.0,0.03634,20893740.0,,,20991270.0,
773318,1.0,60950.0,,Veritec Inc,-438170.0,-3314380.0,,,773318.0,-3233170.0,-3314380.0,0.0,,681090.0,,-21581630.0,,,3950000.0,0.0,,72160.0,3385710.0,152540.0,-3314380.0,-1298090.0,3230710.0,,,Semiconductor and Other Electronic Component Manufacturing,-3314380.0,-0.08383,1972650.0,60950.0,,2032600.0,
773318,,46690.0,,,-419340.0,-4585020.0,,,,-4567980.0,-4585020.0,,,325540.0,,-22951440.0,-1210.0,,990000.0,,,56820.0,4640840.0,72860.0,-4585020.0,-1369810.0,4485840.0,,,,-4585020.0,-0.11596,2823500.0,46690.0,,2869190.0,
75208,1.0,193978000.0,,Overseas Shipholding Group Inc,76137000.0,1530271000.0,76851000.0,,75208.0,1580488000.0,1530271000.0,,,466872000.0,,-1282000.0,,,268850000.0,0.0,,623931000.0,1649922000.0,3230410000.0,1530271000.0,283960000.0,154285000.0,,,"Deep Sea, Coastal, and Great Lakes Water Transportation",1530271000.0,24.67853,497063000.0,,,691041000.0,
75208,,191089000.0,,,-20615000.0,208715000.0,89563000.0,,,254332000.0,208715000.0,,,462420000.0,,-321736000.0,,,214480000.0,,,238316000.0,776165000.0,1030497000.0,208715000.0,-293614000.0,57528000.0,,,,208715000.0,2.97014,333993000.0,,,525082000.0,
1201259,0.0,4023000.0,,Performing Brands Inc,-7355000.0,2902000.0,321000.0,,1201259.0,2654000.0,2902000.0,1472000.0,,9047000.0,,-22773000.0,-230000.0,,230000.0,1.0,,5859000.0,3655000.0,6308000.0,2902000.0,-11115000.0,2850000.0,,,Beverage Manufacturing,2902000.0,0.08394,-3911000.0,,,112000.0,
1201259,,4023000.0,,,-7355000.0,2902000.0,321000.0,,,2654000.0,2902000.0,1472000.0,,9047000.0,,-22773000.0,-230000.0,,230000.0,,,5859000.0,3655000.0,6308000.0,2902000.0,-11115000.0,2850000.0,,,,2902000.0,0.08394,-3911000.0,,,112000.0,
353827,0.0,47000.0,,14605 Inc,-8209000.0,-30288000.0,,,353827.0,-25570000.0,-30288000.0,3090000.0,,,,-85658000.0,2336000.0,,,1.0,,20937000.0,64931000.0,39361000.0,-30288000.0,-7889000.0,28239000.0,,,Pharmaceutical and Medicine Manufacturing,-30288000.0,-0.35153,39253000.0,,,39300000.0,
353827,,47000.0,,,-8209000.0,-30288000.0,,,,-25570000.0,-30288000.0,3090000.0,,,,-85658000.0,2336000.0,,,,,20937000.0,64931000.0,39361000.0,-30288000.0,-7889000.0,28239000.0,,,,-30288000.0,-0.35153,39253000.0,,,39300000.0,
12570,0.0,5578000.0,,Q Holding Co,-1303000.0,-54019000.0,,,12570.0,-46396000.0,-54019000.0,-1267000.0,,73029000.0,,-60659000.0,1097000.0,,0.0,1.0,,25402000.0,99724000.0,53328000.0,-54019000.0,-10293000.0,45311000.0,,,Rubber Product Manufacturing,-54019000.0,-10.75696,32613000.0,5540000.0,,38191000.0,
12570,,5578000.0,,,-1303000.0,-54019000.0,,,,-46396000.0,-54019000.0,-1267000.0,,73029000.0,,-60659000.0,1097000.0,,0.0,,,25402000.0,99724000.0,53328000.0,-54019000.0,-10293000.0,45311000.0,,,,-54019000.0,-10.75696,32613000.0,5540000.0,,38191000.0,
819551,0.0,3939520.0,,Ilx Resorts Inc,-383360.0,25393910.0,1035660.0,,819551.0,26140580.0,25393910.0,,,33647170.0,,6064640.0,2746580.0,,360000.0,1.0,,,44976820.0,71117400.0,25393910.0,-1894000.0,,,,Traveler Accommodation,25393910.0,6.98425,32518150.0,,,33779440.0,
819551,,3939520.0,,,-383360.0,25393910.0,1035660.0,,,26140580.0,25393910.0,,,33647170.0,,6064640.0,2746580.0,,360000.0,,,,44976820.0,71117400.0,25393910.0,-1894000.0,,,,,25393910.0,6.98425,32518150.0,,,33779440.0,
1031296,1.0,131000000.0,,FirstEnergy Corp,1930000000.0,6003000000.0,1282000000.0,,1031296.0,12421000000.0,6003000000.0,-15000000.0,,,,2256000000.0,-243000000.0,,13199440000.0,0.0,,3040000000.0,39673000000.0,52094000000.0,6003000000.0,578000000.0,5602000000.0,,,"Electric Power Generation, Transmission and Distribution",6003000000.0,14.17271,21843000000.0,,,21973000000.0,
1031296,,199000000.0,,,1952000000.0,503000000.0,933000000.0,,,6241000000.0,503000000.0,41000000.0,,,,-4532000000.0,-37000000.0,,13621540000.0,,,2950000000.0,36907000000.0,43148000000.0,503000000.0,-6177000000.0,7126000000.0,,,,503000000.0,1.13712,22353000000.0,,,22552000000.0,
1109153,1.0,189000.0,,Inveritech Solutions Inc,-5124000.0,-11859000.0,85000.0,,1109153.0,-11071000.0,-11859000.0,330000.0,,5549000.0,,-31316000.0,,,100000.0,0.0,,1797000.0,14140000.0,3069000.0,-11859000.0,-8874000.0,14140000.0,,,Business Support Services,-11859000.0,-0.4896,9350000.0,,,9533000.0,
1109153,,189000.0,,,-5124000.0,-11859000.0,85000.0,,,-11071000.0,-11859000.0,330000.0,,5549000.0,,-31316000.0,,,2240000.0,,,1797000.0,14140000.0,3069000.0,-11859000.0,-8874000.0,14140000.0,,,,-11859000.0,-0.4896,9350000.0,,,9533000.0,
1345968,0.0,60425000.0,,EBHI Holdings Inc,-138882000.0,-89988000.0,,,1345968.0,72810000.0,-89988000.0,19201000.0,,1023437000.0,,-502288000.0,9658000.0,,,1.0,,249876000.0,524110000.0,596920000.0,-89988000.0,-165529000.0,173619000.0,,,Apparel Accessories and Other Apparel Manufacturing,-89988000.0,-2.91939,201532000.0,,,261957000.0,
1345968,,60425000.0,,,-138882000.0,-89988000.0,,,,72810000.0,-89988000.0,19201000.0,,1023437000.0,,-502288000.0,9658000.0,,,,,249876000.0,524110000.0,596920000.0,-89988000.0,-165529000.0,173619000.0,,,,-89988000.0,-2.91939,201532000.0,,,261957000.0,
1356505,0.0,152000.0,,Surfect Holdings Inc,-3879000.0,432000.0,117000.0,,1356505.0,727000.0,432000.0,0.0,,20000.0,,-16383000.0,72000.0,,90000.0,1.0,,654000.0,527000.0,1255000.0,432000.0,-3868000.0,527000.0,,,Industrial Machinery Manufacturing,432000.0,0.00283,-118000.0,,,34000.0,
1356505,,152000.0,,,-3879000.0,432000.0,117000.0,,,727000.0,432000.0,0.0,,20000.0,,-16383000.0,72000.0,,90000.0,,,654000.0,527000.0,1255000.0,432000.0,-3868000.0,527000.0,,,,432000.0,0.00283,-118000.0,,,34000.0,
744962,0.0,1673000.0,,NXXI Inc,959000.0,-15222000.0,143000.0,,744962.0,-14603000.0,-15222000.0,105000.0,,6681000.0,,-135812000.0,,,510000.0,1.0,,2797000.0,18066000.0,3463000.0,-15222000.0,-2972000.0,18066000.0,,,Pharmaceutical and Medicine Manufacturing,-15222000.0,-0.0789,15505000.0,,,17178000.0,
744962,,1673000.0,,,959000.0,-15222000.0,143000.0,,,-14603000.0,-15222000.0,105000.0,,6681000.0,,-135812000.0,,,510000.0,,,2797000.0,18066000.0,3463000.0,-15222000.0,-2972000.0,18066000.0,,,,-15222000.0,-0.0789,15505000.0,,,17178000.0,
1623595,1.0,31214000.0,,Atlas Energy Group LLC,-758895000.0,-112959000.0,166929000.0,,1623595.0,-57989000.0,-112959000.0,,,753493000.0,,0.0,,,18750000.0,0.0,,299771000.0,1941235000.0,1883246000.0,-112959000.0,-885734000.0,182304000.0,,,Oil and Gas Extraction,-112959000.0,-4.34278,1647923000.0,,,1572314000.0,
1623595,,12009000.0,,,-94206000.0,-113866000.0,82381000.0,,,-68718000.0,-113866000.0,,,137158000.0,,1868000.0,,,1550000.0,,,12884000.0,173794000.0,105076000.0,-113866000.0,-189958000.0,98499000.0,,,,-113866000.0,-4.37196,184391000.0,,,81100000.0,
909326,0.0,95669000.0,,Asyst Technologies Inc,-16510000.0,-40448000.0,16993000.0,,755686.0,87600000.0,-40448000.0,17971000.0,,457227000.0,,-400496000.0,-34488000.0,,290000.0,1.0,,273776000.0,358053000.0,445653000.0,-40448000.0,-13743000.0,220991000.0,,,Industrial Machinery Manufacturing,-40448000.0,-0.80823,60310000.0,,,155845000.0,
909326,,95669000.0,,,-16510000.0,-40448000.0,16993000.0,,909326.0,87600000.0,-40448000.0,17971000.0,,457227000.0,,-400496000.0,-34488000.0,,290000.0,,,273776000.0,358053000.0,445653000.0,-40448000.0,-13743000.0,220991000.0,,,,-40448000.0,-0.80823,60310000.0,,,155845000.0,
1363346,,1425000.0,,RathGibson Inc,-222591000.0,-170232000.0,12120000.0,,1363346.0,-6673000.0,-170232000.0,6645000.0,,324526000.0,,-221125000.0,-14529000.0,,,,,113075000.0,336264000.0,329591000.0,-170232000.0,-216196000.0,37861000.0,,,Iron and Steel Mills and Ferroalloy Manufacturing,-170232000.0,-1702320.0,258012000.0,1425000.0,,259437000.0,
1363346,,1425000.0,,,-222591000.0,-170232000.0,12120000.0,,,-6673000.0,-170232000.0,6645000.0,,324526000.0,,-221125000.0,-14529000.0,,,,,113075000.0,336264000.0,329591000.0,-170232000.0,-216196000.0,37861000.0,,,,-170232000.0,-1702320.0,258012000.0,1425000.0,,259437000.0,
810208,0.0,1824590.0,,AuraSound Inc,1600230.0,-4537430.0,749840.0,,810208.0,5637040.0,-4537430.0,-10793730.0,,76175350.0,,-36884910.0,,,90000.0,1.0,,31615200.0,36635140.0,42272180.0,-4537430.0,953890.0,36635140.0,,,Audio and Video Equipment Manufacturing,-4537430.0,-0.27285,-1824590.0,,,0.0,
810208,,1824590.0,,,1600230.0,-4537430.0,749840.0,,,5637040.0,-4537430.0,-10793730.0,,76175350.0,,-36884910.0,,,90000.0,,,31615200.0,36635140.0,42272180.0,-4537430.0,953890.0,36635140.0,,,,-4537430.0,-0.27285,-1824590.0,,,0.0,
829499,0.0,25071000.0,,Old HB Inc,-107291000.0,-619999000.0,67226000.0,,51666.0,-461714000.0,-619999000.0,3845000.0,,2798337000.0,,-403038000.0,,,,1.0,,306144000.0,1420071000.0,958357000.0,-619999000.0,-143684000.0,379816000.0,,,Bakeries and Tortilla Manufacturing,-619999000.0,-13.71619,41046000.0,25071000.0,,66117000.0,
829499,,25071000.0,,,-107291000.0,-619999000.0,67226000.0,,829499.0,-461714000.0,-619999000.0,3845000.0,,2798337000.0,,-403038000.0,,,,,,306144000.0,1420071000.0,958357000.0,-619999000.0,-143684000.0,379816000.0,,,,-619999000.0,-13.71619,41046000.0,25071000.0,,66117000.0,
107681,0.0,207764000.0,,Winn-Dixie Stores Inc,-25808000.0,656292000.0,,,107681.0,863508000.0,656292000.0,77951000.0,,6880776000.0,,39833000.0,13918000.0,,537850000.0,1.0,,887929000.0,936282000.0,1799790000.0,656292000.0,-70130000.0,665345000.0,,,Grocery Stores,656292000.0,,-165001000.0,,,42763000.0,
107681,,207764000.0,,,-25808000.0,656292000.0,,,,863508000.0,656292000.0,77951000.0,,6880776000.0,,39833000.0,13918000.0,,537850000.0,,,887929000.0,936282000.0,1799790000.0,656292000.0,-70130000.0,665345000.0,,,,656292000.0,,-165001000.0,,,42763000.0,
