Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1478102,,,Other Investment Pools and Funds,,0.0,,,,,Western Asset Mortgage Defined Opportunity Fund Inc,1478102.0,,,,,,,251790000.0,,,0.0,1.0,,,,
1479238,,,Other Investment Pools and Funds,,0.0,,,,,Nuveen Mortgage Opportunity Term Fund 2,1479238.0,,,,,,,131170000.0,,,0.0,1.0,,,,
1483403,3895140.0,-751010.0,"Advertising, Public Relations, and Related Services",,1.0,-16795390.0,24643280.0,22406680.0,31500000.0,Redgate Media Group,1483403.0,14178240.0,-32312270.0,-32312270.0,-7458810.0,-32312270.0,10010770.0,,-5.72741,10552830.0,-6641690.0,0.0,-32312270.0,45678240.0,1089650.0,25397980.0
1483403,,,,,,,,,,,1270333.0,,,,,,,,,,,,,,,
1415684,1588980.0,,Pharmaceutical and Medicine Manufacturing,,0.0,-45156680.0,929220.0,4016830.0,18017340.0,MusclePharm Corp,1415684.0,-12971210.0,-12971210.0,-12971210.0,-23280950.0,-12971210.0,659760.0,11440000.0,-18.29663,,-20082610.0,1.0,-12971210.0,5046130.0,,17710100.0
1439971,5424710.0,-58630.0,Oil and Gas Extraction,,1.0,-11248480.0,5364080.0,1428470.0,5798990.0,Circle Star Energy Corp,1439971.0,1758420.0,1758420.0,1758420.0,-11078250.0,1758420.0,60630.0,15120000.0,0.04926,942150.0,-9514870.0,0.0,1758420.0,7557410.0,575990.0,4591610.0
1743046,0.0,,Metal Ore Mining,,0.0,-9188010.0,-2828570.0,2865060.0,416690.0,Minaurum Gold Inc,1743046.0,6190160.0,6190160.0,6190160.0,-3750100.0,6190160.0,2828570.0,6890000.0,0.12879,0.0,-3793490.0,1.0,6190160.0,6606850.0,2580.0,416690.0
814286,2217080.0,442520.0,Computer Systems Design and Related Services,,0.0,-9679700.0,1479810.0,1376060.0,4245050.0,Halo Companies Inc,814286.0,-2611740.0,-2613990.0,-2613990.0,-2503030.0,-2613990.0,657140.0,33180000.0,-0.03991,6280310.0,-1803330.0,1.0,-2613990.0,1633310.0,,3429350.0
1394108,0.0,-8941310.0,Basic Chemical Manufacturing,-1396840.0,0.0,16454330.0,-18270.0,4813800.0,20462630.0,Sino United Worldwide Consolidated Ltd,1394108.0,18266110.0,8782210.0,8782210.0,6707360.0,8782210.0,18270.0,4320000.0,394.1746,55191710.0,8705320.0,1.0,8782210.0,38728740.0,,20462630.0
1386278,81110000.0,7085000.0,Nondepository Credit Intermediation,,0.0,121741000.0,-164963000.0,336599000.0,172663000.0,Green Dot Corp,1386278.0,253196000.0,241688000.0,241688000.0,52083000.0,241688000.0,246080000.0,439140000.0,6.81925,467398000.0,83449000.0,1.0,241688000.0,425859000.0,,161654000.0
1386278,,,,,,,,,,,1136239.0,,,,,,,,,,,,,,,
1481055,134580000.0,1221000.0,Pipeline Transportation of Crude Oil,-1474000.0,1.0,-3175000.0,123655000.0,18730000.0,140677000.0,Crude Carriers Corp,1481055.0,277620000.0,277620000.0,277620000.0,9897000.0,277620000.0,10925000.0,174170000.0,17.35162,55882000.0,13256000.0,0.0,277620000.0,418297000.0,11317000.0,15749000.0
1096241,28145000.0,1162000.0,Computer Systems Design and Related Services,16538000.0,,-151850000.0,165519000.0,137957000.0,117676000.0,Force10 Networks Inc,1096241.0,91707000.0,-151719000.0,-151719000.0,-54590000.0,-151719000.0,67165000.0,,-162.8795,119070000.0,-53711000.0,,-151719000.0,209383000.0,7459000.0,90047000.0
1096241,,,,,,,,,,,1142956.0,,,,,,,,,,,,,,,
1096241,,,,,,,,,,,1295711.0,,,,,,,,,,,,,,,
1484830,,,Lessors of Real Estate,,,,,,,Welsh Property Trust Inc,1484830.0,,,,,,,,,156310000.0,22479000.0,,,,35494000.0,
1452804,0.0,,Pharmaceutical and Medicine Manufacturing,,0.0,-87900.0,-4960.0,8230.0,35130.0,Peak Pharmaceuticals Inc,1452804.0,-26900.0,-26900.0,-26900.0,-20220.0,-26900.0,4960.0,1850000.0,-8e-05,0.0,-20220.0,1.0,-26900.0,8230.0,,35130.0
1486159,800000000.0,,Oil and Gas Extraction,-2550000.0,0.0,-13455000.0,309134000.0,623640000.0,1093144000.0,Oasis Petroleum Inc,1486159.0,634238000.0,634238000.0,634238000.0,79390000.0,634238000.0,490866000.0,2969050000.0,6.85953,330422000.0,152567000.0,1.0,634238000.0,1727382000.0,74981000.0,182584000.0
1478950,265961000.0,2102000.0,Lessors of Real Estate,,1.0,-3277000.0,277863000.0,,323879000.0,Excel Trust Inc,1478950.0,363792000.0,295236000.0,295236000.0,499000.0,295236000.0,5292000.0,566290000.0,9.74704,52393000.0,4807000.0,0.0,295236000.0,687671000.0,21783000.0,
1483994,0.0,26238000.0,Traveler Accommodation,-12792000.0,0.0,85127000.0,-771811000.0,1173817000.0,1278856000.0,Huazhu Group Ltd,1483994.0,2246094000.0,2133779000.0,2133779000.0,118138000.0,2133779000.0,781601000.0,1038410000.0,2.19883,2385578000.0,107146000.0,1.0,2133779000.0,3524950000.0,,793343000.0
913659,4043370.0,,Wireless Telecommunications Carriers (except Satellite),-384270.0,1.0,-11099010.0,4042060.0,216530.0,6836010.0,Spot Mobile International Ltd,913659.0,-5173000.0,-5377170.0,-5377170.0,-4535720.0,-5377170.0,1310.0,0.0,-0.18381,10967490.0,-4447630.0,0.0,-5377170.0,1663010.0,445090.0,6836010.0
1411906,0.0,82140.0,Scientific Research and Development Services,,0.0,-28177550.0,-11362330.0,11405450.0,1722780.0,Ampio Pharmaceuticals Inc,1411906.0,17759820.0,9793900.0,9793900.0,-18359230.0,9793900.0,11362330.0,132860000.0,0.3151,18750.0,-11134140.0,1.0,9793900.0,19482600.0,,1291530.0
1353386,9522370.0,3093520.0,Support Activities for Mining,-3756610.0,0.0,87784270.0,-76486310.0,128446590.0,42345390.0,Liandi Clean Technology Inc,1353386.0,131305290.0,126980300.0,126980300.0,44272850.0,126980300.0,86008680.0,32800000.0,3.48418,127678430.0,24551410.0,1.0,126980300.0,173650690.0,,34545730.0
1024126,6000000.0,739570.0,Pharmaceutical and Medicine Manufacturing,-2115430.0,0.0,21843420.0,-28551180.0,68109910.0,32940290.0,Pernix Therapeutics Holdings Inc,1024126.0,49623680.0,40747180.0,40747180.0,8347600.0,40747180.0,34551180.0,225630000.0,15.8247,5542860.0,13107980.0,0.0,40747180.0,82563970.0,2302890.0,31480290.0
1520566,1265868000.0,,Activities Related to Credit Intermediation,,0.0,0.0,1203423000.0,,1506622000.0,Nationstar Mortgage Holdings Inc,1520566.0,281309000.0,30259000.0,30259000.0,20887000.0,30259000.0,62445000.0,2800880000.0,0.34914,377841000.0,71658000.0,0.0,30259000.0,1787931000.0,,
1374310,0.0,-2584000.0,Securities and Commodity Exchanges,,0.0,232121000.0,-134936000.0,189682000.0,91598000.0,Cboe Global Markets Inc,1374310.0,236270000.0,194101000.0,194101000.0,139406000.0,194101000.0,134936000.0,2571020000.0,2.18659,508144000.0,241632000.0,1.0,194101000.0,327868000.0,34094000.0,52287000.0
1484435,111748560.0,-415940.0,"Deep Sea, Coastal, and Great Lakes Water Transportation",,1.0,-42080630.0,111648820.0,6639210.0,115956210.0,Alma Maritime Ltd,1484435.0,27688160.0,27688160.0,27688160.0,-41275980.0,27688160.0,99740.0,,17.58425,,-41275980.0,0.0,27688160.0,143644370.0,,113456210.0
1497270,0.0,-19000.0,Metal Ore Mining,,1.0,-163362000.0,-26204000.0,27902000.0,2819000.0,Extorre Gold Mines Ltd,1497270.0,30243000.0,30243000.0,30243000.0,-55446000.0,30243000.0,26204000.0,422110000.0,0.32671,,-55446000.0,0.0,30243000.0,33062000.0,,2819000.0
1086909,83089000.0,,Software Publishers,,1.0,-56185000.0,-103732000.0,251272000.0,157713000.0,BroadSoft Inc,1086909.0,133243000.0,107125000.0,107125000.0,32297000.0,107125000.0,186821000.0,1002380000.0,3.95202,138064000.0,27436000.0,0.0,107125000.0,290956000.0,,71262000.0
1448780,0.0,,Computer Systems Design and Related Services,,1.0,-4643910.0,-1330170.0,1374620.0,268630.0,Mobilebits Holdings Corp,1448780.0,1116670.0,1116670.0,1116670.0,-2534120.0,1116670.0,1330170.0,58900000.0,0.03844,0.0,-2534120.0,0.0,1116670.0,1385300.0,4480.0,268630.0
1365101,14558000.0,4874000.0,Commercial and Service Industry Machinery Manufacturing,-2634000.0,0.0,-128102000.0,13807000.0,26929000.0,34820000.0,Primo Water Corp,1365101.0,149629000.0,57699000.0,57699000.0,-14379000.0,57699000.0,751000.0,28290000.0,2.43888,83062000.0,-9299000.0,1.0,57699000.0,184449000.0,8863000.0,30066000.0
