Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1478102,,,Other Investment Pools and Funds,,0.0,,,,,Western Asset Mortgage Defined Opportunity Fund Inc,1478102.0,,,,,,,225010000.0,,,0.0,1.0,,,,
1479238,,,Other Investment Pools and Funds,,0.0,,,,,Nuveen Mortgage Opportunity Term Fund 2,1479238.0,,,,,,,116980000.0,,,0.0,1.0,,,,
1483403,3895140.0,-751010.0,"Advertising, Public Relations, and Related Services",,1.0,-16795390.0,24643280.0,22406680.0,31500000.0,Redgate Media Group,1483403.0,14178240.0,-32312270.0,-32312270.0,-7458810.0,-32312270.0,10010770.0,,-5.72741,10552830.0,-6641690.0,0.0,-32312270.0,45678240.0,1089650.0,25397980.0
1483403,,,,,,,,,,,1270333.0,,,,,,,,,,,,,,,
1415684,0.0,-3000.0,Pharmaceutical and Medicine Manufacturing,,0.0,-1023000.0,-2000.0,2000.0,0.0,MusclePharm Corp,1415684.0,4000.0,4000.0,4000.0,-9000.0,4000.0,2000.0,2060000.0,7.84314,0.0,-9000.0,1.0,4000.0,6000.0,,0.0
1439971,0.0,-16420.0,Oil and Gas Extraction,,1.0,-66080.0,-2840.0,3090.0,14170.0,Circle Star Energy Corp,1439971.0,-11080.0,-11080.0,-11080.0,-13480.0,-11080.0,2840.0,5380000.0,-0.00027,,-13480.0,0.0,-11080.0,3090.0,,14170.0
1743046,0.0,,Metal Ore Mining,,0.0,-1919470.0,-2135580.0,2212830.0,295950.0,Minaurum Gold Inc,1743046.0,3872530.0,3872530.0,3872530.0,-1615160.0,3872530.0,2135580.0,28800000.0,0.13677,,-1612510.0,1.0,3872530.0,4168480.0,380.0,295950.0
814286,1320180.0,-136470.0,Computer Systems Design and Related Services,,0.0,-2671030.0,1185130.0,2654260.0,1895200.0,Halo Companies Inc,814286.0,1212310.0,1211160.0,1211160.0,-1895960.0,1211160.0,86090.0,39740000.0,0.02868,9113960.0,-1863090.0,1.0,1211160.0,3107500.0,,1430280.0
1394108,0.0,8391980.0,Basic Chemical Manufacturing,,0.0,943340.0,-80370.0,9853500.0,9007480.0,Sino United Worldwide Consolidated Ltd,1394108.0,993560.0,993560.0,993560.0,943340.0,993560.0,80370.0,34830000.0,48.39552,9740390.0,1257790.0,1.0,993560.0,10001040.0,,9007480.0
1386278,23422000.0,5153000.0,Nondepository Credit Intermediation,,0.0,27426000.0,-1559000.0,145377000.0,111744000.0,Green Dot Corp,1386278.0,71364000.0,40042000.0,40042000.0,13663000.0,40042000.0,56303000.0,2246780000.0,3.11369,112757000.0,23314000.0,1.0,40042000.0,183108000.0,,104732000.0
