Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1379009,34913000000.0,-43000000.0,Lessors of Real Estate,31000000.0,0.0,2774000000.0,40547000000.0,4250000000.0,46315000000.0,Gazit Globe Ltd,1379009.0,5189000000.0,4990000000.0,4990000000.0,700000000.0,4990000000.0,2443000000.0,7256780000.0,35.96013,4680000000.0,251000000.0,1.0,4990000000.0,51504000000.0,,4249000000.0
1270484,11514000.0,6589000.0,Computer and Peripheral Equipment Manufacturing,-21489000.0,1.0,,-112899000.0,238907000.0,64993000.0,Verifone Israel Ltd,1270484.0,260049000.0,194195000.0,194195000.0,20084000.0,194195000.0,124413000.0,,7.12564,235400000.0,26515000.0,0.0,194195000.0,325042000.0,2223000.0,49085000.0
1698287,149110137290.0,,Depository Credit Intermediation,,0.0,25364191790.0,,,508570311420.0,Banco Santander Mexico SA Institucion de Banca Multiple Grupo Financiero Santander,1698287.0,73962046030.0,73962046030.0,73962046030.0,11825415160.0,73962046030.0,,113332600000.0,10.89858,,,1.0,73962046030.0,582532357440.0,,
1337117,5900000.0,1734000.0,Investigation and Security Services,646000.0,0.0,66607000.0,-60636000.0,109219000.0,55742000.0,Ituran Location and Control Ltd,1337117.0,130126000.0,115423000.0,115423000.0,18860000.0,115423000.0,70253000.0,389690000.0,4.91676,121381000.0,24382000.0,1.0,115423000.0,185868000.0,,36394000.0
1119775,4078210.0,,Aerospace Product and Parts Manufacturing,,1.0,-89210760.0,4010860.0,376630.0,20030640.0,Metal Storm Ltd,1119775.0,-19201000.0,-19201610.0,-19201610.0,,-19201610.0,67350.0,15320000.0,-0.02425,964270.0,-11307670.0,0.0,-19201610.0,829640.0,,20006960.0
1119775,,,,,,,,,,,1163576.0,,,,,,,,,,,,,,,
1579695,25815000.0,527000.0,Scientific Research and Development Services,,1.0,-51995000.0,6037000.0,21285000.0,40465000.0,Biotie Therapies Ltd,1579695.0,-8938000.0,-16502000.0,-16502000.0,-8120000.0,-16502000.0,19778000.0,119680000.0,-0.10425,3138000.0,-7799000.0,0.0,-16502000.0,31525000.0,,6060000.0
1619762,4067629461.0,169633072.0,Gambling Industries,-4768779.0,0.0,2475549325.0,3473695241.0,2103698903.0,6251580884.0,International Game Technology PLC,1619762.0,2630896319.0,-2851650162.0,-2851650162.0,261727941.0,-2851650162.0,678503009.0,,-16.575256,3027398567.0,509589013.0,1.0,-2851650162.0,8882477203.0,131283968.0,1905734668.0
1166272,382640.0,,Medical and Diagnostic Laboratories,,0.0,-66844890.0,-2392120.0,4502160.0,2746350.0,Genetic Technologies Ltd,1166272.0,5533220.0,3733630.0,3733630.0,,3733630.0,2959240.0,13350000.0,0.00861,4915530.0,-9801320.0,1.0,3733630.0,8279570.0,,2478940.0
1661920,43012908.0,,Oil and Gas Extraction,,0.0,26634877.0,36327312.0,13104944.0,62228957.0,Lonestar Resources US Inc,1661920.0,97299779.0,91999177.0,91999177.0,,91999177.0,6685596.0,72970000.0,15.129899,38777693.0,-1850077.0,1.0,91999177.0,159531256.0,149626.0,3021117.0
1660046,0.0,,Pharmaceutical and Medicine Manufacturing,,0.0,-23600800.0,-1882220.0,2306480.0,435100.0,Immuron Ltd,1660046.0,3363290.0,1902700.0,1902700.0,,1902700.0,1882220.0,20750000.0,0.15145,416040.0,-2166150.0,1.0,1902700.0,3798390.0,39350.0,433000.0
1660046,,,,,,,,,,,1416282.0,,,,,,,,,,,,,,,
1351288,46000.0,-1298000.0,Scientific Research and Development Services,-229000.0,0.0,-52813000.0,-25173000.0,27216000.0,21319000.0,GW Pharmaceuticals PLC,1351288.0,12673000.0,7463000.0,7463000.0,4512000.0,7463000.0,25219000.0,,0.05688,30676000.0,4512000.0,1.0,7463000.0,33992000.0,,9714000.0
1444331,730100000.0,,Metal Ore Mining,,0.0,-566800000.0,455400000.0,515900000.0,1079000000.0,Paladin Energy Ltd,1444331.0,897700000.0,873100000.0,873100000.0,,873100000.0,347900000.0,3576010000.0,1.08927,204100000.0,3400000.0,1.0,873100000.0,1976700000.0,14300000.0,121400000.0
1335730,42320423000000.0,,Depository Credit Intermediation,,0.0,857004000000.0,,,152738206000000.0,Mizuho Financial Group Inc,1335730.0,3515351000000.0,2552103000000.0,2552103000000.0,377765000000.0,2552103000000.0,,3298427000000.0,164.81129,,,1.0,2552103000000.0,156253557000000.0,,
1539042,9644000.0,,Building Equipment Contractors,,0.0,-59218000.0,4829000.0,30767000.0,28611000.0,Bluenrgy Group Ltd,1539042.0,38757000.0,16987000.0,16987000.0,,16987000.0,4815000.0,,3.63406,44393650.0,5912550.0,1.0,16987000.0,67368000.0,426350.0,19932000.0
1207179,1635169000.0,2075000.0,"Deep Sea, Coastal, and Great Lakes Water Transportation",-2238000.0,0.0,157076000.0,1675611000.0,182128000.0,1996925000.0,Golar LNG Ltd,1207179.0,495511000.0,495511000.0,495511000.0,31501000.0,495511000.0,122231000.0,568840000.0,7.33256,216495000.0,31383000.0,1.0,495511000.0,2492436000.0,63482000.0,205762000.0
1280728,4580106000000.0,669540000000.0,"Electric Power Generation, Transmission and Distribution",-33898000000.0,0.0,1639752000000.0,7044823000000.0,2338880000000.0,10872340000000.0,Interconnection Electric SA ESP,1280728.0,6177036000000.0,6177036000000.0,6177036000000.0,,6177036000000.0,1016822000000.0,15463160000000.0,5576.56342,,1743538000000.0,1.0,6177036000000.0,17049376000000.0,,2106175000000.0
1131343,0.0,,Scientific Research and Development Services,,0.0,-69890850.0,-5227300.0,6707730.0,1572100.0,Alterity Therapeutics Ltd,1131343.0,5229320.0,5229320.0,5229320.0,,5229320.0,5227300.0,30250000.0,0.02234,215010.0,-4900820.0,1.0,5229320.0,6801420.0,35290.0,1500490.0
1408276,,,Motion Picture and Video Industries,,0.0,,,,,Seven Arts Entertainment Inc,1408276.0,,,,,,,7480000.0,,,,1.0,,,,
1021604,8897000.0,1334000.0,Semiconductor and Other Electronic Component Manufacturing,429000.0,0.0,-158623000.0,-23096000.0,47308000.0,46685000.0,On Track Innovations Ltd,1021604.0,29991000.0,28459000.0,28459000.0,-15293000.0,28459000.0,31970000.0,69000000.0,1.18845,31437000.0,-14051000.0,1.0,28459000.0,76676000.0,978000.0,32078000.0
1264136,47525963000000.0,,Depository Credit Intermediation,,0.0,7850817000000.0,,,213159875000000.0,Woori Financial Group Inc,1264136.0,13628726000000.0,13628726000000.0,13628726000000.0,953830000000.0,13628726000000.0,,,21430.27752,,,1.0,13628726000000.0,226788601000000.0,,
67088,33589412000000.0,,Depository Credit Intermediation,,0.0,4411963000000.0,,,194794681000000.0,Mitsubishi UFJ Financial Group Inc,67088.0,9312244000000.0,7519638000000.0,7519638000000.0,596732000000.0,7519638000000.0,,6212186000000.0,531.85043,,,1.0,7519638000000.0,204106928000000.0,,
67088,,,,,,,,,,,1180081.0,,,,,,,,,,,,,,,
1718226,0.0,,Nonmetallic Mineral Mining and Quarrying,,0.0,-14139649.0,-9315841.0,9334394.0,96496.0,Piedmont Lithium Ltd,1718226.0,11823057.0,11823057.0,11823057.0,,11823057.0,9315841.0,37440000.0,0.030018,287554.0,-1179402.0,1.0,11823057.0,11919544.0,12340.0,96496.0
1718226,,,,,,,,,,,1728205.0,,,,,,,,,,,,,,,
1692528,,,,,,,,,,,,,,,,,,,,,,,,,,
1314102,0.0,110000.0,Scientific Research and Development Services,,0.0,-218295000.0,-17565000.0,19034000.0,9973000.0,EyePoint Pharmaceuticals Inc,1314102.0,33041000.0,9164000.0,9164000.0,8753000.0,9164000.0,17565000.0,93580000.0,0.49451,23053000.0,9091000.0,1.0,9164000.0,43014000.0,,2934000.0
1445162,7230730000.0,,Motor Vehicle Manufacturing,,0.0,8737951000.0,7229958000.0,16852490000.0,23763724000.0,Byd Co Ltd,1445162.0,16682357000.0,14158696000.0,14158696000.0,,14158696000.0,2345542000.0,,6.01448,41113912000.0,4168526000.0,1.0,14158696000.0,40446081000.0,,18087932000.0
1095981,5495000.0,,Scientific Research and Development Services,-446000.0,0.0,-182504000.0,-7359000.0,18098000.0,28407000.0,Plus Therapeutics Inc,1207924.0,-3658000.0,-8215000.0,-8215000.0,-23216000.0,-8215000.0,12854000.0,272240000.0,-1538.38951,14730000.0,-21547000.0,1.0,-8215000.0,24749000.0,,8183000.0
1095981,,,,,,,,,,,1095981.0,,,,,,,,,,,,,,,
1191255,105923000000.0,2178000000.0,Wired Telecommunications Carriers,-175000000.0,0.0,119858000000.0,71558000000.0,60936000000.0,204788000000.0,China Telecom Corp Ltd,1191255.0,221732000000.0,179499000000.0,179499000000.0,19175000000.0,179499000000.0,35246000000.0,333441200000.0,2.21789,209370000000.0,22658000000.0,1.0,179499000000.0,426520000000.0,52243000000.0,143481000000.0
1552795,459660.0,,Scientific Research and Development Services,,0.0,-78184270.0,-191350.0,1029540.0,1733840.0,Benitec Biopharma Ltd,1552795.0,-696670.0,-696670.0,-696670.0,,-696670.0,651010.0,11720000.0,-0.03365,182030.0,-4625080.0,1.0,-696670.0,1037160.0,3690.0,967360.0
1476170,2741000.0,863000.0,Medical Equipment and Supplies Manufacturing,302000.0,0.0,-79650000.0,-18009000.0,23740000.0,20447000.0,Unilife Corp,1476170.0,44370000.0,33538000.0,33538000.0,-29748000.0,33538000.0,20750000.0,329370000.0,6.12434,11422000.0,-30554000.0,0.0,33538000.0,64817000.0,2314000.0,12791000.0
1228028,1101700000.0,,Nonmetallic Mineral Mining and Quarrying,,,1919200000.0,925900000.0,1254100000.0,2201400000.0,Holcim (Australia) Holdings Pty Ltd,1228028.0,2502900000.0,1565800000.0,1565800000.0,,1565800000.0,185900000.0,,1.74938,5337300000.0,1217900000.0,,1565800000.0,4704300000.0,,647700000.0
1276671,1427585000000.0,,Depository Credit Intermediation,,0.0,184054000000.0,,,5875924000000.0,Itau Corpbanca,1276671.0,503535000000.0,489905000000.0,489905000000.0,101136000000.0,489905000000.0,,1991809000000.0,2.17798,,,1.0,489905000000.0,6379459000000.0,,
1561680,,,Residential Building Construction,,0.0,,,,,TRI Pointe Group Inc,1561680.0,,,,,,,,,,,1.0,,,,
1301357,13529000.0,,Scientific Research and Development Services,,0.0,-152144000.0,-72258000.0,88922000.0,25751000.0,Pharmaxis Ltd,1301357.0,115016000.0,97314000.0,97314000.0,,97314000.0,85787000.0,673860000.0,0.41097,4763000.0,-46294000.0,1.0,97314000.0,140767000.0,,9169000.0
1268896,0.0,,Insurance Carriers,,0.0,108146000000.0,,,1015185000000.0,China Life Insurance Co Ltd,1280389.0,211072000000.0,207670000000.0,207670000000.0,,207670000000.0,,646150300000.0,7.34733,,41862000000.0,1.0,207670000000.0,1226257000000.0,,
1268896,,,,,,,,,,,1268896.0,,,,,,,,,,,,,,,
1274173,293841988.0,,Other Financial Investment Activities,,0.0,-47169797.0,34408105.0,552145087.0,977642501.0,Janus Henderson Group PLC,1274173.0,454251605.0,-137309340.0,-137309340.0,24195330.0,-137309340.0,261049286.0,,-1.664916,569448787.0,38088132.0,1.0,-137309340.0,1431894106.0,18575769.0,433089812.0
853927,1077681000.0,9322000.0,"Newspaper, Periodical, Book, and Directory Publishers",-5128000.0,,-680755000.0,1013515000.0,164098000.0,1340241000.0,American Media Operations Inc,853927.0,-399082000.0,-1146497000.0,-1146497000.0,-61894000.0,-1146497000.0,64166000.0,,-152662.71638,453211000.0,67054000.0,,-1146497000.0,941159000.0,12588000.0,186263000.0
923649,68039000.0,,"Deep Sea, Coastal, and Great Lakes Water Transportation",,,,57782000.0,11729000.0,69511000.0,California Petroleum Transport Corp,923649.0,1000.0,1000.0,1000.0,0.0,1000.0,10257000.0,,1.0,6124000.0,0.0,,1000.0,69512000.0,,11728000.0
1637505,,,Management of Companies and Enterprises,,,,,,,Utac Cayman Ltd,1637505.0,,,,,,,,,,,,,,,
1637505,,,,,,,,,,,1722577.0,,,,,,,,,,,,,,,
899045,,,Other Investment Pools and Funds,,,,,,,Olympus Media/Indiana LLC,899045.0,,,,,,,,,,,,,,,
899045,,,,,,,,,,,1768835.0,,,,,,,,,,,,,,,
1113306,2639390000.0,16380000.0,Wired Telecommunications Carriers,24502000.0,0.0,-2046398000.0,1652045000.0,2028323000.0,3357605000.0,Maxcom Telecomunicaciones SAB de CV,1113306.0,4159972000.0,4159972000.0,4159972000.0,-365095000.0,4159972000.0,987345000.0,6640420000.0,212.4951,2562570000.0,-7167000.0,1.0,4159972000.0,7517577000.0,639398000.0,616514000.0
1064116,1516067000.0,,Cable and Other Subscription Programming,,,-646960000.0,1507199000.0,53545000.0,1759207000.0,Mediacom LLC,1064116.0,-190987000.0,-832767000.0,-832767000.0,49437000.0,-832767000.0,8868000.0,,-832.767,637375000.0,112316000.0,,-832767000.0,1568220000.0,114465000.0,298801000.0
