Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1029402,3940.0,,Basic Chemical Manufacturing,,0.0,-20601030.0,-39530.0,206810.0,1370880.0,Energy and Environmental Services Inc,1029402.0,6124490.0,5977690.0,5977690.0,-449970.0,5977690.0,43570.0,380000.0,0.6283,224270.0,-448430.0,1.0,5977690.0,7495370.0,49640.0,1136690.0
1680713,,,,,,,,,,,,,,,,,,,,,,,,,,
55820,,,,,,,,,,,,,,,,,,,,,,,,,,
1019260,35615783.0,,Metal Ore Mining,-6315607.0,1.0,-271276079.0,26711037.0,30693072.0,96825122.0,Etruscan Resources Inc,1019260.0,65308761.0,65308761.0,65308761.0,-71268108.0,65308761.0,9562507.0,,0.192988,60387099.0,-24412688.0,0.0,65308761.0,162133883.0,12478220.0,30973222.0
1263011,0.0,-453000.0,Metal Ore Mining,-76000.0,0.0,-29871000.0,-22262000.0,25299000.0,8233000.0,Excellon Resources Inc,1263011.0,59010000.0,38291000.0,38291000.0,4433000.0,38291000.0,22262000.0,154100000.0,0.68795,48010000.0,11278000.0,1.0,38291000.0,67243000.0,88000.0,6473000.0
1479736,177000.0,,Metal Ore Mining,,0.0,-10127970.0,-1225610.0,4098670.0,799090.0,Azimut Exploration Inc,1479736.0,12473700.0,12463790.0,12463790.0,-1306010.0,12463790.0,1402610.0,12040000.0,0.34175,,-1433970.0,1.0,12463790.0,13272790.0,16440.0,480810.0
1526966,2669020.0,,Alumina and Aluminum Production and Processing,0.0,0.0,-37410790.0,-71154290.0,75984360.0,6462380.0,Orbite Technologies Inc,1526966.0,80618940.0,80394540.0,80394540.0,-11648750.0,80394540.0,73823310.0,447200000.0,0.45071,,-11837780.0,1.0,80394540.0,87081320.0,,2679080.0
740806,47107140.0,,Depository Credit Intermediation,,0.0,35552090.0,,,520770320.0,F & M Bank Corp,740806.0,45963550.0,43294030.0,43294030.0,4688190.0,43294030.0,,38100000.0,17.36819,,,1.0,43294030.0,566733880.0,,
1342645,31627000.0,,Metal Ore Mining,-1703000.0,1.0,-176027000.0,10678000.0,46118000.0,113311000.0,FARALLON Mining Ltd,1342645.0,59183000.0,59183000.0,59183000.0,8392000.0,59183000.0,20949000.0,391080000.0,0.12253,,9668000.0,0.0,59183000.0,172494000.0,13030000.0,26321000.0
1342645,,,,,,,,,,,1016041.0,,,,,,,,,,,,,,,
