Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1029402,,,Basic Chemical Manufacturing,,0.0,,,,,Energy and Environmental Services Inc,1029402.0,,,,,,,,,,,1.0,,,,
1680713,,,,,,,,,,,,,,,,,,,,,,,,,,
55820,,,,,,,,,,,,,,,,,,,,,,,,,,
1019260,0.0,,Metal Ore Mining,,1.0,-61351395.0,-1094259.0,1490692.0,1308424.0,Etruscan Resources Inc,1019260.0,7904571.0,7904571.0,7904571.0,-9067881.0,7904571.0,1094259.0,,0.218272,0.0,-8957091.0,0.0,7904571.0,9212994.0,,1308424.0
1263011,446836.0,,Metal Ore Mining,,0.0,-3584476.0,-135029.0,756034.0,649707.0,Excellon Resources Inc,1263011.0,106328.0,106328.0,106328.0,-380864.0,106328.0,581866.0,1190000.0,0.01983,,-382177.0,1.0,106328.0,756034.0,,649707.0
1479736,350000.0,,Metal Ore Mining,,0.0,-3390000.0,255000.0,105000.0,368000.0,Azimut Exploration Inc,1479736.0,306000.0,306000.0,306000.0,-163000.0,306000.0,95000.0,280000.0,0.0363,,-162000.0,1.0,306000.0,675000.0,1000.0,18000.0
1526966,,,Alumina and Aluminum Production and Processing,,0.0,,,,,Orbite Technologies Inc,1526966.0,,,,,,,580000.0,,,,1.0,,,,
740806,,,Depository Credit Intermediation,,0.0,,,,,F & M Bank Corp,740806.0,,,,,,,43740000.0,,,,1.0,,,,
1342645,0.0,,Metal Ore Mining,,1.0,-34753000.0,-19000.0,596000.0,1559000.0,FARALLON Mining Ltd,1342645.0,8235000.0,8235000.0,8235000.0,-1891000.0,8235000.0,19000.0,8580000.0,0.38401,,-1996000.0,0.0,8235000.0,9795000.0,,1559000.0
1342645,,,,,,,,,,,1016041.0,,,,,,,,,,,,,,,
1083643,0.0,,Depository Credit Intermediation,,0.0,17145000.0,,,227436000.0,Fauquier Bankshares Inc,1083643.0,22418000.0,22418000.0,22418000.0,3097000.0,22418000.0,,40740000.0,6.54659,,,1.0,22418000.0,249855000.0,,
316736,1646000.0,0.0,Oil and Gas Extraction,,0.0,565000.0,993000.0,958000.0,1893000.0,FieldPoint Petroleum Corp,316736.0,2658000.0,2658000.0,2658000.0,401000.0,2658000.0,653000.0,9100000.0,0.38395,1646000.0,602000.0,1.0,2658000.0,4552000.0,178000.0,576000.0
316736,,,,,,,,,,,1052435.0,,,,,,,,,,,,,,,
1077800,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,1.0,,,,,Accel Brands Inc,1077800.0,,,,,,,4260000.0,,,,0.0,,,,
947969,0.0,-520000.0,Other Investment Pools and Funds,,0.0,-81115000.0,-6912000.0,7154000.0,1237000.0,Mango Capital Inc,947969.0,6794000.0,6794000.0,6794000.0,-11213000.0,6794000.0,6912000.0,17540000.0,6.79346,331000.0,-11724000.0,1.0,6794000.0,8031000.0,,1237000.0
1771039,,,Metal Ore Mining,,0.0,,,,,Silver Spruce Resources Inc,1771039.0,,,,,,,360000.0,,,,1.0,,,,
1071265,52475000.0,,Metal Ore Mining,-7121000.0,0.0,-9868000.0,50483000.0,36077000.0,95620000.0,First Quantum Minerals Ltd,1071265.0,32953000.0,32953000.0,32953000.0,7528000.0,32953000.0,2595000.0,129100000.0,0.25576,90190000.0,7434000.0,1.0,32953000.0,128575000.0,10632000.0,42397000.0
1071265,,,,,,,,,,,1026530.0,,,,,,,,,,,,,,,
1177439,0.0,,Metal Ore Mining,,0.0,-3336000.0,-326000.0,381000.0,74000.0,FPX Nickel Corp,1177439.0,2270000.0,2270000.0,2270000.0,-497000.0,2270000.0,326000.0,2690000.0,0.159,,-498000.0,1.0,2270000.0,2342000.0,9000.0,74000.0
866028,0.0,,Metal Ore Mining,,0.0,-7030000.0,-1541000.0,1575000.0,422000.0,Polymet Mining Corp,866028.0,6876000.0,6876000.0,6876000.0,-3314000.0,6876000.0,1541000.0,590000.0,0.23525,,-3386000.0,1.0,6876000.0,7299000.0,17000.0,422000.0
