Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1478102,,,Other Investment Pools and Funds,,0.0,,,,,Western Asset Mortgage Defined Opportunity Fund Inc,1478102.0,,,,,,,,,,,1.0,,,,
1479238,,,Other Investment Pools and Funds,,0.0,,,,,Nuveen Mortgage Opportunity Term Fund 2,1479238.0,,,,,,,,,,,1.0,,,,
1483403,1549960.0,-738480.0,"Advertising, Public Relations, and Related Services",,1.0,-9352410.0,13050330.0,9515430.0,3546730.0,Redgate Media Group,1483403.0,11187430.0,-7679400.0,-7679400.0,-3269700.0,-7679400.0,6789690.0,,-1.36119,4191970.0,-3366340.0,0.0,-7679400.0,14734150.0,12430.0,1947570.0
1483403,,,,,,,,,,,1270333.0,,,,,,,,,,,,,,,
1415684,0.0,-3000.0,Pharmaceutical and Medicine Manufacturing,,0.0,-1023000.0,-2000.0,2000.0,0.0,MusclePharm Corp,1415684.0,4000.0,4000.0,4000.0,-9000.0,4000.0,2000.0,,7.84314,0.0,-9000.0,1.0,4000.0,6000.0,,0.0
1439971,0.0,,Oil and Gas Extraction,,1.0,-52610.0,-32400.0,32990.0,30600.0,Circle Star Energy Corp,1439971.0,2390.0,2390.0,2390.0,-45240.0,2390.0,32400.0,,6e-05,,-45240.0,0.0,2390.0,32990.0,,30600.0
1743046,0.0,,Metal Ore Mining,,0.0,-304000.0,-160000.0,177000.0,19000.0,Minaurum Gold Inc,1743046.0,158000.0,158000.0,158000.0,-259000.0,158000.0,160000.0,8880000.0,0.0133,,-260000.0,1.0,158000.0,177000.0,0.0,19000.0
814286,871000.0,17000.0,Computer Systems Design and Related Services,,0.0,-775000.0,692000.0,1541000.0,1264000.0,Halo Companies Inc,814286.0,532000.0,531000.0,531000.0,-123000.0,531000.0,180000.0,2060000.0,0.10035,4986500.0,-86250.0,1.0,531000.0,1797000.0,,1140000.0
1394108,0.0,90.0,Basic Chemical Manufacturing,,0.0,0.0,0.0,0.0,0.0,Sino United Worldwide Consolidated Ltd,1394108.0,0.0,0.0,0.0,-28630.0,0.0,0.0,75340000.0,0.0,2500.0,-28510.0,1.0,0.0,0.0,380.0,0.0
1386278,23578000.0,10785000.0,Nondepository Credit Intermediation,,0.0,-12247000.0,29454000.0,82044000.0,65962000.0,Green Dot Corp,1136239.0,31284000.0,-13877000.0,-13877000.0,17335000.0,-13877000.0,39285000.0,,-1.18072,168126000.0,29178000.0,1.0,-13877000.0,97246000.0,,63198000.0
1386278,,,,,,,,,,,1386278.0,,,,,,,,,,,,,,,
1481055,,-2121000.0,Pipeline Transportation of Crude Oil,352000.0,1.0,,,,,Crude Carriers Corp,1481055.0,,,,16712000.0,,,,,39166000.0,18301000.0,0.0,,,3356000.0,
1096241,18288000.0,4229000.0,Computer Systems Design and Related Services,-469000.0,,-185224000.0,164932000.0,91315000.0,77796000.0,Force10 Networks Inc,1295711.0,48282000.0,-159458000.0,-159458000.0,5444000.0,-159458000.0,50572000.0,,-365.74614,155898000.0,4987000.0,,-159458000.0,126078000.0,3119000.0,51726000.0
1096241,,,,,,,,,,,1142956.0,,,,,,,,,,,,,,,
1096241,,,,,,,,,,,1096241.0,,,,,,,,,,,,,,,
1484830,,,Lessors of Real Estate,,,,,,,Welsh Property Trust Inc,1484830.0,,,,,,,,,156310000.0,22479000.0,,,,35494000.0,
1452804,0.0,,Pharmaceutical and Medicine Manufacturing,,0.0,-28490.0,-10740.0,10860.0,3350.0,Peak Pharmaceuticals Inc,1452804.0,7510.0,7510.0,7510.0,-22620.0,7510.0,10740.0,,3e-05,0.0,-22620.0,1.0,7510.0,10860.0,,3350.0
1486159,26000000.0,,Oil and Gas Extraction,-1191000.0,0.0,-47941000.0,154830000.0,13804000.0,46609000.0,Oasis Petroleum Inc,1486159.0,82459000.0,-47941000.0,-47941000.0,-34391000.0,-47941000.0,1570000.0,,-0.51988,34736000.0,-39815000.0,1.0,-47941000.0,129068000.0,8686000.0,16003000.0
1478950,31182000.0,76000.0,Lessors of Real Estate,,1.0,,31400000.0,,34201000.0,Excel Trust Inc,1478950.0,7930000.0,6135000.0,6135000.0,-326000.0,6135000.0,538000.0,,0.39314,3832000.0,1238000.0,0.0,6135000.0,42131000.0,1403000.0,
1483994,109500000.0,11753110.0,Traveler Accommodation,-12823250.0,0.0,-288001440.0,729203230.0,329924430.0,671489710.0,Huazhu Group Ltd,1483994.0,761450590.0,-76906060.0,-76906060.0,-132583340.0,-76906060.0,183245950.0,,-0.35558,809853830.0,-153653340.0,1.0,-76906060.0,1432940290.0,,468344210.0
913659,12420000.0,,Wireless Telecommunications Carriers (except Satellite),,1.0,-53312000.0,12189000.0,1554000.0,15144000.0,Spot Mobile International Ltd,913659.0,-2911000.0,-10040000.0,-10040000.0,-1514000.0,-10040000.0,231000.0,1490000.0,-4.31344,17239000.0,-1307000.0,0.0,-10040000.0,12234000.0,1385000.0,3612000.0
1411906,58960.0,,Scientific Research and Development Services,,0.0,-74280.0,56180.0,2780.0,76800.0,Ampio Pharmaceuticals Inc,1411906.0,-43860.0,-43860.0,-43860.0,-32000.0,-43860.0,2780.0,1390000.0,-0.04718,0.0,-30000.0,1.0,-43860.0,32940.0,,76800.0
