Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1092287,1992000.0,347000.0,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",-797000.0,,-65635000.0,64622000.0,12765000.0,6099000.0,TransMedics Inc,1092287.0,8805000.0,-65634000.0,-65634000.0,-17554000.0,-65634000.0,11809000.0,,-0.89617,,-18244000.0,,-65634000.0,14904000.0,,3514000.0
1411646,,,Other Financial Investment Activities,,,,,,,Turner Shell Company Inc,1411646.0,,,,,,,,,,,,,,,
1409302,11711000.0,-71000.0,Nondepository Credit Intermediation,-467000.0,,,-3523000.0,35098000.0,15589000.0,Value Financial Services Inc,1409302.0,36261000.0,31333000.0,31333000.0,5430000.0,31333000.0,15288000.0,,2.56787,86438000.0,10014000.0,,31333000.0,51849000.0,173000.0,7805000.0
1411288,9129000.0,997000.0,Computer Systems Design and Related Services,,,-28844000.0,46973000.0,20483000.0,27290000.0,Varolii Corp,1411288.0,13330000.0,-39744000.0,-39744000.0,-4995000.0,-39744000.0,4070000.0,,-0.37233,50914000.0,-4039000.0,,-39744000.0,40620000.0,1254000.0,19544000.0
1421182,1357671000.0,-10202000.0,Converted Paper Product Manufacturing,-76314000.0,0.0,-180048000.0,1238129000.0,400472000.0,1646442000.0,Verso Corp,1421182.0,-10047000.0,-61105000.0,-61105000.0,-62826000.0,-61105000.0,119542000.0,,-1.17404,1766813000.0,62026000.0,1.0,-61105000.0,1636395000.0,134458000.0,251470000.0
1401688,18232140.0,1295340.0,Health and Personal Care Stores,-7102570.0,1.0,-3326880.0,18170810.0,25263550.0,39903570.0,Vitacost.com Inc,1401688.0,6964680.0,4750730.0,4750730.0,17410.0,4750730.0,61330.0,286430000.0,0.20488,143602280.0,1662390.0,0.0,4750730.0,46868540.0,2864000.0,31253220.0
1401688,,,,,,,,,,,1135892.0,,,,,,,,,,,,,,,
1423221,2266000.0,-12306000.0,Building Finishing Contractors,16503000.0,0.0,192546000.0,-121233000.0,276205000.0,121074000.0,Quanex Building Products Corp,1423221.0,422526000.0,349978000.0,349978000.0,-137091000.0,349978000.0,123499000.0,641930000.0,9.29549,585010000.0,-179098000.0,1.0,349978000.0,543600000.0,32453000.0,97662000.0
1518353,0.0,,Metal Ore Mining,,0.0,-88009.0,-356146.0,357600.0,10890.0,Northern Vertex Mining Corp,1518353.0,346718.0,346718.0,346718.0,-32820.0,346718.0,356146.0,330000.0,0.052138,,-32820.0,1.0,346718.0,357600.0,,10890.0
1414475,175000000.0,,Pipeline Transportation of Natural Gas,,1.0,,215930000.0,47155000.0,294546000.0,Western Midstream Operating LP,1414475.0,738609000.0,706785000.0,706785000.0,134228000.0,706785000.0,36074000.0,1250400000.0,12.70522,698768000.0,165992000.0,0.0,706785000.0,1033155000.0,71040000.0,42435000.0
1335480,55000000.0,1528000.0,Pharmaceutical and Medicine Manufacturing,-1277000.0,,-195709000.0,43459000.0,26928000.0,77794000.0,Xanodyne Pharmaceuticals Inc,1335480.0,58617000.0,-49401000.0,-49401000.0,-28287000.0,-49401000.0,11733000.0,,-0.22498,66923000.0,-23195000.0,,-49401000.0,136411000.0,,22794000.0
1217234,,,Medical and Diagnostic Laboratories,,0.0,,,,,CareDx Inc,1217234.0,,,,,,,,,,,1.0,,,,
