Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1029402,8370.0,,Basic Chemical Manufacturing,,0.0,-21300650.0,-95410.0,189390.0,1150960.0,Energy and Environmental Services Inc,1029402.0,-433420.0,-580120.0,-580120.0,-547330.0,-580120.0,103780.0,28160000.0,-0.04931,60310.0,-533650.0,1.0,-580120.0,717540.0,4790.0,1143950.0
1680713,,,,,,,,,,,,,,,,,,,,,,,,,,
55820,,,,,,,,,,,,,,,,,,,,,,,,,,
1019260,35615783.0,,Metal Ore Mining,-6315607.0,1.0,-271276079.0,26711037.0,30693072.0,96825122.0,Etruscan Resources Inc,1019260.0,65308761.0,65308761.0,65308761.0,-71268108.0,65308761.0,9562507.0,,0.192988,60387099.0,-24412688.0,0.0,65308761.0,162133883.0,12478220.0,30973222.0
1263011,2958000.0,-199000.0,Metal Ore Mining,-747000.0,0.0,-64907000.0,-3972000.0,14624000.0,22224000.0,Excellon Resources Inc,1263011.0,22575000.0,19456000.0,19456000.0,-14071000.0,19456000.0,6930000.0,155830000.0,0.25607,16994000.0,-4741000.0,1.0,19456000.0,44799000.0,177000.0,6070000.0
1479736,0.0,,Metal Ore Mining,,0.0,-21268540.0,-4138850.0,4810200.0,3035820.0,Azimut Exploration Inc,1479736.0,4644680.0,4643010.0,4643010.0,-1960700.0,4643010.0,4138850.0,16820000.0,0.10214,,-2217200.0,1.0,4643010.0,7680500.0,3920.0,2788500.0
1526966,31753000.0,,Alumina and Aluminum Production and Processing,-85000.0,0.0,-107623000.0,29448000.0,20444000.0,53282000.0,Orbite Technologies Inc,1526966.0,117850000.0,115942000.0,115942000.0,-9955000.0,115942000.0,2305000.0,120940000.0,0.24759,,-10573000.0,1.0,115942000.0,171132000.0,,23770000.0
740806,0.0,,Depository Credit Intermediation,,0.0,54509000.0,,,658900000.0,F & M Bank Corp,740806.0,85989000.0,75710000.0,75710000.0,9762000.0,75710000.0,,108210000.0,23.15064,,,1.0,75710000.0,744889000.0,,
1342645,31627000.0,,Metal Ore Mining,-1703000.0,1.0,-176027000.0,10678000.0,46118000.0,113311000.0,FARALLON Mining Ltd,1342645.0,59183000.0,59183000.0,59183000.0,8392000.0,59183000.0,20949000.0,391080000.0,0.12253,,9668000.0,0.0,59183000.0,172494000.0,13030000.0,26321000.0
1342645,,,,,,,,,,,1016041.0,,,,,,,,,,,,,,,
1083643,4124000.0,,Depository Credit Intermediation,,0.0,43495000.0,,,569994000.0,Fauquier Bankshares Inc,1083643.0,54451000.0,54451000.0,54451000.0,3674000.0,54451000.0,,82400000.0,14.5051,,,1.0,54451000.0,624445000.0,,
316736,6478330.0,,Oil and Gas Extraction,,0.0,-12728630.0,5598260.0,1491290.0,9821060.0,FieldPoint Petroleum Corp,316736.0,-1051120.0,-1051120.0,-1051120.0,-2473150.0,-1051120.0,880070.0,1760000.0,-0.10278,2800920.0,-2215060.0,1.0,-1051120.0,8769950.0,1103340.0,8120590.0
316736,,,,,,,,,,,1052435.0,,,,,,,,,,,,,,,
1077800,647450.0,0.0,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,1.0,-9979080.0,508730.0,28110.0,2552060.0,Accel Brands Inc,1077800.0,-1425280.0,-1515280.0,-1515280.0,-2508950.0,-1515280.0,26640.0,10000.0,-0.09192,216000.0,-1973630.0,0.0,-1515280.0,1126780.0,,2754140.0
947969,2171290.0,-89460.0,Other Investment Pools and Funds,,0.0,-89658930.0,1529810.0,1250570.0,2495510.0,Mango Capital Inc,947969.0,1292810.0,-1236220.0,-1236220.0,-436770.0,-1236220.0,641450.0,180000.0,-0.21907,0.0,-602580.0,1.0,-1236220.0,3788320.0,,324270.0
1771039,,,Metal Ore Mining,,0.0,,,,,Silver Spruce Resources Inc,1771039.0,,,,587560.0,,,4400000.0,,,703200.0,1.0,,,2410.0,
1071265,5844000000.0,-22000000.0,Metal Ore Mining,52000000.0,0.0,3933000000.0,5472000000.0,3073000000.0,10289000000.0,First Quantum Minerals Ltd,1071265.0,9194000000.0,8957000000.0,8957000000.0,248000000.0,8957000000.0,1463000000.0,12140050000.0,12.99295,2673000000.0,280000000.0,1.0,8957000000.0,19483000000.0,,2224000000.0
1071265,,,,,,,,,,,1026530.0,,,,,,,,,,,,,,,
1177439,7093780.0,,Metal Ore Mining,,0.0,-27466860.0,6625670.0,499500.0,7398580.0,FPX Nickel Corp,1177439.0,1651530.0,1651530.0,1651530.0,-831220.0,1651530.0,468110.0,12710000.0,0.01395,,-877320.0,1.0,1651530.0,9050110.0,3550.0,304800.0
866028,83971000.0,,Metal Ore Mining,,0.0,-59411000.0,73715000.0,11970000.0,153003000.0,Polymet Mining Corp,866028.0,184657000.0,182769000.0,182769000.0,-9346000.0,182769000.0,10256000.0,341390000.0,0.65849,,-5508000.0,1.0,182769000.0,337660000.0,32000.0,9808000.0
1087477,65000.0,,Pharmaceutical and Medicine Manufacturing,3875590.0,1.0,-10335710.0,-1264180.0,4571450.0,2269310.0,FMI Holdings Ltd,1087477.0,2428160.0,2428160.0,2428160.0,126600.0,2428160.0,1329180.0,2810000.0,0.48858,4626250.0,891930.0,0.0,2428160.0,4697470.0,37030.0,611850.0
