Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1029402,,,Basic Chemical Manufacturing,,0.0,,,,,Energy and Environmental Services Inc,1029402.0,,,,,,,2560000.0,,,,1.0,,,,
1680713,,,,,,,,,,,,,,,,,,,,,,,,,,
55820,,,,,,,,,,,,,,,,,,,,,,,,,,
1019260,1156387.0,,Metal Ore Mining,0.0,1.0,-98596592.0,-255640.0,2057992.0,4646995.0,Etruscan Resources Inc,1019260.0,32729704.0,32729704.0,32729704.0,-13311450.0,32729704.0,1412028.0,,0.456713,338029.0,-12666645.0,0.0,32729704.0,37375841.0,,3393670.0
1263011,20580655.0,,Metal Ore Mining,,0.0,-24187373.0,11185158.0,20692011.0,23574028.0,Excellon Resources Inc,1263011.0,2637208.0,2637208.0,2637208.0,-4223060.0,2637208.0,9395497.0,172830000.0,0.090853,23025115.0,-3862048.0,1.0,2637208.0,26212120.0,46750.0,23574028.0
1479736,0.0,,Metal Ore Mining,,0.0,-4923000.0,-229000.0,743000.0,411000.0,Azimut Exploration Inc,1479736.0,1100000.0,1099000.0,1099000.0,-895000.0,1099000.0,229000.0,69790000.0,0.06817,,-923000.0,1.0,1099000.0,1511000.0,2000.0,411000.0
1526966,0.0,0.0,Alumina and Aluminum Production and Processing,,0.0,-9787000.0,-169000.0,183000.0,20000.0,Orbite Technologies Inc,1526966.0,220000.0,220000.0,220000.0,-2462000.0,220000.0,169000.0,3460000.0,0.00654,,-3041000.0,1.0,220000.0,240000.0,,19000.0
740806,22808000.0,,Depository Credit Intermediation,,0.0,25136000.0,,,309761000.0,F & M Bank Corp,740806.0,36567000.0,32502000.0,32502000.0,4781000.0,32502000.0,,66630000.0,13.531,,,1.0,32502000.0,346328000.0,,
1342645,0.0,,Metal Ore Mining,0.0,1.0,-63829000.0,-5463000.0,6251000.0,684000.0,FARALLON Mining Ltd,1342645.0,14832000.0,14832000.0,14832000.0,-12457010.0,14832000.0,5463000.0,220360000.0,0.14016,,-13583000.0,0.0,14832000.0,15517000.0,,684000.0
1342645,,,,,,,,,,,1016041.0,,,,,,,,,,,,,,,
