Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1029402,8370.0,,Basic Chemical Manufacturing,,0.0,-21300650.0,-95410.0,189390.0,1150960.0,Energy and Environmental Services Inc,1029402.0,-433420.0,-580120.0,-580120.0,-547330.0,-580120.0,103780.0,28800000.0,-0.04931,60310.0,-533650.0,1.0,-580120.0,717540.0,4790.0,1143950.0
1680713,,,,,,,,,,,,,,,,,,,,,,,,,,
55820,,,,,,,,,,,,,,,,,,,,,,,,,,
1019260,35615783.0,,Metal Ore Mining,-6315607.0,1.0,-271276079.0,26711037.0,30693072.0,96825122.0,Etruscan Resources Inc,1019260.0,65308761.0,65308761.0,65308761.0,-71268108.0,65308761.0,9562507.0,,0.192988,60387099.0,-24412688.0,0.0,65308761.0,162133883.0,12478220.0,30973222.0
1263011,2727000.0,-755000.0,Metal Ore Mining,960000.0,0.0,-50836000.0,-779000.0,11182000.0,11620000.0,Excellon Resources Inc,1263011.0,26401000.0,22963000.0,22963000.0,-5040000.0,22963000.0,3506000.0,123570000.0,0.41732,16167000.0,-6738000.0,1.0,22963000.0,38021000.0,190000.0,5734000.0
1479736,0.0,,Metal Ore Mining,,0.0,-19634490.0,-3802180.0,4067590.0,1241760.0,Azimut Exploration Inc,1479736.0,6278730.0,6276350.0,6276350.0,-296170.0,6276350.0,3802180.0,15000000.0,0.13806,,-379630.0,1.0,6276350.0,7520500.0,4460.0,994080.0
1526966,28853000.0,,Alumina and Aluminum Production and Processing,-114520.0,0.0,-97641000.0,26255000.0,24653000.0,39404000.0,Orbite Technologies Inc,1526966.0,103473000.0,101703000.0,101703000.0,-15368800.0,101703000.0,2598000.0,130190000.0,0.26394,,-12346130.0,1.0,101703000.0,142877000.0,,20497000.0
740806,0.0,,Depository Credit Intermediation,,0.0,48056300.0,,,582979110.0,F & M Bank Corp,740806.0,82377730.0,70283090.0,70283090.0,8417000.0,70283090.0,,85150000.0,21.39255,,,1.0,70283090.0,665356850.0,,
1342645,31627000.0,,Metal Ore Mining,-1703000.0,1.0,-176027000.0,10678000.0,46118000.0,113311000.0,FARALLON Mining Ltd,1342645.0,59183000.0,59183000.0,59183000.0,8392000.0,59183000.0,20949000.0,391080000.0,0.12253,,9668000.0,0.0,59183000.0,172494000.0,13030000.0,26321000.0
1342645,,,,,,,,,,,1016041.0,,,,,,,,,,,,,,,
1083643,4124000.0,,Depository Credit Intermediation,,0.0,41477000.0,,,548767000.0,Fauquier Bankshares Inc,1083643.0,52633000.0,52633000.0,52633000.0,-612000.0,52633000.0,,62500000.0,14.05586,,,1.0,52633000.0,601400000.0,,
316736,6478330.0,,Oil and Gas Extraction,,0.0,-10255490.0,5011050.0,2315530.0,9642550.0,FieldPoint Petroleum Corp,316736.0,877140.0,877140.0,877140.0,-10983270.0,877140.0,1467280.0,7070000.0,0.09878,3969480.0,-13029920.0,1.0,877140.0,10519690.0,2417200.0,7957370.0
316736,,,,,,,,,,,1052435.0,,,,,,,,,,,,,,,
1077800,647450.0,0.0,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,1.0,-9979080.0,508730.0,28110.0,2552060.0,Accel Brands Inc,1077800.0,-1425280.0,-1515280.0,-1515280.0,-2508950.0,-1515280.0,26640.0,10000.0,-0.09192,216000.0,-1973630.0,0.0,-1515280.0,1126780.0,,2754140.0
947969,2171290.0,-89460.0,Other Investment Pools and Funds,,0.0,-89658930.0,1529810.0,1250570.0,2495510.0,Mango Capital Inc,947969.0,1292810.0,-1236220.0,-1236220.0,-436770.0,-1236220.0,641450.0,560000.0,-0.21907,0.0,-602580.0,1.0,-1236220.0,3788320.0,,324270.0
1771039,,,Metal Ore Mining,,0.0,,,,,Silver Spruce Resources Inc,1771039.0,,,,,,,3570000.0,,,,1.0,,,,
1071265,5874000000.0,107000000.0,Metal Ore Mining,24000000.0,0.0,3985000000.0,5761000000.0,2970000000.0,9863000000.0,First Quantum Minerals Ltd,1071265.0,9568000000.0,9331000000.0,9331000000.0,-615000000.0,9331000000.0,1178000000.0,9207990000.0,13.53631,2511000000.0,-76000000.0,1.0,9331000000.0,19431000000.0,,1907000000.0
1071265,,,,,,,,,,,1026530.0,,,,,,,,,,,,,,,
1177439,6960740.0,,Metal Ore Mining,,0.0,-26806210.0,6070300.0,914620.0,7740470.0,FPX Nickel Corp,1177439.0,1618640.0,1618640.0,1618640.0,-2296110.0,1618640.0,890440.0,10060000.0,0.0153,,-2356950.0,1.0,1618640.0,9359110.0,9100.0,605560.0
866028,83971000.0,,Metal Ore Mining,,0.0,-59411000.0,73715000.0,11970000.0,153003000.0,Polymet Mining Corp,866028.0,184657000.0,182769000.0,182769000.0,-9346000.0,182769000.0,10256000.0,317930000.0,0.65849,,-5508000.0,1.0,182769000.0,337660000.0,32000.0,9808000.0
