Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1029402,23000.0,,Basic Chemical Manufacturing,,0.0,-18251000.0,-53000.0,156000.0,677000.0,Energy and Environmental Services Inc,1029402.0,1148000.0,1001000.0,1001000.0,-2468000.0,1001000.0,76000.0,1670000.0,0.11036,284000.0,-2876000.0,1.0,1001000.0,1826000.0,142000.0,427000.0
1680713,,,,,,,,,,,,,,,,,,,,,,,,,,
55820,,,,,,,,,,,,,,,,,,,,,,,,,,
1019260,39355731.0,,Metal Ore Mining,-8689554.0,1.0,-165065174.0,36840959.0,17094296.0,84693656.0,Etruscan Resources Inc,1019260.0,55913402.0,55913402.0,55913402.0,-40775014.0,55913402.0,3182518.0,170000.0,0.422501,23723656.0,-53428265.0,0.0,55913402.0,140608676.0,5202751.0,41295027.0
1263011,0.0,,Metal Ore Mining,98337.0,0.0,-24471819.0,-3027462.0,10163202.0,4918404.0,Excellon Resources Inc,1263011.0,19773292.0,19773292.0,19773292.0,-6997820.0,19773292.0,3027462.0,164090000.0,0.620854,27603890.0,-3538145.0,1.0,19773292.0,24690718.0,719151.0,4918404.0
1479736,1473780.0,,Metal Ore Mining,,0.0,-6654440.0,123960.0,2100580.0,1892360.0,Azimut Exploration Inc,1479736.0,2604090.0,2597520.0,2597520.0,-2676840.0,2597520.0,1349820.0,15290000.0,0.12743,,-3001930.0,1.0,2597520.0,4496450.0,25710.0,768580.0
1526966,0.0,,Alumina and Aluminum Production and Processing,,0.0,-11847010.0,-949850.0,1122560.0,302180.0,Orbite Technologies Inc,1526966.0,2329030.0,2312780.0,2312780.0,-724240.0,2312780.0,949850.0,10030000.0,0.03811,,-858630.0,1.0,2312780.0,2631200.0,2000.0,152890.0
740806,65331000.0,,Depository Credit Intermediation,,0.0,27686750.0,,,435800860.0,F & M Bank Corp,740806.0,36257970.0,32990580.0,32990580.0,3204020.0,32990580.0,,52770000.0,14.40951,,,1.0,32990580.0,472056660.0,,
1342645,25932720.0,,Metal Ore Mining,-11183240.0,1.0,-168741520.0,11818190.0,31697000.0,129598670.0,FARALLON Mining Ltd,1342645.0,29958830.0,29958830.0,29958830.0,-40095720.0,29958830.0,14114530.0,259490000.0,0.08491,,-40096220.0,0.0,29958830.0,159557500.0,4064510.0,48225170.0
1342645,,,,,,,,,,,1016041.0,,,,,,,,,,,,,,,
