Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1029402,,,Basic Chemical Manufacturing,,0.0,,,,,Energy and Environmental Services Inc,1029402.0,,,,,,,7330000.0,,,,1.0,,,,
1680713,,,,,,,,,,,,,,,,,,,,,,,,,,
55820,,,,,,,,,,,,,,,,,,,,,,,,,,
1019260,3236631.0,,Metal Ore Mining,0.0,1.0,-71716838.0,-5712968.0,10689500.0,8741827.0,Etruscan Resources Inc,1019260.0,23368996.0,23368996.0,23368996.0,2317835.0,23368996.0,9664490.0,,0.425464,4573710.0,2393875.0,0.0,23368996.0,32110053.0,,5572145.0
1263011,103240.0,,Metal Ore Mining,,0.0,-6748308.0,96832.0,279103.0,899252.0,Excellon Resources Inc,1263011.0,-619437.0,-619437.0,-619437.0,-900704.0,-619437.0,6408.0,15160000.0,-0.067868,,-901373.0,1.0,-619437.0,279103.0,,796013.0
1479736,350000.0,,Metal Ore Mining,,0.0,-3423000.0,277000.0,100000.0,371000.0,Azimut Exploration Inc,1479736.0,322000.0,322000.0,322000.0,16000.0,322000.0,73000.0,3260000.0,0.03739,,16000.0,1.0,322000.0,692000.0,1000.0,21000.0
1526966,,,Alumina and Aluminum Production and Processing,,0.0,,,,,Orbite Technologies Inc,1526966.0,,,,,,,2970000.0,,,,1.0,,,,
740806,,,Depository Credit Intermediation,,0.0,,,,,F & M Bank Corp,740806.0,,,,,,,53850000.0,,,,1.0,,,,
1342645,0.0,,Metal Ore Mining,,1.0,-36532000.0,-8000.0,217000.0,894000.0,FARALLON Mining Ltd,1342645.0,8415000.0,8415000.0,8415000.0,-943000.0,8415000.0,8000.0,26330000.0,0.25783,,-1121000.0,0.0,8415000.0,9310000.0,,894000.0
1342645,,,,,,,,,,,1016041.0,,,,,,,,,,,,,,,
1083643,4000000.0,,Depository Credit Intermediation,,0.0,15419000.0,,,295068000.0,Fauquier Bankshares Inc,1083643.0,26431000.0,26431000.0,26431000.0,3930000.0,26431000.0,,75990000.0,7.99953,,,1.0,26431000.0,321500000.0,,
316736,1758000.0,,Oil and Gas Extraction,,0.0,898000.0,296000.0,1818000.0,2642000.0,FieldPoint Petroleum Corp,316736.0,3539000.0,3539000.0,3539000.0,157000.0,3539000.0,1462000.0,3410000.0,0.46688,2430000.0,296000.0,1.0,3539000.0,6180000.0,467000.0,528000.0
316736,,,,,,,,,,,1052435.0,,,,,,,,,,,,,,,
1077800,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,1.0,,,,,Accel Brands Inc,1077800.0,,,,,,,500000.0,,,,0.0,,,,
947969,0.0,-66000.0,Other Investment Pools and Funds,,0.0,-87499000.0,-1033000.0,1152000.0,1015000.0,Mango Capital Inc,947969.0,1144000.0,916000.0,916000.0,-6384000.0,916000.0,1033000.0,1570000.0,0.90421,517000.0,-6465000.0,1.0,916000.0,2158000.0,,1015000.0
1771039,,,Metal Ore Mining,,0.0,,,,,Silver Spruce Resources Inc,1771039.0,,,,,,,540000.0,,,,1.0,,,,
1071265,26159000.0,,Metal Ore Mining,-5984000.0,0.0,-34634000.0,20169000.0,23320000.0,44297000.0,First Quantum Minerals Ltd,1071265.0,53527000.0,53527000.0,53527000.0,-3791000.0,53527000.0,8180000.0,788100000.0,0.24688,51342000.0,-5480000.0,1.0,53527000.0,97824000.0,5037000.0,17736000.0
1071265,,,,,,,,,,,1026530.0,,,,,,,,,,,,,,,
1177439,0.0,,Metal Ore Mining,,0.0,-4165000.0,-946000.0,1089000.0,7000.0,FPX Nickel Corp,1177439.0,3850000.0,3850000.0,3850000.0,-582000.0,3850000.0,946000.0,10560000.0,0.16856,,-583000.0,1.0,3850000.0,3857000.0,7000.0,7000.0
866028,0.0,,Metal Ore Mining,,0.0,-14214000.0,-3000.0,9000.0,83000.0,Polymet Mining Corp,866028.0,-31000.0,-31000.0,-31000.0,-472000.0,-31000.0,3000.0,10980000.0,-0.00095,,-428000.0,1.0,-31000.0,52000.0,6000.0,83000.0
1087477,1908000.0,,Pharmaceutical and Medicine Manufacturing,2463000.0,1.0,-55379000.0,1495000.0,6092000.0,10417000.0,FMI Holdings Ltd,1087477.0,17000000.0,10670000.0,10670000.0,-4514000.0,10670000.0,413000.0,72570000.0,3.96101,7793000.0,-4514000.0,0.0,10670000.0,27417000.0,2307000.0,9586000.0
1072702,,,Other General Merchandise Stores,,1.0,,,,,Asiamart Inc,1072702.0,,,,,,,320000.0,,,,0.0,,,,
1267818,0.0,,Metal Ore Mining,,0.0,103000.0,-1128000.0,1262000.0,2508000.0,Fortune Minerals Ltd,1267818.0,10146000.0,10146000.0,10146000.0,-217000.0,10146000.0,1128000.0,47470000.0,0.5183,,-238000.0,1.0,10146000.0,12655000.0,5000.0,78000.0
930537,,,,,,,,,,,,,,,,,,,,,,,,,,
1040799,,,Depository Credit Intermediation,,1.0,,,,,Four Oaks Fincorp Inc,1040799.0,,,,,,,56620000.0,,,,0.0,,,,
1142229,187200000.0,,Oil and Gas Extraction,,1.0,-155829000.0,244194000.0,51255000.0,460663000.0,Provident Energy Ltd,1142229.0,414384000.0,311941000.0,311941000.0,8340000.0,311941000.0,42000.0,954340000.0,5.80579,,-6810000.0,0.0,311941000.0,875047000.0,92987000.0,66936000.0
831246,406823000.0,,Nondepository Credit Intermediation,,1.0,5949000.0,396246000.0,,411425000.0,Franklin Credit Holding Corp,831246.0,12994000.0,12994000.0,12994000.0,6663000.0,12994000.0,10577000.0,17570000.0,2.19622,36729000.0,12179000.0,0.0,12994000.0,424419000.0,340000.0,
1406944,,,Metal Ore Mining,,0.0,,,,,Torq Resources Inc,1406944.0,,,,,,,100000.0,,,,1.0,,,,
936446,,,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",,0.0,,,,,Amerinac Holding Corp,936446.0,,,,,,,6420000.0,,,,1.0,,,,
1059784,1896000.0,,Scientific Research and Development Services,,0.0,-77354000.0,677000.0,15227000.0,3282000.0,Generex Biotechnology Corp,1059784.0,19357000.0,4958000.0,4958000.0,-13262000.0,4958000.0,14719000.0,37320000.0,4.67057,0.0,-13849000.0,1.0,4958000.0,22639000.0,,1813000.0
1626503,,,Oil and Gas Extraction,,,,,,,Contact Exploration Inc,1626503.0,,,,,,,,,,,,,,,
800523,84000.0,,Nonmetallic Mineral Mining and Quarrying,,0.0,-10053000.0,-99000.0,354000.0,441000.0,Ggl Resources Corp,800523.0,6340000.0,6340000.0,6340000.0,-752000.0,6340000.0,183000.0,30810000.0,2.99731,,-346000.0,1.0,6340000.0,6780000.0,1000.0,370000.0
800523,,,,,,,,,,,1321886.0,,,,,,,,,,,,,,,
800523,,,,,,,,,,,1393615.0,,,,,,,,,,,,,,,
1002366,0.0,,Metal Ore Mining,,0.0,-22845000.0,-847000.0,874000.0,44000.0,Gitennes Exploration Inc,1002366.0,2179000.0,2179000.0,2179000.0,-592000.0,2179000.0,847000.0,18800000.0,0.07558,,-560000.0,1.0,2179000.0,2221000.0,15000.0,44000.0
899114,,,,,,,,,,Acadia Resources Corp,899114.0,,,,,,,,,,,,,,,
1393799,0.0,,Metal Ore Mining,,0.0,-4236000.0,-450000.0,494000.0,248000.0,District Metals Corp,1393799.0,958000.0,958000.0,958000.0,-1200000.0,958000.0,450000.0,17440000.0,62.49185,,-1223000.0,1.0,958000.0,1204000.0,,248000.0
1303363,,,,,,,,,,,,,,,,,,,,,,,,,,
1042784,862000.0,113000.0,Metal Ore Mining,,0.0,-14000000.0,833000.0,71000.0,6804000.0,Golden Phoenix Minerals Inc,1042784.0,-2450000.0,-2450000.0,-2450000.0,-4609000.0,-2450000.0,29000.0,172280000.0,-0.03187,0.0,-4230000.0,1.0,-2450000.0,4357000.0,130000.0,4264000.0
1331092,0.0,,Metal Ore Mining,,0.0,-24241524.0,-43187.0,124932.0,637001.0,Camrova Resources Inc,1331092.0,111051.0,111051.0,111051.0,-288701.0,111051.0,43187.0,3070000.0,0.360931,,-339438.0,1.0,111051.0,748052.0,5717.0,637001.0
