,Instrument,"Total Assets, Reported",Tangible Book Value - Reported,Instrument Is Active Flag,Accounts Payable (CF),"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)",Company Common Name,Bankruptcy Filing Date,Market Value for Company,Net Sales,Tangible Book Value Per Share
0,803014,1372847000.0,702609000.0,0.0,,,Comverse Technology Inc,,,909667000.0,4.51037
1,803014,1372847000.0,702609000.0,,,,,,,909667000.0,4.51037
2,803014,1372847000.0,702609000.0,,,,,,,909667000.0,4.51037
3,803014,1372847000.0,702609000.0,,,,,,,909667000.0,4.51037
4,803014,2625264000.0,1207840000.0,,,,,,,1225058000.0,7.16209
5,803014,2625264000.0,1207840000.0,,,,,,,1225058000.0,7.16209
6,803014,2625264000.0,1207840000.0,,,,,,,1225058000.0,7.16209
7,803014,2625264000.0,1207840000.0,,,,,,,1225058000.0,7.16209
8,803014,2704163000.0,1577095000.0,,,,,,,1270218000.0,8.4677
9,803014,2704163000.0,1577095000.0,,,,,,,1270218000.0,8.4677
10,803014,2704163000.0,1577095000.0,,,,,,,1270218000.0,8.4677
11,803014,2704163000.0,1577095000.0,,,,,,,1270218000.0,8.4677
12,803014,2403659000.0,1509582000.0,,,,,,,735889000.0,8.04019
13,803014,2403659000.0,1509582000.0,,,,,,,735889000.0,8.04019
14,803014,2403659000.0,1509582000.0,,,,,,,735889000.0,8.04019
15,803014,2403659000.0,1509582000.0,,,,,,,735889000.0,8.04019
16,803014,2728042000.0,1639722000.0,,,,,,,765892000.0,8.42829
17,803014,2728042000.0,1639722000.0,,,,,,,765892000.0,8.42829
18,803014,2728042000.0,1639722000.0,,,,,,,765892000.0,8.42829
19,803014,2728042000.0,1639722000.0,,,,,,,765892000.0,8.42829
20,803014,2925286000.0,1776367000.0,,,,,,,959442000.0,8.93192
21,803014,2925286000.0,1776367000.0,,,,,,,959442000.0,8.93192
22,803014,2925286000.0,1776367000.0,,,,,,,959442000.0,8.93192
23,803014,2925286000.0,1776367000.0,,,,,,,959442000.0,8.93192
24,803014,3669656000.0,1290087000.0,,,,,,,1155006000.0,6.35325
25,803014,3669656000.0,1290087000.0,,,,,,,1155006000.0,6.35325
26,803014,3669656000.0,1290087000.0,,,,,,,1155006000.0,6.35325
27,803014,3669656000.0,1290087000.0,,,,,,,1155006000.0,6.35325
28,803014,3726290000.0,853278000.0,,,,,,,1431951000.0,4.19178
29,803014,3726290000.0,853278000.0,,,,,,,1431951000.0,4.19178
30,803014,3726290000.0,853278000.0,,,,,,,1431951000.0,4.19178
31,803014,3726290000.0,853278000.0,,,,,,,1431951000.0,4.19178
32,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
33,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
34,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
35,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
36,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
37,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
38,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
39,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
40,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
41,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
42,803014,4169488000.0,-426678000.0,,,,,,,1723551000.0,-2.09259
43,803014,3748268000.0,-576921000.0,,,,,,,1628627000.0,-2.8265
44,803014,3101211000.0,-771192000.0,,,,,,,1533937000.0,-3.77899
45,803014,2813922000.0,-757463000.0,,,,,,,1623427000.0,-3.70336
46,803014,2813922000.0,-757463000.0,,,,,,,1623427000.0,-3.70336
47,803014,2813922000.0,-757463000.0,,,,,,,1623427000.0,-3.70336
48,803014,2813922000.0,-757463000.0,,,,,,,1623427000.0,-3.70336
49,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
50,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
51,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
52,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
53,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
54,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
55,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
56,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
57,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
58,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
59,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
60,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
61,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
62,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
63,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
64,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
65,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
66,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
67,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
68,803014,2649174000.0,-831405000.0,,,,,,,1594397000.0,-3.80268
