,Instrument,Stock Price,Cash and Short Term Investments,Market Value for Company,CIK Number,Inventories (CF),Price,"Working Capital, Period over Period Average (Pvt)",Retained Earnings (Accumulated Deficit),"Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date
24355,350692,,3153000.0,,,-1495000.0,,,209000.0,,
24356,350692,,3153000.0,,,-1495000.0,,,209000.0,,
24357,350692,,3153000.0,,,-1495000.0,,,209000.0,,
24358,350692,,3153000.0,,,-1495000.0,,,209000.0,,
24359,350692,,592000.0,,,-91000.0,,,2446000.0,,
24360,350692,,592000.0,,,-91000.0,,,2446000.0,,
24361,350692,,592000.0,,,-91000.0,,,2446000.0,,
24362,350692,,592000.0,,,-91000.0,,,2446000.0,,
24363,350692,,1796000.0,,,-738000.0,,,54000.0,,
24364,350692,,1796000.0,,,-738000.0,,,54000.0,,
24365,350692,,1796000.0,,,-738000.0,,,54000.0,,
24366,350692,,1796000.0,,,-738000.0,,,54000.0,,
24367,350692,,2712000.0,,,3471000.0,,,-1780000.0,,
24368,350692,,2712000.0,,,3471000.0,,,-1780000.0,,
24369,350692,,2712000.0,,,3471000.0,,,-1780000.0,,
24370,350692,,2712000.0,,,3471000.0,,,-1780000.0,,
24371,350692,,1314000.0,,,-3626000.0,,,-2169000.0,,
24372,350692,,1314000.0,,,-3626000.0,,,-2169000.0,,
24373,350692,,1314000.0,,,-3626000.0,,,-2169000.0,,
24374,350692,,1314000.0,,,-3626000.0,,,-2169000.0,,
24375,350692,,736000.0,,,2223000.0,,,-1863000.0,,
24376,350692,,736000.0,,,2223000.0,,,-1863000.0,,
24377,350692,,736000.0,,,2223000.0,,,-1863000.0,,
24378,350692,,736000.0,,,2223000.0,,,-1863000.0,,
24379,350692,,582000.0,,,2595000.0,,,-11484000.0,,
24380,350692,,582000.0,,,2595000.0,,,-11484000.0,,
24381,350692,,582000.0,,,2595000.0,,,-11484000.0,,
24382,350692,,582000.0,,,2595000.0,,,-11484000.0,,
24383,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24384,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24385,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24386,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24387,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24388,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24389,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24390,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24391,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24392,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24393,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24394,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24395,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24396,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24397,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24398,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24399,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24400,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24401,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24402,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24403,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24404,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24405,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24406,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24407,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24408,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24409,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24410,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24411,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24412,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24413,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24414,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24415,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24416,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24417,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24418,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24419,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24420,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24421,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24422,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24423,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24424,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24425,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24426,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24427,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24428,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24429,350692,,549000.0,,,2233000.0,,,-12272000.0,,
24430,215419,,87718000.0,,215419.0,16931000.0,,,111224000.0,,
24431,215419,,87718000.0,,,16931000.0,,,111224000.0,,
24432,215419,,87718000.0,,,16931000.0,,,111224000.0,,
24433,215419,,87718000.0,,,16931000.0,,,111224000.0,,
24434,215419,,28121000.0,,,-25914000.0,,,108458000.0,,
24435,215419,,28121000.0,,,-25914000.0,,,108458000.0,,
24436,215419,,28121000.0,,,-25914000.0,,,108458000.0,,
24437,215419,,28121000.0,,,-25914000.0,,,108458000.0,,
24438,215419,,43698000.0,,,22369000.0,,,115093000.0,,
24439,215419,,43698000.0,,,22369000.0,,,115093000.0,,
24440,215419,,43698000.0,,,22369000.0,,,115093000.0,,
24441,215419,,43698000.0,,,22369000.0,,,115093000.0,,
24442,215419,,54670000.0,,,17546000.0,,,67811000.0,,
24443,215419,,54670000.0,,,17546000.0,,,67811000.0,,
24444,215419,,54670000.0,,,17546000.0,,,67811000.0,,
24445,215419,,54670000.0,,,17546000.0,,,67811000.0,,
24446,215419,,110376000.0,,,7271000.0,,,93422000.0,,
24447,215419,,110376000.0,,,7271000.0,,,93422000.0,,
24448,215419,,110376000.0,,,7271000.0,,,93422000.0,,
24449,215419,,110376000.0,,,7271000.0,,,93422000.0,,
24450,215419,,102694000.0,,,-6295000.0,,,73230000.0,,
24451,215419,,102694000.0,,,-6295000.0,,,73230000.0,,
24452,215419,,102694000.0,,,-6295000.0,,,73230000.0,,
24453,215419,,102694000.0,,,-6295000.0,,,73230000.0,,
24454,215419,,113223000.0,,,-5526000.0,,,110736000.0,,
24455,215419,,113223000.0,,,-5526000.0,,,110736000.0,,
24456,215419,,113223000.0,,,-5526000.0,,,110736000.0,,
24457,215419,,113223000.0,,,-5526000.0,,,110736000.0,,
24458,215419,,143394000.0,,,-8299000.0,,,146658000.0,,
24459,215419,,143394000.0,,,-8299000.0,,,146658000.0,,
24460,215419,,143394000.0,,,-8299000.0,,,146658000.0,,
24461,215419,,143394000.0,,,-8299000.0,,,146658000.0,,
24462,215419,,118300000.0,,,2186000.0,,,203717000.0,,
24463,215419,,118300000.0,,,2186000.0,,,203717000.0,,
24464,215419,,118300000.0,,,2186000.0,,,203717000.0,,
24465,215419,,118300000.0,,,2186000.0,,,203717000.0,,
24466,215419,,132222000.0,,,5469000.0,,,173912000.0,,
24467,215419,,132222000.0,,,5469000.0,,,173912000.0,,
24468,215419,,132222000.0,,,5469000.0,,,173912000.0,,
24469,215419,,132222000.0,,,5469000.0,,,173912000.0,,
24470,215419,,162097000.0,,,17033000.0,,,205951000.0,,
24471,215419,,162097000.0,,,17033000.0,,,205951000.0,,
24472,215419,,162097000.0,,,17033000.0,,,205951000.0,,
24473,215419,,162097000.0,,,17033000.0,,,205951000.0,,
24474,215419,,172473000.0,,,-20535000.0,,,230837000.0,,
24475,215419,,172473000.0,,,-20535000.0,,,230837000.0,,
24476,215419,,172473000.0,,,-20535000.0,,,230837000.0,,
24477,215419,,172473000.0,,,-20535000.0,,,230837000.0,,
24478,215419,,93481000.0,,,-23947000.0,,,164268000.0,,
24479,215419,,93481000.0,,,-23947000.0,,,164268000.0,,
24480,215419,,93481000.0,,,-23947000.0,,,164268000.0,,
24481,215419,,93481000.0,,,-23947000.0,,,164268000.0,,
24482,215419,,118829000.0,,,37947000.0,,,-4356000.0,,
24483,215419,,118829000.0,,,37947000.0,,,-4356000.0,,
24484,215419,,118829000.0,,,37947000.0,,,-4356000.0,,
24485,215419,,118829000.0,,,37947000.0,,,-4356000.0,,
24486,215419,,121573000.0,,,-948000.0,,,-23284000.0,,
24487,215419,,121573000.0,,,-948000.0,,,-23284000.0,,
24488,215419,,121573000.0,,,-948000.0,,,-23284000.0,,
24489,215419,,121573000.0,,,-948000.0,,,-23284000.0,,
24490,215419,,135537000.0,,,-14198000.0,,,-12331000.0,,
24491,215419,,135537000.0,,,-14198000.0,,,-12331000.0,,
24492,215419,,135537000.0,,,-14198000.0,,,-12331000.0,,
24493,215419,,135537000.0,,,-14198000.0,,,-12331000.0,,
24494,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24495,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24496,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24497,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24498,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24499,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24500,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24501,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24502,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24503,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24504,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24505,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24506,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24507,215419,,124289000.0,,,519000.0,,,-38546000.0,,
24508,201424,,1272000.0,,201424.0,44000.0,,,-18924000.0,,
24509,201424,,1949000.0,,,32000.0,,,-18421000.0,,
24510,201424,,1949000.0,,,32000.0,,,-18421000.0,,
24511,201424,,1949000.0,,,32000.0,,,-18421000.0,,
24512,201424,,1949000.0,,,32000.0,,,-18421000.0,,
24513,201424,,2525000.0,,,-165000.0,,,-17467000.0,,
24514,201424,,2525000.0,,,-165000.0,,,-17467000.0,,
24515,201424,,2525000.0,,,-165000.0,,,-17467000.0,,
24516,201424,,2525000.0,,,-165000.0,,,-17467000.0,,
24517,201424,,3485000.0,,,-15000.0,,,-15740000.0,,
24518,201424,,3485000.0,,,-15000.0,,,-15740000.0,,
24519,201424,,3485000.0,,,-15000.0,,,-15740000.0,,
24520,201424,,3485000.0,,,-15000.0,,,-15740000.0,,
24521,201424,,2890000.0,,,40000.0,,,-16854000.0,,
24522,201424,,2890000.0,,,40000.0,,,-16854000.0,,
24523,201424,,2890000.0,,,40000.0,,,-16854000.0,,
24524,201424,,2890000.0,,,40000.0,,,-16854000.0,,
24525,201424,,3846000.0,,,-111000.0,,,-16815000.0,,
24526,201424,,3846000.0,,,-111000.0,,,-16815000.0,,
24527,201424,,3846000.0,,,-111000.0,,,-16815000.0,,
24528,201424,,3846000.0,,,-111000.0,,,-16815000.0,,
24529,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24530,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24531,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24532,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24533,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24534,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24535,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24536,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24537,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24538,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24539,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24540,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24541,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24542,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24543,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24544,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24545,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24546,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24547,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24548,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24549,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24550,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24551,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24552,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24553,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24554,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24555,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24556,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24557,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24558,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24559,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24560,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24561,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24562,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24563,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24564,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24565,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24566,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24567,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24568,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24569,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24570,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24571,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24572,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24573,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24574,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24575,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24576,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24577,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24578,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24579,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24580,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24581,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24582,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24583,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24584,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24585,201424,,4736000.0,,,86000.0,,,-16032000.0,,
24586,19584,,17282000.0,,19584.0,135000.0,,,144322000.0,,
24587,19584,,17282000.0,,,135000.0,,,144322000.0,,
24588,19584,,17282000.0,,,135000.0,,,144322000.0,,
24589,19584,,17282000.0,,,135000.0,,,144322000.0,,
24590,19584,,10280000.0,,,-706000.0,,,153909000.0,,
24591,19584,,10280000.0,,,-706000.0,,,153909000.0,,
24592,19584,,10280000.0,,,-706000.0,,,153909000.0,,
24593,19584,,10280000.0,,,-706000.0,,,153909000.0,,
24594,19584,,8725000.0,,,79000.0,,,139163000.0,,
24595,19584,,8725000.0,,,79000.0,,,139163000.0,,
24596,19584,,8725000.0,,,79000.0,,,139163000.0,,
24597,19584,,8725000.0,,,79000.0,,,139163000.0,,
24598,19584,,37731000.0,,,752000.0,,,127938000.0,,
24599,19584,,37731000.0,,,752000.0,,,127938000.0,,
24600,19584,,37731000.0,,,752000.0,,,127938000.0,,
24601,19584,,37731000.0,,,752000.0,,,127938000.0,,
24602,19584,,50688000.0,,,-618000.0,,,119746000.0,,
24603,19584,,50688000.0,,,-618000.0,,,119746000.0,,
24604,19584,,50688000.0,,,-618000.0,,,119746000.0,,
24605,19584,,50688000.0,,,-618000.0,,,119746000.0,,
24606,19584,,71448000.0,,,-986000.0,,,141542000.0,,
24607,19584,,71448000.0,,,-986000.0,,,141542000.0,,
24608,19584,,71448000.0,,,-986000.0,,,141542000.0,,
24609,19584,,71448000.0,,,-986000.0,,,141542000.0,,
24610,19584,,57133000.0,,,520000.0,,,171188000.0,,
24611,19584,,57133000.0,,,520000.0,,,171188000.0,,
24612,19584,,57133000.0,,,520000.0,,,171188000.0,,
24613,19584,,57133000.0,,,520000.0,,,171188000.0,,
24614,19584,,29274000.0,,,-78000.0,,,215517000.0,,
24615,19584,,29274000.0,,,-78000.0,,,215517000.0,,
24616,19584,,29274000.0,,,-78000.0,,,215517000.0,,
24617,19584,,29274000.0,,,-78000.0,,,215517000.0,,
24618,19584,,4988000.0,,,-18000.0,,,278336000.0,,
24619,19584,,4988000.0,,,-18000.0,,,278336000.0,,
24620,19584,,4988000.0,,,-18000.0,,,278336000.0,,
24621,19584,,4988000.0,,,-18000.0,,,278336000.0,,
24622,19584,,3628000.0,,,-898000.0,,,337739000.0,,
24623,19584,,3628000.0,,,-898000.0,,,337739000.0,,
24624,19584,,3628000.0,,,-898000.0,,,337739000.0,,
24625,19584,,3628000.0,,,-898000.0,,,337739000.0,,
24626,19584,,112416000.0,,,29000.0,,,403366000.0,,
24627,19584,,112416000.0,,,29000.0,,,403366000.0,,
24628,19584,,112416000.0,,,29000.0,,,403366000.0,,
24629,19584,,112416000.0,,,29000.0,,,403366000.0,,
24630,19584,,49917000.0,,,-151000.0,,,473316000.0,,
24631,19584,,49917000.0,,,-151000.0,,,473316000.0,,
24632,19584,,49917000.0,,,-151000.0,,,473316000.0,,
24633,19584,,49917000.0,,,-151000.0,,,473316000.0,,
24634,19584,,38081000.0,,,-940000.0,,,546757000.0,,
24635,19584,,38081000.0,,,-940000.0,,,546757000.0,,
24636,19584,,38081000.0,,,-940000.0,,,546757000.0,,
24637,19584,,38081000.0,,,-940000.0,,,546757000.0,,
24638,19584,,69531000.0,,,1610000.0,,,623035000.0,,
24639,19584,,69531000.0,,,1610000.0,,,623035000.0,,
24640,19584,,69531000.0,,,1610000.0,,,623035000.0,,
24641,19584,,69531000.0,,,1610000.0,,,623035000.0,,
24642,19584,,84418000.0,,,355000.0,,,686114000.0,,
24643,19584,,84418000.0,,,355000.0,,,686114000.0,,
24644,19584,,84418000.0,,,355000.0,,,686114000.0,,
24645,19584,,84418000.0,,,355000.0,,,686114000.0,,
24646,19584,,14132000.0,,,535000.0,,,771176000.0,,
24647,19584,,14132000.0,,,535000.0,,,771176000.0,,
24648,19584,,14132000.0,,,535000.0,,,771176000.0,,
24649,19584,,14132000.0,,,535000.0,,,771176000.0,,
24650,19584,,14727000.0,,,-142000.0,,,865845000.0,,
24651,19584,,14727000.0,,,-142000.0,,,865845000.0,,
24652,19584,,14727000.0,,,-142000.0,,,865845000.0,,
24653,19584,,14727000.0,,,-142000.0,,,865845000.0,,
24654,19584,,15310000.0,,,559000.0,,,958149000.0,,
24655,19584,,15310000.0,,,559000.0,,,958149000.0,,
24656,19584,,15310000.0,,,559000.0,,,958149000.0,,
24657,19584,,15310000.0,,,559000.0,,,958149000.0,,
24658,19584,,11121000.0,,,421000.0,,,1038955000.0,,
24659,19584,,11121000.0,,,421000.0,,,1038955000.0,,
24660,19584,,11121000.0,,,421000.0,,,1038955000.0,,
24661,19584,,11121000.0,,,421000.0,,,1038955000.0,,
24662,19584,,4831000.0,,,-351000.0,,,1225617000.0,,
24663,19584,,4831000.0,,,-351000.0,,,1225617000.0,,
24664,19617,,,,19617.0,,,,28455000000.0,,
24665,19617,,,,1325347.0,,,,28455000000.0,,
24666,19617,,,,19600.0,,,,28455000000.0,,
24667,19617,,,,19489.0,,,,28455000000.0,,
24668,19617,,,,,,,,28096000000.0,,
24669,19617,,,,,,,,28096000000.0,,
24670,19617,,,,,,,,28096000000.0,,
24671,19617,,,,,,,,28096000000.0,,
24672,19617,,,,,,,,26993000000.0,,
24673,19617,,,,,,,,26993000000.0,,
24674,19617,,,,,,,,26993000000.0,,
24675,19617,,,,,,,,26993000000.0,,
24676,19617,,,,,,,,25851000000.0,,
24677,19617,,,,,,,,25851000000.0,,
24678,19617,,,,,,,,25851000000.0,,
24679,19617,,,,,,,,25851000000.0,,
24680,19617,,,,,,,,29681000000.0,,
24681,19617,,,,,,,,29681000000.0,,
24682,19617,,,,,,,,29681000000.0,,
24683,19617,,,,,,,,29681000000.0,,
24684,19617,,,,,,,,30209000000.0,,
24685,19617,,,,,,,,30209000000.0,,
24686,19617,,,,,,,,30209000000.0,,
24687,19617,,,,,,,,30209000000.0,,
24688,19617,,,,,,,,33848000000.0,,
24689,19617,,,,,,,,33848000000.0,,
24690,19617,,,,,,,,33848000000.0,,
24691,19617,,,,,,,,33848000000.0,,
24692,19617,,,,,,,,43600000000.0,,
24693,19617,,,,,,,,43600000000.0,,
24694,19617,,,,,,,,43600000000.0,,
24695,19617,,,,,,,,43600000000.0,,
24696,19617,,,,,,,,54715000000.0,,
24697,19617,,,,,,,,54715000000.0,,
24698,19617,,,,,,,,54715000000.0,,
24699,19617,,,,,,,,54715000000.0,,
24700,19617,,,,,,,,54013000000.0,,
24701,19617,,,,,,,,54013000000.0,,
24702,19617,,,,,,,,54013000000.0,,
24703,19617,,,,,,,,54013000000.0,,
24704,19617,,,,,,,,62481000000.0,,
24705,19617,,,,,,,,62481000000.0,,
24706,19617,,,,,,,,62481000000.0,,
24707,19617,,,,,,,,62481000000.0,,
24708,19617,,,,,,,,73998000000.0,,
24709,19617,,,,,,,,73998000000.0,,
24710,19617,,,,,,,,73998000000.0,,
24711,19617,,,,,,,,73998000000.0,,
24712,19617,,,,,,,,88315000000.0,,
24713,19617,,,,,,,,88315000000.0,,
24714,19617,,,,,,,,88315000000.0,,
24715,19617,,,,,,,,88315000000.0,,
24716,19617,,,,,,,,104223000000.0,,
24717,19617,,,,,,,,104223000000.0,,
24718,19617,,,,,,,,104223000000.0,,
24719,19617,,,,,,,,104223000000.0,,
24720,19617,,,,,,,,115756000000.0,,
24721,19617,,,,,,,,115756000000.0,,
24722,19617,,,,,,,,115756000000.0,,
24723,19617,,,,,,,,115756000000.0,,
24724,19617,,,,,,,,129977000000.0,,
24725,19617,,,,,,,,129977000000.0,,
24726,19617,,,,,,,,129977000000.0,,
24727,19617,,,,,,,,129977000000.0,,
24728,19617,,,,,,,,146420000000.0,,
24729,19617,,,,,,,,146420000000.0,,
24730,19617,,,,,,,,146420000000.0,,
24731,19617,,,,,,,,146420000000.0,,
24732,19617,,,,,,,,162440000000.0,,
24733,19617,,,,,,,,162440000000.0,,
24734,19617,,,,,,,,162440000000.0,,
24735,19617,,,,,,,,162440000000.0,,
24736,19617,,,,,,,,177676000000.0,,
24737,19617,,,,,,,,177676000000.0,,
24738,19617,,,,,,,,177676000000.0,,
24739,19617,,,,,,,,177676000000.0,,
24740,19617,,,,,,,,199202000000.0,,
24741,19617,,,,,,,,199202000000.0,,
24742,19731,,306600000.0,,19731.0,-12600000.0,,,546200000.0,,
24743,19731,,306600000.0,,,-12600000.0,,,546200000.0,,
24744,19731,,306600000.0,,,-12600000.0,,,546200000.0,,
24745,19731,,306600000.0,,,-12600000.0,,,546200000.0,,
24746,19731,,31200000.0,,,-3200000.0,,,398200000.0,,
24747,19731,,31200000.0,,,-3200000.0,,,398200000.0,,
24748,19731,,31200000.0,,,-3200000.0,,,398200000.0,,
24749,19731,,31200000.0,,,-3200000.0,,,398200000.0,,
24750,19731,,20100000.0,,,9700000.0,,,508500000.0,,
24751,19731,,20100000.0,,,9700000.0,,,508500000.0,,
24752,19731,,20100000.0,,,9700000.0,,,508500000.0,,
24753,19731,,20100000.0,,,9700000.0,,,508500000.0,,
24754,19731,,15700000.0,,,13400000.0,,,517100000.0,,
24755,19731,,15700000.0,,,13400000.0,,,517100000.0,,
24756,19731,,15700000.0,,,13400000.0,,,517100000.0,,
24757,19731,,15700000.0,,,13400000.0,,,517100000.0,,
24758,19731,,11900000.0,,,6300000.0,,,530200000.0,,
24759,19731,,11900000.0,,,6300000.0,,,530200000.0,,
24760,19731,,11900000.0,,,6300000.0,,,530200000.0,,
24761,19731,,11900000.0,,,6300000.0,,,530200000.0,,
24762,19731,,54300000.0,,,4400000.0,,,525300000.0,,
24763,19731,,54300000.0,,,4400000.0,,,525300000.0,,
24764,19731,,54300000.0,,,4400000.0,,,525300000.0,,
24765,19731,,54300000.0,,,4400000.0,,,525300000.0,,
24766,19731,,8700000.0,,,-6100000.0,,,193900000.0,,
24767,19731,,8700000.0,,,-6100000.0,,,193900000.0,,
24768,19731,,8700000.0,,,-6100000.0,,,193900000.0,,
24769,19731,,8700000.0,,,-6100000.0,,,193900000.0,,
24770,19731,,7800000.0,,,700000.0,,,137000000.0,,
24771,19731,,7800000.0,,,700000.0,,,137000000.0,,
24772,19731,,7800000.0,,,700000.0,,,137000000.0,,
24773,19731,,7800000.0,,,700000.0,,,137000000.0,,
24774,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24775,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24776,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24777,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24778,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24779,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24780,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24781,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24782,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24783,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24784,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24785,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24786,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24787,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24788,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24789,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24790,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24791,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24792,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24793,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24794,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24795,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24796,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24797,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24798,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24799,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24800,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24801,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24802,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24803,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24804,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24805,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24806,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24807,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24808,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24809,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24810,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24811,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24812,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24813,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24814,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24815,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24816,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24817,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24818,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24819,19731,,10000000.0,,,-5500000.0,,,119200000.0,,
24820,19745,,2357000.0,,19745.0,,,,31858000.0,,
