,Instrument,Geographic Earnings Before Interest and Taxes (EBIT),GICS Industry Name,Total Liabilities,Depreciation And Amortization,Total Current Assets,NAICS Industry Group Name,Pricing Volatility,CIK Number,Total Equity,Cash and Short Term Investments
0,803014,,,648008000.0,,1190763000.0,Computer Systems Design and Related Services,,789205.0,724839000.0,781589000.0
1,803014,,,648008000.0,,1190763000.0,,,803014.0,724839000.0,781589000.0
2,803014,,,648008000.0,,1190763000.0,,,,724839000.0,781589000.0
3,803014,,,648008000.0,,1190763000.0,,,,724839000.0,781589000.0
4,803014,,,1389099000.0,,2275685000.0,,,,1236165000.0,1735840000.0
5,803014,,,1389099000.0,,2275685000.0,,,,1236165000.0,1735840000.0
6,803014,,,1389099000.0,,2275685000.0,,,,1236165000.0,1735840000.0
7,803014,,,1389099000.0,,2275685000.0,,,,1236165000.0,1735840000.0
8,803014,,,1087755000.0,,2397103000.0,,,,1616408000.0,1892484000.0
9,803014,,,1087755000.0,,2397103000.0,,,,1616408000.0,1892484000.0
10,803014,,,1087755000.0,,2397103000.0,,,,1616408000.0,1892484000.0
11,803014,,,1087755000.0,,2397103000.0,,,,1616408000.0,1892484000.0
12,803014,,,853967000.0,,2126858000.0,,,,1549692000.0,1808872000.0
13,803014,,,853967000.0,,2126858000.0,,,,1549692000.0,1808872000.0
14,803014,,,853967000.0,,2126858000.0,,,,1549692000.0,1808872000.0
15,803014,,,853967000.0,,2126858000.0,,,,1549692000.0,1808872000.0
16,803014,,,1055496000.0,,2462284000.0,,,,1672546000.0,2198499000.0
17,803014,,,1055496000.0,,2462284000.0,,,,1672546000.0,2198499000.0
18,803014,,,1055496000.0,,2462284000.0,,,,1672546000.0,2198499000.0
19,803014,,,1055496000.0,,2462284000.0,,,,1672546000.0,2198499000.0
20,803014,,,1131257000.0,,2627088000.0,,,,1794029000.0,2249630000.0
21,803014,,,1131257000.0,,2627088000.0,,,,1794029000.0,2249630000.0
22,803014,,,1131257000.0,,2627088000.0,,,,1794029000.0,2249630000.0
23,803014,,,1131257000.0,,2627088000.0,,,,1794029000.0,2249630000.0
24,803014,,,1961484000.0,,2662443000.0,,,,1708172000.0,2003021000.0
25,803014,,,1961484000.0,,2662443000.0,,,,1708172000.0,2003021000.0
26,803014,,,1961484000.0,,2662443000.0,,,,1708172000.0,2003021000.0
27,803014,,,1961484000.0,,2662443000.0,,,,1708172000.0,2003021000.0
28,803014,,,2232857000.0,,2520305000.0,,,,1493433000.0,1879667000.0
29,803014,,,2232857000.0,,2520305000.0,,,,1493433000.0,1879667000.0
30,803014,,,2232857000.0,,2520305000.0,,,,1493433000.0,1879667000.0
31,803014,,,2232857000.0,,2520305000.0,,,,1493433000.0,1879667000.0
32,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
33,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
34,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
35,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
36,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
37,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
38,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
39,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
40,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
41,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
42,803014,,,3189264000.0,,2205229000.0,,,,980224000.0,1474688000.0
43,803014,,,3095010000.0,,1946403000.0,,,,653258000.0,1302182000.0
44,803014,,,2678725000.0,,1397841000.0,,,,422486000.0,597528000.0
45,803014,,,2400914000.0,,1296062000.0,,,,413008000.0,653831000.0
46,803014,,,2400914000.0,,1296062000.0,,,,413008000.0,653831000.0
47,803014,,,2400914000.0,,1296062000.0,,,,413008000.0,653831000.0
48,803014,,,2400914000.0,,1296062000.0,,,,413008000.0,653831000.0
49,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
50,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
51,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
52,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
53,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
54,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
55,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
56,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
57,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
58,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
59,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
60,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
61,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
62,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
63,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
64,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
65,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
66,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
67,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
68,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
69,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
70,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
71,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
72,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
73,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
74,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
75,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
76,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
77,803014,,,2207666000.0,,1064226000.0,,,,441508000.0,515909000.0
