,Instrument,"Total Assets, Reported",Tangible Book Value - Reported,Instrument Is Active Flag,Accounts Payable (CF),"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)",Company Common Name,Bankruptcy Filing Date,Market Value for Company,Net Sales,Tangible Book Value Per Share
0,890393,,,1.0,,,Blackrock Muniyield Michigan Quality Fund Inc,,,,
1,891038,,,1.0,,,BlackRock Muniyield Pennsylvania Quality Fund,,,,
2,892482,24625000.0,19078000.0,1.0,513000.0,,Qumu Corp,,,41355000.0,2.39602
3,892482,24625000.0,19078000.0,,513000.0,,,,,41355000.0,2.39602
4,892482,24625000.0,19078000.0,,513000.0,,,,,41355000.0,2.39602
5,892482,24625000.0,19078000.0,,513000.0,,,,,41355000.0,2.39602
6,892482,36556000.0,30963000.0,,-409000.0,,,,,49792000.0,3.57818
7,892482,36556000.0,30963000.0,,-409000.0,,,,,49792000.0,3.57818
8,892482,36556000.0,30963000.0,,-409000.0,,,,,49792000.0,3.57818
9,892482,36556000.0,30963000.0,,-409000.0,,,,,49792000.0,3.57818
10,892482,40453000.0,35234000.0,,-187000.0,,,,,38894000.0,4.08012
11,892482,40453000.0,35234000.0,,-187000.0,,,,,38894000.0,4.08012
12,892482,40453000.0,35234000.0,,-187000.0,,,,,38894000.0,4.08012
13,892482,40453000.0,35234000.0,,-187000.0,,,,,38894000.0,4.08012
14,892482,48708000.0,42157000.0,,488000.0,,,,,46581000.0,4.83485
15,892482,48708000.0,42157000.0,,488000.0,,,,,46581000.0,4.83485
16,892482,48708000.0,42157000.0,,488000.0,,,,,46581000.0,4.83485
17,892482,48708000.0,42157000.0,,488000.0,,,,,46581000.0,4.83485
18,892482,61025000.0,52012000.0,,-111000.0,,,,,53797000.0,5.70917
19,892482,61025000.0,52012000.0,,-111000.0,,,,,53797000.0,5.70917
20,892482,61025000.0,52012000.0,,-111000.0,,,,,53797000.0,5.70917
21,892482,61025000.0,52012000.0,,-111000.0,,,,,53797000.0,5.70917
22,892482,74139000.0,62722000.0,,2352000.0,,,,,70848000.0,6.69715
23,892482,74139000.0,62722000.0,,2352000.0,,,,,70848000.0,6.69715
24,892482,74139000.0,62722000.0,,2352000.0,,,,,70848000.0,6.69715
25,892482,74139000.0,62722000.0,,2352000.0,,,,,70848000.0,6.69715
26,892482,89009000.0,76529000.0,,696000.0,,,,,95410000.0,7.94667
27,892482,89009000.0,76529000.0,,696000.0,,,,,95410000.0,7.94667
28,892482,89009000.0,76529000.0,,696000.0,,,,,95410000.0,7.94667
29,892482,89009000.0,76529000.0,,696000.0,,,,,95410000.0,7.94667
30,892482,112359000.0,95476000.0,,1577000.0,,,,,103253000.0,9.61933
31,892482,112359000.0,95476000.0,,1577000.0,,,,,103253000.0,9.61933
32,892482,112359000.0,95476000.0,,1577000.0,,,,,103253000.0,9.61933
33,892482,112359000.0,95476000.0,,1577000.0,,,,,103253000.0,9.61933
34,892482,125096000.0,105061000.0,,553000.0,,,,,108874000.0,10.82439
35,892482,125096000.0,105061000.0,,553000.0,,,,,108874000.0,10.82439
36,892482,125096000.0,105061000.0,,553000.0,,,,,108874000.0,10.82439
37,892482,125096000.0,105061000.0,,553000.0,,,,,108874000.0,10.82439
38,892482,123456000.0,109048000.0,,-3019000.0,,,,,91394000.0,11.68233
39,892482,123456000.0,109048000.0,,-3019000.0,,,,,91394000.0,11.68233
40,892482,123456000.0,109048000.0,,-3019000.0,,,,,91394000.0,11.68233
41,892482,123456000.0,109048000.0,,-3019000.0,,,,,91394000.0,11.68233
42,892482,140281000.0,119949000.0,,-194000.0,,,,,83227000.0,12.66368
43,892482,140281000.0,119949000.0,,-194000.0,,,,,83227000.0,12.66368
44,892482,140281000.0,119949000.0,,-194000.0,,,,,83227000.0,12.66368
45,892482,140281000.0,119949000.0,,-194000.0,,,,,83227000.0,12.66368
46,892482,148044000.0,128131000.0,,1213000.0,,,,,88731000.0,13.51697
47,892482,148044000.0,128131000.0,,1213000.0,,,,,88731000.0,13.51697
48,892482,148044000.0,128131000.0,,1213000.0,,,,,88731000.0,13.51697
49,892482,148044000.0,128131000.0,,1213000.0,,,,,88731000.0,13.51697
50,892482,157660000.0,90484000.0,,-1414000.0,,,,,83634000.0,10.45583
51,892482,157660000.0,90484000.0,,-1414000.0,,,,,83634000.0,10.45583
52,892482,157660000.0,90484000.0,,-1414000.0,,,,,83634000.0,10.45583
53,892482,157660000.0,90484000.0,,-1414000.0,,,,,83634000.0,10.45583
54,892482,95563000.0,60560000.0,,319000.0,,,,,9836000.0,6.99798
55,892482,95563000.0,60560000.0,,319000.0,,,,,9836000.0,6.99798
56,892482,95563000.0,60560000.0,,319000.0,,,,,9836000.0,6.99798
57,892482,95563000.0,60560000.0,,319000.0,,,,,9836000.0,6.99798
58,892482,89146000.0,54356000.0,,723000.0,,,,,17736000.0,6.26652
59,892482,89146000.0,54356000.0,,723000.0,,,,,17736000.0,6.26652
60,892482,89146000.0,54356000.0,,723000.0,,,,,17736000.0,6.26652
61,892482,89146000.0,54356000.0,,723000.0,,,,,17736000.0,6.26652
62,892482,80177000.0,36364000.0,,973000.0,,,,,26521000.0,3.98403
63,892482,80177000.0,36364000.0,,973000.0,,,,,26521000.0,3.98403
64,892482,80177000.0,36364000.0,,973000.0,,,,,26521000.0,3.98403
65,892482,80177000.0,36364000.0,,973000.0,,,,,26521000.0,3.98403
66,892482,54412000.0,11622000.0,,,,,,,34454000.0,1.26482
67,892482,54412000.0,11622000.0,,,,,,,34454000.0,1.26482
68,892482,54412000.0,11622000.0,,,,,,,34454000.0,1.26482
69,892482,54412000.0,11622000.0,,,,,,,34454000.0,1.26482
70,892482,42229000.0,3717000.0,,-1406000.0,,,,,31682000.0,0.40283
71,892482,42229000.0,3717000.0,,-1406000.0,,,,,31682000.0,0.40283
72,892482,42229000.0,3717000.0,,-1406000.0,,,,,31682000.0,0.40283
73,892482,42229000.0,3717000.0,,-1406000.0,,,,,31682000.0,0.40283
74,892482,34276000.0,-4493000.0,,1656000.0,,,,,28167000.0,-0.47978
75,892482,34276000.0,-4493000.0,,1656000.0,,,,,28167000.0,-0.47978
76,892482,34276000.0,-4493000.0,,1656000.0,,,,,28167000.0,-0.47978
77,892482,34276000.0,-4493000.0,,1656000.0,,,,,28167000.0,-0.47978
