,Instrument,"Total Assets, Reported",Tangible Book Value - Reported,Instrument Is Active Flag,Accounts Payable (CF),"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)",Company Common Name,Bankruptcy Filing Date,Market Value for Company,Net Sales,Tangible Book Value Per Share
203,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
204,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
205,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
206,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
207,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
208,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
209,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
210,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
211,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
212,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
213,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
214,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
215,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
216,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
217,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
218,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
219,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
220,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
221,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
222,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
223,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
224,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
225,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
226,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
227,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
228,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
229,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
230,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
231,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
232,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
233,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
234,1411288,40620000.0,-39744000.0,,997000.0,,,,,50914000.0,-0.37233
235,1421182,,,1.0,,,Verso Corp,,,,
236,1421182,,,,,,,,,,
237,1421182,,,,,,,,,,
238,1421182,,,,,,,,,,
239,1421182,,,,,,,,,,
240,1421182,,,,,,,,,,
241,1421182,,,,,,,,,,
242,1421182,,,,,,,,,,
243,1421182,,,,,,,,,,
244,1421182,,,,,,,,,,
245,1421182,,,,,,,,,,
246,1421182,,,,,,,,,1355800000.0,
247,1421182,,,,,,,,,1355800000.0,
248,1421182,,,,,,,,,1355800000.0,
249,1421182,,,,,,,,,1355800000.0,
250,1421182,,,,,,,,,1343100000.0,
251,1421182,,,,,,,,,1343100000.0,
252,1421182,,,,,,,,,1343100000.0,
253,1421182,,,,,,,,,1343100000.0,
254,1421182,,,,13779000.0,,,,,1463357000.0,
255,1421182,,,,13779000.0,,,,,1463357000.0,
256,1421182,,,,13779000.0,,,,,1463357000.0,
257,1421182,,,,13779000.0,,,,,1463357000.0,
258,1421182,1534073000.0,1039988000.0,,-4162000.0,,,,,1603846000.0,27.33455
259,1421182,1534073000.0,1039988000.0,,-4162000.0,,,,,1603846000.0,27.33455
260,1421182,1534073000.0,1039988000.0,,-4162000.0,,,,,1603846000.0,27.33455
261,1421182,1534073000.0,1039988000.0,,-4162000.0,,,,,1603846000.0,27.33455
262,1421182,1534073000.0,1039988000.0,,-4162000.0,,,,,1603846000.0,27.33455
263,1421182,1534073000.0,1039988000.0,,-4162000.0,,,,,1603846000.0,27.33455
264,1421182,1534073000.0,1039988000.0,,-4162000.0,,,,,1603846000.0,27.33455
265,1421182,1534073000.0,1039988000.0,,-4162000.0,,,,,1603846000.0,27.33455
266,1421182,1711011000.0,225681000.0,,56110000.0,,,,,1611250000.0,5.93169
267,1421182,1711011000.0,225681000.0,,56110000.0,,,,,1611250000.0,5.93169
268,1421182,1603458000.0,-127724000.0,,-14194000.0,,,,,1628753000.0,-3.35704
269,1421182,1603458000.0,-127724000.0,,-14194000.0,,,,,1628753000.0,-3.35704
270,1421182,1603458000.0,-127724000.0,,-14194000.0,,,,,1628753000.0,-3.35704
271,1421182,1636395000.0,-61105000.0,,-10202000.0,,,,,1766813000.0,-1.17404
272,1421182,1636395000.0,-61105000.0,,-10202000.0,,,,,1766813000.0,-1.17404
273,1421182,1636395000.0,-61105000.0,,-10202000.0,,,,,1766813000.0,-1.17404
274,1421182,1636395000.0,-61105000.0,,-10202000.0,,,,,1766813000.0,-1.17404
275,1421182,1572733000.0,75648000.0,,-17357000.0,,,,,1360854000.0,1.44436
276,1421182,1572733000.0,75648000.0,,-17357000.0,,,,,1360854000.0,1.44436
277,1421182,1572733000.0,75648000.0,,-17357000.0,,,,,1360854000.0,1.44436
278,1421182,1572733000.0,75648000.0,,-17357000.0,,,,,1360854000.0,1.44436
279,1421182,1516137000.0,-55185000.0,,20621000.0,,,,,1605316000.0,-1.0518
280,1421182,1516137000.0,-55185000.0,,20621000.0,,,,,1605316000.0,-1.0518
281,1421182,1516137000.0,-55185000.0,,20621000.0,,,,,1605316000.0,-1.0518
282,1421182,1516137000.0,-55185000.0,,20621000.0,,,,,1605316000.0,-1.0518
283,1421182,1421475000.0,-182507000.0,,-14191000.0,,,,,1722489000.0,-3.46936
284,1421182,1421475000.0,-182507000.0,,-14191000.0,,,,,1722489000.0,-3.46936
285,1421182,1421475000.0,-182507000.0,,-14191000.0,,,,,1722489000.0,-3.46936
286,1421182,1421475000.0,-182507000.0,,-14191000.0,,,,,1722489000.0,-3.46936
287,1421182,1208931000.0,-345697000.0,,-17813000.0,,,,,1474612000.0,-6.53536
288,1421182,1208931000.0,-345697000.0,,-17813000.0,,,,,1474612000.0,-6.53536
289,1421182,1208931000.0,-345697000.0,,-17813000.0,,,,,1474612000.0,-6.53536
290,1421182,1208931000.0,-345697000.0,,-17813000.0,,,,,1474612000.0,-6.53536
291,1421182,1098552000.0,-438867000.0,,-8059000.0,,,,,1388899000.0,-8.25365
292,1421182,1098552000.0,-438867000.0,,-8059000.0,,,,,1388899000.0,-8.25365
293,1421182,1098552000.0,-438867000.0,,-8059000.0,,,,,1388899000.0,-8.25365
294,1421182,1098552000.0,-438867000.0,,-8059000.0,,,,,1388899000.0,-8.25365
295,1421182,855000000.0,-798000000.0,,-21752000.0,,,,,1296613000.0,-14.96158
296,1421182,855000000.0,-798000000.0,,-21752000.0,,,,,1296613000.0,-14.96158
297,1421182,855000000.0,-798000000.0,,-21752000.0,,,,,1296613000.0,-14.96158
298,1421182,855000000.0,-798000000.0,,-21752000.0,,,,,1296613000.0,-14.96158
299,1421182,855000000.0,-798000000.0,,-21752000.0,,,,,1296613000.0,-14.96158
300,1421182,2710000000.0,-1221000000.0,,-91000000.0,,,,,3122000000.0,-14.91311
301,1421182,2710000000.0,-1221000000.0,,-91000000.0,,,,,3122000000.0,-14.91311
302,1421182,2710000000.0,-1221000000.0,,-91000000.0,,,,,3122000000.0,-14.91311
303,1421182,1855000000.0,730000000.0,,28000000.0,,,,,2641000000.0,21.22671
304,1421182,1855000000.0,730000000.0,,28000000.0,,,,,2641000000.0,21.22671
305,1421182,1855000000.0,730000000.0,,28000000.0,,,,,2641000000.0,21.22671
306,1421182,1855000000.0,730000000.0,,28000000.0,,,,,2641000000.0,21.22671
307,1421182,1732000000.0,712000000.0,,67000000.0,,,,,2461000000.0,20.66435
308,1421182,1732000000.0,712000000.0,,67000000.0,,,,,2461000000.0,20.66435
309,1421182,1732000000.0,712000000.0,,67000000.0,,,,,2461000000.0,20.66435
310,1421182,1732000000.0,712000000.0,,67000000.0,,,,,2461000000.0,20.66435
311,1421182,1699000000.0,878000000.0,,40000000.0,,,,,2682000000.0,25.46102
312,1421182,1699000000.0,878000000.0,,40000000.0,,,,,2682000000.0,25.46102
313,1401688,,,0.0,,,Vitacost.com Inc,,,,
314,1401688,,,,,,,,,,
315,1401688,,,,,,,,,,
316,1401688,,,,,,,,,,
317,1401688,,,,,,,,,,
318,1401688,,,,,,,,,,
319,1401688,,,,,,,,,,
320,1401688,,,,,,,,,,
321,1401688,,,,,,,,,,
322,1401688,,,,,,,,,,
323,1401688,,,,,,,,,,
324,1401688,5295000.0,,,,,,,,11510000.0,
325,1401688,5295000.0,,,,,,,,11510000.0,
326,1401688,5295000.0,,,,,,,,11510000.0,
327,1401688,5295000.0,,,,,,,,11510000.0,
328,1401688,7521000.0,,,,,,,,22477000.0,
329,1401688,7521000.0,,,,,,,,22477000.0,
330,1401688,7521000.0,,,,,,,,22477000.0,
331,1401688,7521000.0,,,,,,,,22477000.0,
332,1401688,7896000.0,,,1117000.0,,,,,29644000.0,
333,1401688,7896000.0,,,1117000.0,,,,,29644000.0,
334,1401688,7896000.0,,,1117000.0,,,,,29644000.0,
335,1401688,7896000.0,,,1117000.0,,,,,29644000.0,
336,1401688,9229000.0,519000.0,,635000.0,,,,,41488000.0,0.01885
337,1401688,9229000.0,519000.0,,635000.0,,,,,41488000.0,0.01885
338,1401688,9229000.0,519000.0,,635000.0,,,,,41488000.0,0.01885
339,1401688,9229000.0,519000.0,,635000.0,,,,,41488000.0,0.01885
340,1401688,9229000.0,519000.0,,635000.0,,,,,41488000.0,0.01885
341,1401688,9229000.0,519000.0,,635000.0,,,,,41488000.0,0.01885
342,1401688,15526000.0,1193000.0,,4696000.0,,,,,66357000.0,0.04295
343,1401688,15526000.0,1193000.0,,4696000.0,,,,,66357000.0,0.04295
344,1401688,36661720.0,3913200.0,,4430340.0,,,,,99290420.0,0.13424
345,1401688,36661720.0,3913200.0,,4430340.0,,,,,99290420.0,0.13424
346,1401688,36661720.0,3913200.0,,4430340.0,,,,,99290420.0,0.13424
347,1401688,36661720.0,3913200.0,,4430340.0,,,,,99290420.0,0.13424
348,1401688,36661720.0,3913200.0,,4430340.0,,,,,99290420.0,0.13424
349,1401688,36661720.0,3913200.0,,4430340.0,,,,,99290420.0,0.13424
350,1401688,46868540.0,4750730.0,,1295340.0,,,,,143602280.0,0.20488
351,1401688,46868540.0,4750730.0,,1295340.0,,,,,143602280.0,0.20488
352,1401688,46868540.0,4750730.0,,1295340.0,,,,,143602280.0,0.20488
353,1401688,107678550.0,72290190.0,,2282590.0,,,,,191807030.0,2.62985
354,1401688,107678550.0,72290190.0,,2282590.0,,,,,191807030.0,2.62985
355,1401688,107678550.0,72290190.0,,2282590.0,,,,,191807030.0,2.62985
356,1401688,107678550.0,72290190.0,,2282590.0,,,,,191807030.0,2.62985
357,1401688,107678550.0,72290190.0,,2282590.0,,,,,191807030.0,2.62985
358,1401688,99464200.0,59980750.0,,5840000.0,,,,,220680500.0,2.1591
359,1401688,99464200.0,59980750.0,,5840000.0,,,,,220680500.0,2.1591
360,1401688,99464200.0,59980750.0,,5840000.0,,,,,220680500.0,2.1591
361,1401688,90629000.0,46607000.0,,7570000.0,,,,,260523000.0,1.66602
362,1401688,90629000.0,46607000.0,,7570000.0,,,,,260523000.0,1.66602
363,1401688,90629000.0,46607000.0,,7570000.0,,,,,260523000.0,1.66602
364,1401688,90629000.0,46607000.0,,7570000.0,,,,,260523000.0,1.66602
365,1401688,107663000.0,64458000.0,,-1554000.0,,,,,330680000.0,1.92412
366,1401688,107663000.0,64458000.0,,-1554000.0,,,,,330680000.0,1.92412
367,1401688,107663000.0,64458000.0,,-1554000.0,,,,,330680000.0,1.92412
368,1401688,107663000.0,64458000.0,,-1554000.0,,,,,330680000.0,1.92412
369,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
370,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
371,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
372,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
373,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
374,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
375,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
376,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
377,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
378,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
379,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
380,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
381,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
382,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
383,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
384,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
385,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
386,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
387,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
388,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
389,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
390,1401688,98377000.0,57658000.0,,619000.0,,,,,382744000.0,1.69333
391,1423221,690446000.0,252071000.0,1.0,-4648000.0,,Quanex Building Products Corp,,,834902000.0,7.90335
392,1423221,690446000.0,252071000.0,,-4648000.0,,,,,834902000.0,7.90335
393,1423221,690446000.0,252071000.0,,-4648000.0,,,,,834902000.0,7.90335
394,1423221,645859000.0,218958000.0,,5412000.0,,,,,964518000.0,7.26476
395,1423221,645859000.0,218958000.0,,5412000.0,,,,,964518000.0,7.26476
396,1423221,645859000.0,218958000.0,,5412000.0,,,,,964518000.0,7.26476
