,Instrument,Instrument Is Active Flag,Delisted Quote Flag,Pricing Volatility,"Total Assets, Reported","Working Capital, Period over Period Average (Pvt)","Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date,GICS Industry Name,NAICS Industry Group Name,Has Filed For Bankruptcy
2678,943064,,,,159771000.0,,,,,,
2679,943064,,,,144168000.0,,,,,,
2680,943064,,,,144168000.0,,,,,,
2681,943064,,,,144168000.0,,,,,,
2682,943064,,,,144168000.0,,,,,,
2683,943064,,,,142085000.0,,,,,,
2684,943064,,,,142085000.0,,,,,,
2685,943064,,,,142085000.0,,,,,,
2686,943064,,,,142085000.0,,,,,,
2687,943064,,,,144250000.0,,,,,,
2688,943064,,,,144250000.0,,,,,,
2689,943064,,,,144250000.0,,,,,,
2690,943064,,,,144250000.0,,,,,,
2691,943064,,,,142551000.0,,,,,,
2692,943064,,,,142551000.0,,,,,,
2693,943064,,,,142551000.0,,,,,,
2694,943064,,,,142551000.0,,,,,,
2695,943064,,,,149539000.0,,,,,,
2696,943064,,,,149539000.0,,,,,,
2697,943064,,,,149539000.0,,,,,,
2698,943064,,,,149539000.0,,,,,,
2699,943064,,,,158060000.0,,,,,,
2700,943064,,,,158060000.0,,,,,,
2701,943064,,,,158060000.0,,,,,,
2702,943064,,,,158060000.0,,,,,,
2703,943064,,,,160295000.0,,,,,,
2704,943064,,,,160295000.0,,,,,,
2705,943064,,,,160295000.0,,,,,,
2706,943064,,,,160295000.0,,,,,,
2707,943064,,,,160295000.0,,,,,,
2708,943064,,,,170371000.0,,,,,,
2709,943064,,,,170371000.0,,,,,,
2710,943064,,,,170371000.0,,,,,,
2711,943064,,,,171696000.0,,,,,,
2712,943064,,,,171696000.0,,,,,,
2713,943064,,,,171696000.0,,,,,,
2714,943064,,,,171696000.0,,,,,,
2715,943064,,,,176704000.0,,,,,,
2716,943064,,,,176704000.0,,,,,,
2717,943064,,,,176704000.0,,,,,,
2718,943064,,,,176704000.0,,,,,,
2719,943064,,,,182084000.0,,,,,,
2720,943064,,,,182084000.0,,,,,,
2721,943064,,,,182084000.0,,,,,,
2722,943064,,,,182084000.0,,,,,,
2723,943064,,,,180598000.0,,,,,,
2724,943064,,,,180598000.0,,,,,,
2725,943064,,,,180598000.0,,,,,,
2726,943064,,,,173677000.0,,,,,,
2727,943064,,,,173677000.0,,,,,,
2728,943064,,,,173677000.0,,,,,,
2729,943064,,,,173677000.0,,,,,,
2730,943064,,,,173677000.0,,,,,,
2731,943064,,,,167442000.0,,,,,,
2732,943064,,,,167442000.0,,,,,,
2733,885975,,,,,,,,,Motion Picture and Video Industries,
2734,885975,,,,,,,,,,
2735,885975,,,,,,,,,,
2736,885975,,,,1060577000.0,,,,,,
2737,885975,,,,1060577000.0,,,,,,
2738,885975,,,,1060577000.0,,,,,,
2739,885975,,,,1060577000.0,,,,,,
2740,885975,,,,1060577000.0,-91239500.0,37.6246874471663,,,,
2741,885975,,,,1060577000.0,-91239500.0,37.6246874471663,,,,
2742,885975,,,,996545000.0,-91239500.0,37.6246874471663,,,,
2743,885975,,,,996545000.0,-91239500.0,37.6246874471663,,,,
2744,885975,,,,916816000.0,-69983500.0,0.326685497446432,,,,
2745,885975,,,,916816000.0,-69983500.0,0.326685497446432,,,,
2746,885975,,,,916816000.0,-69983500.0,0.326685497446432,,,,
2747,885975,,,,916816000.0,-69983500.0,0.326685497446432,,,,
2748,885975,,,,916816000.0,-42618000.0,78.0059826246261,,,,
2749,885975,,,,960745000.0,-42618000.0,78.0059826246261,,,,
2750,885975,,,,960745000.0,-42618000.0,78.0059826246261,,,,
2751,885975,,,,960745000.0,-42618000.0,78.0059826246261,,,,
2752,885975,,,,960745000.0,-8802500.0,85.4363245916575,,,,
2753,885975,,,,1001566000.0,-8802500.0,85.4363245916575,,,,
2754,885975,,,,1001566000.0,-8802500.0,85.4363245916575,,,,
2755,885975,,,,1001566000.0,-8802500.0,85.4363245916575,,,,
2756,885975,,,,1001566000.0,22212000.0,2184.98659517426,,,,
2757,885975,,,,1097740000.0,22212000.0,2184.98659517426,,,,
2758,885975,,,,1097740000.0,22212000.0,2184.98659517426,,,,
2759,885975,,,,1097740000.0,22212000.0,2184.98659517426,,,,
2760,885975,,,,,,,,,,
2761,885975,,,,,,,,,,
2762,885975,,,,,,,,,,
2763,885975,,,,,,,,,,
2764,885975,,,,3181403000.0,,,,,,
2765,885975,,,,3181403000.0,,,,,,
2766,885975,,,,3181403000.0,,,,,,
2767,885975,,,,3181403000.0,,,,,,
2768,885975,,,,3181403000.0,60168500.0,384.557466239192,,,,
2769,885975,,,,3181403000.0,60168500.0,384.557466239192,,,,
2770,885975,,,,3181403000.0,60168500.0,384.557466239192,,,,
2771,885975,,,,3018838000.0,60168500.0,384.557466239192,,,,
2772,885975,,,,3018838000.0,166727000.0,134.286373068942,,,,
2773,885975,,,,3283588000.0,166727000.0,134.286373068942,,,,
2774,885975,,,,3283588000.0,166727000.0,134.286373068942,,,,
2775,885975,,,,3283588000.0,166727000.0,134.286373068942,,,,
2776,885975,,,,3283588000.0,272730000.0,33.3988010423486,,,,
2777,885975,,,,3427974000.0,272730000.0,33.3988010423486,,,,
2778,885975,,,,3427974000.0,272730000.0,33.3988010423486,,,,
2779,885975,,,,3427974000.0,272730000.0,33.3988010423486,,,,
2780,885975,,,,3427974000.0,317235000.0,3.51427554152754,,,,
2781,885975,,,,3522253000.0,317235000.0,3.51427554152754,,,,
2782,885975,,,,3522253000.0,317235000.0,3.51427554152754,,,,
2783,885975,,,,3522253000.0,317235000.0,3.51427554152754,,,,
2784,885975,,,,3522253000.0,415057000.0,57.2297986136288,,,,
2785,885975,,,,3862412000.0,415057000.0,57.2297986136288,,,,
2786,885975,,,,3862412000.0,415057000.0,57.2297986136288,,,,
2787,885975,,,,3862412000.0,415057000.0,57.2297986136288,,,,
2788,885975,,,,3862412000.0,421333000.0,-33.925041535196,,,,
2789,885975,,,,4144128000.0,421333000.0,-33.925041535196,,,,
2790,885975,,,,4144128000.0,421333000.0,-33.925041535196,,,,
2791,885975,,,,4144128000.0,421333000.0,-33.925041535196,,,,
2792,885975,,,,4144128000.0,337473500.0,1.31746528865226,,,,
2793,885975,,,,4164535000.0,337473500.0,1.31746528865226,,,,
2794,885975,,,,4164535000.0,337473500.0,1.31746528865226,,,,
2795,885975,,,,4164535000.0,337473500.0,1.31746528865226,,,,
2796,885975,,,,4164535000.0,308399500.0,-18.4186974876502,,,,
2797,885975,,,,4127632000.0,308399500.0,-18.4186974876502,,,,
2798,885975,,,,4127632000.0,308399500.0,-18.4186974876502,,,,
2799,885975,,,,4127632000.0,308399500.0,-18.4186974876502,,,,
2800,885975,,,,4127632000.0,260304000.0,-12.1342248941783,,,,
2801,885975,,,,4316609000.0,260304000.0,-12.1342248941783,,,,
2802,885975,,,,4316609000.0,260304000.0,-12.1342248941783,,,,
2803,885975,,,,4316609000.0,260304000.0,-12.1342248941783,,,,
2804,885975,,,,4316609000.0,223611000.0,-16.329145635773,,,,
2805,885975,,,,4485340000.0,223611000.0,-16.329145635773,,,,
2806,885975,,,,4485340000.0,223611000.0,-16.329145635773,,,,
2807,885975,,,,4485340000.0,223611000.0,-16.329145635773,,,,
2808,885975,,,,4485340000.0,154110500.0,-48.7117817121597,,,,
2809,885975,,,,4501351000.0,154110500.0,-48.7117817121597,,,,
2810,885975,,,,4501351000.0,154110500.0,-48.7117817121597,,,,
2811,878612,1.0,0.0,,8629000.0,,,,,Computer Systems Design and Related Services,
2812,878612,,,,7185000.0,,,,,,
2813,878612,,,,7185000.0,,,,,,
2814,878612,,,,7185000.0,,,,,,
2815,878612,,,,7185000.0,,,,,,
2816,878612,,,,7185000.0,,,,,,
2817,878612,,,,2878000.0,,,,,,
2818,878612,,,,2878000.0,,,,,,
2819,878612,,,,2878000.0,,,,,,
2820,878612,,,,2878000.0,,,,,,
2821,878612,,,,2239000.0,,,,,,
2822,878612,,,,2239000.0,,,,,,
2823,878612,,,,2239000.0,,,,,,
2824,878612,,,,2239000.0,,,,,,
2825,878612,,,,3629000.0,,,,,,
2826,878612,,,,3629000.0,,,,,,
2827,878612,,,,3629000.0,,,,,,
2828,878612,,,,3629000.0,,,,,,
2829,878612,,,,6425000.0,,,,,,
2830,878612,,,,6425000.0,,,,,,
2831,878612,,,,6425000.0,,,,,,
2832,878612,,,,6425000.0,,,,,,
2833,878612,,,,6905000.0,,,,,,
2834,878612,,,,6905000.0,,,,,,
2835,878612,,,,6905000.0,,,,,,
2836,878612,,,,6905000.0,,,,,,
2837,878612,,,,6905000.0,,,,,,
2838,878612,,,,6905000.0,,,,,,
2839,878612,,,,6905000.0,,,,,,
2840,878612,,,,6905000.0,,,,,,
2841,878612,,,,6905000.0,,,,,,
2842,878612,,,,6905000.0,,,,,,
2843,878612,,,,6905000.0,,,,,,
2844,878612,,,,6905000.0,,,,,,
2845,878612,,,,6905000.0,,,,,,
2846,878612,,,,6905000.0,,,,,,
2847,878612,,,,6905000.0,,,,,,
2848,878612,,,,6905000.0,,,,,,
2849,878612,,,,6905000.0,,,,,,
2850,878612,,,,6905000.0,,,,,,
2851,878612,,,,6905000.0,,,,,,
2852,878612,,,,6905000.0,,,,,,
2853,878612,,,,6905000.0,,,,,,
2854,878612,,,,6905000.0,,,,,,
2855,878612,,,,6905000.0,,,,,,
2856,878612,,,,6905000.0,,,,,,
2857,878612,,,,6905000.0,,,,,,
2858,878612,,,,6905000.0,,,,,,
2859,878612,,,,6905000.0,,,,,,
2860,878612,,,,6905000.0,,,,,,
2861,878612,,,,6905000.0,,,,,,
2862,878612,,,,6905000.0,,,,,,
2863,878612,,,,6905000.0,,,,,,
2864,878612,,,,6905000.0,,,,,,
2865,878612,,,,6905000.0,,,,,,
2866,878612,,,,6905000.0,,,,,,
2867,878612,,,,6905000.0,,,,,,
2868,878612,,,,6905000.0,,,,,,
2869,878612,,,,6905000.0,,,,,,
2870,878612,,,,6905000.0,,,,,,
2871,878612,,,,6905000.0,,,,,,
2872,878612,,,,6905000.0,,,,,,
2873,878612,,,,6905000.0,,,,,,
2874,878612,,,,6905000.0,,,,,,
2875,878612,,,,6905000.0,,,,,,
2876,878612,,,,6905000.0,,,,,,
2877,878612,,,,6905000.0,,,,,,
2878,878612,,,,6905000.0,,,,,,
2879,878612,,,,6905000.0,,,,,,
2880,878612,,,,6905000.0,,,,,,
2881,878612,,,,6905000.0,,,,,,
2882,878612,,,,6905000.0,,,,,,
2883,878612,,,,6905000.0,,,,,,
2884,878612,,,,6905000.0,,,,,,
2885,878612,,,,6905000.0,,,,,,
2886,878612,,,,6905000.0,,,,,,
2887,878612,,,,6905000.0,,,,,,
2888,878612,,,,6905000.0,,,,,,
2889,943452,1.0,0.0,,996676000.0,,,,Machinery,Railroad Rolling Stock Manufacturing,
2890,943452,,,,996676000.0,,,,,,
2891,943452,,,,996676000.0,,,,,,
2892,943452,,,,996676000.0,,,,,,
2893,943452,,,,984047000.0,,,,,,
2894,943452,,,,984047000.0,,,,,,
2895,943452,,,,984047000.0,,,,,,
2896,943452,,,,984047000.0,,,,,,
2897,943452,,,,729952000.0,,,,,,
2898,943452,,,,729952000.0,,,,,,
2899,943452,,,,729952000.0,,,,,,
2900,943452,,,,729952000.0,,,,,,
2901,943452,,,,588865000.0,,,,,,
2902,943452,,,,588865000.0,,,,,,
2903,943452,,,,588865000.0,,,,,,
2904,943452,,,,588865000.0,,,,,,
2905,943452,,,,656305000.0,,,,,,
2906,943452,,,,656305000.0,,,,,,
2907,943452,,,,656305000.0,,,,,,
2908,943452,,,,656305000.0,,,,,,
2909,943452,,,,713396000.0,,,,,,
2910,943452,,,,713396000.0,,,,,,
2911,943452,,,,713396000.0,,,,,,
2912,943452,,,,713396000.0,,,,,,
2913,943452,,,,836357000.0,,,,,,
2914,943452,,,,836357000.0,,,,,,
2915,943452,,,,836357000.0,,,,,,
2916,943452,,,,836357000.0,,,,,,
2917,943452,,,,972842000.0,,,,,,
2918,943452,,,,972842000.0,,,,,,
2919,943452,,,,972842000.0,,,,,,
2920,943452,,,,972842000.0,,,,,,
2921,943452,,,,1158702000.0,,,,,,
2922,943452,,,,1158702000.0,,,,,,
2923,943452,,,,1158702000.0,,,,,,
2924,943452,,,,1158702000.0,,,,,,
2925,943452,,,,1507520000.0,,,,,,
2926,943452,,,,1507520000.0,,,,,,
2927,943452,,,,1507520000.0,,,,,,
2928,943452,,,,1507520000.0,,,,,,
2929,943452,,,,1585835000.0,,,,,,
2930,943452,,,,1585835000.0,,,,,,
2931,943452,,,,1585835000.0,,,,,,
2932,943452,,,,1585835000.0,,,,,,
2933,943452,,,,1803081000.0,,,,,,
2934,943452,,,,1803081000.0,,,,,,
2935,943452,,,,1803081000.0,,,,,,
2936,943452,,,,1803081000.0,,,,,,
2937,943452,,,,2158953000.0,,,,,,
2938,943452,,,,2158953000.0,,,,,,
2939,943452,,,,2158953000.0,,,,,,
2940,943452,,,,2158953000.0,,,,,,
2941,943452,,,,2351542000.0,,,,,,
2942,943452,,,,2351542000.0,,,,,,
2943,943452,,,,2351542000.0,,,,,,
2944,943452,,,,2351542000.0,,,,,,
2945,943452,,,,2821997000.0,,,,,,
2946,943452,,,,2821997000.0,,,,,,
2947,943452,,,,2821997000.0,,,,,,
2948,943452,,,,2821997000.0,,,,,,
2949,943452,,,,3303841000.0,,,,,,
2950,943452,,,,3303841000.0,,,,,,
2951,943452,,,,3303841000.0,,,,,,
2952,943452,,,,3303841000.0,,,,,,
2953,943452,,,,3229513000.0,,,,,,
2954,943452,,,,3229513000.0,,,,,,
2955,943452,,,,3229513000.0,,,,,,
2956,943452,,,,3229513000.0,,,,,,
2957,943452,,,,6581018000.0,,,,,,
2958,943452,,,,6581018000.0,,,,,,
2959,943452,,,,6581018000.0,,,,,,
2960,943452,,,,6581018000.0,,,,,,
2961,943452,,,,6579980000.0,,,,,,
2962,943452,,,,6579980000.0,,,,,,
2963,943452,,,,6579980000.0,,,,,,
2964,943452,,,,6579980000.0,,,,,,
2965,943452,,,,8649234000.0,,,,,,
2966,943452,,,,8649234000.0,,,,,,
2967,1108236,1.0,0.0,,248540000.0,,,,Banks,Depository Credit Intermediation,
2968,1108236,,,,248540000.0,,,,,,
2969,1108236,,,,248540000.0,,,,,,
2970,1108236,,,,248540000.0,,,,,,
2971,1108236,,,,284126000.0,,,,,,
2972,1108236,,,,284126000.0,,,,,,
2973,1108236,,,,284126000.0,,,,,,
2974,1108236,,,,284126000.0,,,,,,
2975,1108236,,,,286559000.0,,,,,,
2976,1108236,,,,286559000.0,,,,,,
2977,1108236,,,,286559000.0,,,,,,
2978,1108236,,,,286559000.0,,,,,,
2979,1108236,,,,342563000.0,,,,,,
2980,1108236,,,,342563000.0,,,,,,
2981,1108236,,,,342563000.0,,,,,,
2982,1108236,,,,342563000.0,,,,,,
2983,1108236,,,,397393000.0,,,,,,
2984,1108236,,,,397393000.0,,,,,,
2985,1108236,,,,397393000.0,,,,,,
2986,1108236,,,,397393000.0,,,,,,
2987,1108236,,,,586666000.0,,,,,,
2988,1108236,,,,586666000.0,,,,,,
2989,1108236,,,,586666000.0,,,,,,
2990,1108236,,,,586666000.0,,,,,,
2991,1108236,,,,612763000.0,,,,,,
2992,1108236,,,,612763000.0,,,,,,
2993,1108236,,,,612763000.0,,,,,,
2994,1108236,,,,612763000.0,,,,,,
2995,1108236,,,,604003000.0,,,,,,
2996,1108236,,,,604003000.0,,,,,,
2997,1108236,,,,604003000.0,,,,,,
2998,1108236,,,,604003000.0,,,,,,
2999,1108236,,,,573685000.0,,,,,,
3000,1108236,,,,573685000.0,,,,,,
3001,1108236,,,,573685000.0,,,,,,
3002,1108236,,,,573685000.0,,,,,,
3003,1108236,,,,563157000.0,,,,,,
3004,1108236,,,,563157000.0,,,,,,
3005,1108236,,,,563157000.0,,,,,,
3006,1108236,,,,563157000.0,,,,,,
3007,1108236,,,,594418000.0,,,,,,
3008,1108236,,,,594418000.0,,,,,,
3009,1108236,,,,594418000.0,,,,,,
3010,1108236,,,,594418000.0,,,,,,
3011,1108236,,,,578940000.0,,,,,,
3012,1108236,,,,578940000.0,,,,,,
3013,1108236,,,,578940000.0,,,,,,
3014,1108236,,,,578940000.0,,,,,,
3015,1108236,,,,581518000.0,,,,,,
3016,1108236,,,,581518000.0,,,,,,
3017,1108236,,,,581518000.0,,,,,,
3018,1108236,,,,581518000.0,,,,,,
3019,1108236,,,,596389000.0,,,,,,
3020,1108236,,,,596389000.0,,,,,,
3021,1108236,,,,596389000.0,,,,,,
3022,1108236,,,,596389000.0,,,,,,
3023,1108236,,,,592753000.0,,,,,,
3024,1108236,,,,592753000.0,,,,,,
3025,1108236,,,,592753000.0,,,,,,
3026,1108236,,,,592753000.0,,,,,,
3027,1108236,,,,617754000.0,,,,,,
3028,1108236,,,,617754000.0,,,,,,
3029,1108236,,,,617754000.0,,,,,,
3030,1108236,,,,617754000.0,,,,,,
3031,1108236,,,,634640000.0,,,,,,
3032,1108236,,,,634640000.0,,,,,,
3033,1108236,,,,634640000.0,,,,,,
3034,1108236,,,,634640000.0,,,,,,
3035,1108236,,,,651450000.0,,,,,,
3036,1108236,,,,651450000.0,,,,,,
3037,1108236,,,,651450000.0,,,,,,
3038,1108236,,,,651450000.0,,,,,,
3039,1108236,,,,655622000.0,,,,,,
3040,1108236,,,,655622000.0,,,,,,
3041,1108236,,,,655622000.0,,,,,,
3042,1108236,,,,655622000.0,,,,,,
3043,1108236,,,,688092000.0,,,,,,
3044,1108236,,,,688092000.0,,,,,,
3045,943033,1.0,0.0,,196782000.0,,,,Banks,Depository Credit Intermediation,
3046,943033,,,,196782000.0,,,,,,
3047,943033,,,,196782000.0,,,,,,
3048,943033,,,,196782000.0,,,,,,
3049,943033,,,,228382000.0,,,,,,
3050,943033,,,,228382000.0,,,,,,
3051,943033,,,,228382000.0,,,,,,
3052,943033,,,,228382000.0,,,,,,
3053,943033,,,,247802000.0,,,,,,
3054,943033,,,,247802000.0,,,,,,
3055,943033,,,,247802000.0,,,,,,
3056,943033,,,,247802000.0,,,,,,
3057,943033,,,,261994000.0,,,,,,
3058,943033,,,,261994000.0,,,,,,
3059,943033,,,,261994000.0,,,,,,
3060,943033,,,,261994000.0,,,,,,
3061,943033,,,,295783000.0,,,,,,
3062,943033,,,,295783000.0,,,,,,
3063,943033,,,,295783000.0,,,,,,
3064,943033,,,,295783000.0,,,,,,
3065,943033,,,,340147000.0,,,,,,
3066,943033,,,,340147000.0,,,,,,
3067,943033,,,,340147000.0,,,,,,
3068,943033,,,,340147000.0,,,,,,
3069,943033,,,,364203000.0,,,,,,
3070,943033,,,,364203000.0,,,,,,
3071,943033,,,,364203000.0,,,,,,
3072,943033,,,,364203000.0,,,,,,
3073,943033,,,,425886000.0,,,,,,
3074,943033,,,,425886000.0,,,,,,
3075,943033,,,,425886000.0,,,,,,
3076,943033,,,,425886000.0,,,,,,
3077,943033,,,,422780670.0,,,,,,
3078,943033,,,,422780670.0,,,,,,
3079,943033,,,,422780670.0,,,,,,
3080,943033,,,,422780670.0,,,,,,
3081,943033,,,,422780670.0,,,,,,
3082,943033,,,,422780670.0,,,,,,
3083,943033,,,,422780670.0,,,,,,
3084,943033,,,,422780670.0,,,,,,
3085,943033,,,,422780670.0,,,,,,
3086,943033,,,,422780670.0,,,,,,
3087,943033,,,,422780670.0,,,,,,
3088,943033,,,,422780670.0,,,,,,
3089,943033,,,,422780670.0,,,,,,
3090,943033,,,,422780670.0,,,,,,
3091,943033,,,,422780670.0,,,,,,
3092,943033,,,,422780670.0,,,,,,
3093,943033,,,,422780670.0,,,,,,
3094,943033,,,,422780670.0,,,,,,
3095,943033,,,,422780670.0,,,,,,
3096,943033,,,,422780670.0,,,,,,
3097,943033,,,,422780670.0,,,,,,
3098,943033,,,,422780670.0,,,,,,
3099,943033,,,,422780670.0,,,,,,
3100,943033,,,,422780670.0,,,,,,
3101,943033,,,,422780670.0,,,,,,
3102,943033,,,,422780670.0,,,,,,
3103,943033,,,,422780670.0,,,,,,
3104,943033,,,,422780670.0,,,,,,
3105,943033,,,,422780670.0,,,,,,
3106,943033,,,,422780670.0,,,,,,
3107,943033,,,,422780670.0,,,,,,
3108,943033,,,,422780670.0,,,,,,
3109,943033,,,,422780670.0,,,,,,
3110,943033,,,,422780670.0,,,,,,
3111,943033,,,,422780670.0,,,,,,
3112,943033,,,,422780670.0,,,,,,
3113,943033,,,,422780670.0,,,,,,
3114,943033,,,,422780670.0,,,,,,
3115,943033,,,,422780670.0,,,,,,
3116,943033,,,,422780670.0,,,,,,
3117,943033,,,,422780670.0,,,,,,
3118,943033,,,,422780670.0,,,,,,
3119,943033,,,,422780670.0,,,,,,
3120,943033,,,,422780670.0,,,,,,
3121,943033,,,,422780670.0,,,,,,
3122,943033,,,,422780670.0,,,,,,
3123,945434,1.0,0.0,,456877000.0,,,,Banks,Depository Credit Intermediation,
3124,945434,,,,456877000.0,,,,,,
3125,945434,,,,456877000.0,,,,,,
3126,945434,,,,456877000.0,,,,,,
3127,945434,,,,570016000.0,,,,,,
3128,945434,,,,570016000.0,,,,,,
3129,945434,,,,570016000.0,,,,,,
3130,945434,,,,570016000.0,,,,,,
3131,945434,,,,585057000.0,,,,,,
3132,945434,,,,585057000.0,,,,,,
3133,945434,,,,585057000.0,,,,,,
3134,945434,,,,585057000.0,,,,,,
3135,945434,,,,602228000.0,,,,,,
3136,945434,,,,602228000.0,,,,,,
3137,945434,,,,602228000.0,,,,,,
3138,945434,,,,602228000.0,,,,,,
3139,945434,,,,621477000.0,,,,,,
3140,945434,,,,621477000.0,,,,,,
3141,945434,,,,621477000.0,,,,,,
3142,945434,,,,621477000.0,,,,,,
3143,945434,,,,673710000.0,,,,,,
3144,945434,,,,673710000.0,,,,,,
3145,945434,,,,673710000.0,,,,,,
3146,945434,,,,673710000.0,,,,,,
3147,945434,,,,740016000.0,,,,,,
3148,945434,,,,740016000.0,,,,,,
3149,945434,,,,740016000.0,,,,,,
3150,945434,,,,740016000.0,,,,,,
3151,945434,,,,692276000.0,,,,,,
3152,945434,,,,692276000.0,,,,,,
3153,945434,,,,692276000.0,,,,,,
3154,945434,,,,692276000.0,,,,,,
3155,945434,,,,699591000.0,,,,,,
3156,945434,,,,699591000.0,,,,,,
3157,945434,,,,699591000.0,,,,,,
3158,945434,,,,699591000.0,,,,,,
3159,945434,,,,861498000.0,,,,,,
3160,945434,,,,861498000.0,,,,,,
3161,945434,,,,861498000.0,,,,,,
3162,945434,,,,861498000.0,,,,,,
3163,945434,,,,868083000.0,,,,,,
3164,945434,,,,868083000.0,,,,,,
3165,945434,,,,868083000.0,,,,,,
3166,945434,,,,868083000.0,,,,,,
3167,945434,,,,747069000.0,,,,,,
3168,945434,,,,747069000.0,,,,,,
3169,945434,,,,747069000.0,,,,,,
3170,945434,,,,747069000.0,,,,,,
3171,945434,,,,665158000.0,,,,,,
3172,945434,,,,665158000.0,,,,,,
3173,945434,,,,665158000.0,,,,,,
3174,945434,,,,665158000.0,,,,,,
3175,945434,,,,770776000.0,,,,,,
3176,945434,,,,770776000.0,,,,,,
3177,945434,,,,770776000.0,,,,,,
3178,945434,,,,770776000.0,,,,,,
3179,945434,,,,843123000.0,,,,,,
3180,945434,,,,843123000.0,,,,,,
3181,945434,,,,843123000.0,,,,,,
3182,945434,,,,843123000.0,,,,,,
3183,945434,,,,934419000.0,,,,,,
3184,945434,,,,934419000.0,,,,,,
3185,945434,,,,934419000.0,,,,,,
3186,945434,,,,934419000.0,,,,,,
3187,945434,,,,904246000.0,,,,,,
3188,945434,,,,904246000.0,,,,,,
3189,945434,,,,904246000.0,,,,,,
3190,945434,,,,904246000.0,,,,,,
3191,945434,,,,910400000.0,,,,,,
3192,945434,,,,910400000.0,,,,,,
3193,945434,,,,910400000.0,,,,,,
3194,945434,,,,910400000.0,,,,,,
3195,945434,,,,946150000.0,,,,,,
3196,945434,,,,946150000.0,,,,,,
3197,945434,,,,946150000.0,,,,,,
3198,945434,,,,946150000.0,,,,,,
3199,945434,,,,971027000.0,,,,,,
3200,945434,,,,971027000.0,,,,,,
3201,945436,0.0,1.0,,1724581000.0,,,,,Semiconductor and Other Electronic Component Manufacturing,
3202,945436,,,,1724581000.0,,,,,,
3203,945436,,,,1724581000.0,,,,,,
3204,945436,,,,1724581000.0,,,,,,
3205,945436,,,,1890566000.0,,,,,,
3206,945436,,,,1890566000.0,,,,,,
3207,945436,,,,1890566000.0,,,,,,
3208,945436,,,,1890566000.0,,,,,,
3209,945436,,,,549334000.0,,,,,,
3210,945436,,,,549334000.0,,,,,,
3211,945436,,,,549334000.0,,,,,,
3212,945436,,,,549334000.0,,,,,,
3213,945436,,,,631682000.0,,,,,,
3214,945436,,,,631682000.0,,,,,,
3215,945436,,,,631682000.0,,,,,,
3216,945436,,,,631682000.0,,,,,,
3217,945436,,,,726752000.0,,,,,,
3218,945436,,,,726752000.0,,,,,,
3219,945436,,,,726752000.0,,,,,,
3220,945436,,,,726752000.0,,,,,,
3221,945436,,,,1028189000.0,,,,,,
3222,945436,,,,1028189000.0,,,,,,
3223,945436,,,,1028189000.0,,,,,,
3224,945436,,,,1028189000.0,,,,,,
3225,945436,,,,1148103000.0,,,,,,
3226,945436,,,,1148103000.0,,,,,,
3227,945436,,,,1148103000.0,,,,,,
3228,945436,,,,1148103000.0,,,,,,
3229,945436,,,,1765524000.0,,,,,,
3230,945436,,,,1765524000.0,,,,,,
3231,945436,,,,1765524000.0,,,,,,
3232,945436,,,,1765524000.0,,,,,,
3233,945436,,,,2887200000.0,,,,,,
3234,945436,,,,2887200000.0,,,,,,
3235,945436,,,,2887200000.0,,,,,,
3236,945436,,,,2887200000.0,,,,,,
3237,945436,,,,2936700000.0,,,,,,
3238,945436,,,,2936700000.0,,,,,,
3239,945436,,,,2936700000.0,,,,,,
3240,945436,,,,2936700000.0,,,,,,
3241,945436,,,,3566500000.0,,,,,,
3242,945436,,,,3566500000.0,,,,,,
3243,945436,,,,3566500000.0,,,,,,
3244,945436,,,,3566500000.0,,,,,,
3245,945436,,,,4611900000.0,,,,,,
3246,945436,,,,4611900000.0,,,,,,
3247,945436,,,,4611900000.0,,,,,,
3248,945436,,,,4611900000.0,,,,,,
3249,945436,,,,4881600000.0,,,,,,
3250,945436,,,,4881600000.0,,,,,,
3251,945436,,,,4881600000.0,,,,,,
3252,945436,,,,4881600000.0,,,,,,
3253,945436,,,,4745300000.0,,,,,,
3254,945436,,,,4745300000.0,,,,,,
3255,945436,,,,4745300000.0,,,,,,
3256,945436,,,,4745300000.0,,,,,,
3257,945436,,,,6680500000.0,,,,,,
3258,945436,,,,6680500000.0,,,,,,
3259,945436,,,,6680500000.0,,,,,,
3260,945436,,,,6680500000.0,,,,,,
3261,945436,,,,11500000000.0,,,,,,
3262,945436,,,,11500000000.0,,,,,,
3263,945436,,,,11500000000.0,,,,,,
3264,945436,,,,11500000000.0,,,,,,
3265,945436,,,,11500000000.0,,,,,,
3266,945436,,,,11500000000.0,,,,,,
3267,945436,,,,11500000000.0,,,,,,
3268,945436,,,,11500000000.0,,,,,,
3269,945436,,,,11500000000.0,,,,,,
3270,945436,,,,11500000000.0,,,,,,
3271,945436,,,,11500000000.0,,,,,,
3272,945436,,,,11500000000.0,,,,,,
3273,945436,,,,11500000000.0,,,,,,
3274,945436,,,,11500000000.0,,,,,,
3275,945436,,,,11500000000.0,,,,,,
3276,945436,,,,11500000000.0,,,,,,
3277,945436,,,,11500000000.0,,,,,,
3278,945436,,,,11500000000.0,,,,,,
3279,934549,1.0,0.0,,,,,,Professional Services,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),0.0
3280,934549,,,,,,,,,,
3281,934549,,,,,,,,,,
