Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1478102,,,Other Investment Pools and Funds,,0.0,,,,,Western Asset Mortgage Defined Opportunity Fund Inc,1478102.0,,,,,,,241320000.0,,,0.0,1.0,,,,
1479238,,,Other Investment Pools and Funds,,0.0,,,,,Nuveen Mortgage Opportunity Term Fund 2,1479238.0,,,,,,,111890000.0,,,0.0,1.0,,,,
1483403,3895140.0,-751010.0,"Advertising, Public Relations, and Related Services",,1.0,-16795390.0,24643280.0,22406680.0,31500000.0,Redgate Media Group,1483403.0,14178240.0,-32312270.0,-32312270.0,-7458810.0,-32312270.0,10010770.0,,-5.72741,10552830.0,-6641690.0,0.0,-32312270.0,45678240.0,1089650.0,25397980.0
1483403,,,,,,,,,,,1270333.0,,,,,,,,,,,,,,,
1415684,4467560.0,,Pharmaceutical and Medicine Manufacturing,-616780.0,0.0,-64109480.0,4467560.0,4949880.0,16524980.0,MusclePharm Corp,1415684.0,-9758250.0,-9758250.0,-9758250.0,-18952800.0,-9758250.0,0.0,73500000.0,-3.55193,,-13183540.0,1.0,-9758250.0,6766730.0,,16520460.0
1439971,4083510.0,643910.0,Oil and Gas Extraction,,1.0,-22061180.0,3958400.0,296070.0,5793880.0,Circle Star Energy Corp,1439971.0,-2317350.0,-2317350.0,-2317350.0,-10812690.0,-2317350.0,125110.0,1030000.0,-0.05246,812760.0,-9177300.0,0.0,-2317350.0,3476530.0,396320.0,4463160.0
1743046,0.0,,Metal Ore Mining,,0.0,-11874360.0,-154210.0,191210.0,191470.0,Minaurum Gold Inc,1743046.0,3774270.0,3774270.0,3774270.0,-2881240.0,3774270.0,154210.0,3630000.0,0.07592,0.0,-2890820.0,1.0,3774270.0,3965740.0,480.0,191470.0
814286,2094320.0,86970.0,Computer Systems Design and Related Services,,0.0,-10678990.0,1829970.0,532270.0,3695590.0,Halo Companies Inc,814286.0,-2971620.0,-2973850.0,-2973850.0,-999290.0,-2973850.0,184120.0,730000.0,-0.04481,4810590.0,-716560.0,1.0,-2973850.0,723970.0,,3330970.0
1394108,975000.0,994540.0,Basic Chemical Manufacturing,-51630.0,0.0,-1648320.0,846340.0,1126880.0,2065350.0,Sino United Worldwide Consolidated Ltd,1394108.0,294610.0,294610.0,294610.0,-44420.0,294610.0,128660.0,14030000.0,13.08796,2128700.0,38250.0,1.0,294610.0,2359960.0,,1507740.0
1386278,249175000.0,7571000.0,Nondepository Credit Intermediation,,0.0,168960000.0,-162653000.0,530219000.0,397964000.0,Green Dot Corp,1386278.0,327764000.0,296953000.0,296953000.0,47219000.0,296953000.0,411835000.0,1046300000.0,8.24984,546285000.0,72140000.0,1.0,296953000.0,725728000.0,,379407000.0
1386278,,,,,,,,,,,1136239.0,,,,,,,,,,,,,,,
1481055,134580000.0,1221000.0,Pipeline Transportation of Crude Oil,-1474000.0,1.0,-3175000.0,123655000.0,18730000.0,140677000.0,Crude Carriers Corp,1481055.0,277620000.0,277620000.0,277620000.0,9897000.0,277620000.0,10925000.0,174170000.0,17.35162,55882000.0,13256000.0,0.0,277620000.0,418297000.0,11317000.0,15749000.0
