,Instrument,Instrument Is Active Flag,Delisted Quote Flag,Pricing Volatility,"Total Assets, Reported","Working Capital, Period over Period Average (Pvt)","Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date,GICS Industry Name,NAICS Industry Group Name,Has Filed For Bankruptcy
0,1750,1.0,0.0,,726630000.0,,,,Aerospace & Defense,Aerospace Product and Parts Manufacturing,
1,1750,,,,737977000.0,,,,,,0.0
2,1750,,,,737977000.0,,,,,,
3,1750,,,,737977000.0,,,,,,
4,1750,,,,737977000.0,,,,,,
5,1750,,,,701854000.0,,,,,,
6,1750,,,,701854000.0,,,,,,
7,1750,,,,701854000.0,,,,,,
8,1750,,,,701854000.0,,,,,,
9,1750,,,,710199000.0,,,,,,
10,1750,,,,710199000.0,,,,,,
11,1750,,,,710199000.0,,,,,,
12,1750,,,,710199000.0,,,,,,
13,1750,,,,710199000.0,,,,,,
14,1750,,,,686621000.0,,,,,,
15,1750,,,,686621000.0,,,,,,
16,1750,,,,686621000.0,,,,,,
17,1750,,,,709292000.0,,,,,,
18,1750,,,,709292000.0,,,,,,
19,1750,,,,709292000.0,,,,,,
20,1750,,,,709292000.0,,,,,,
21,1750,,,,709292000.0,,,,,,
22,1750,,,,732230000.0,,,,,,
23,1750,,,,732230000.0,,,,,,
24,1750,,,,732230000.0,,,,,,
25,1750,,,,732230000.0,,,,,,
26,1750,,,,978819000.0,,,,,,
27,1750,,,,978819000.0,,,,,,
28,1750,,,,978819000.0,,,,,,
29,1750,,,,978819000.0,,,,,,
30,1750,,,,1067633000.0,,,,,,
31,1750,,,,1067633000.0,,,,,,
32,1750,,,,1067633000.0,,,,,,
33,1750,,,,1067633000.0,,,,,,
34,1750,,,,1362010000.0,,,,,,
35,1750,,,,1362010000.0,,,,,,
36,1750,,,,1362010000.0,,,,,,
37,1750,,,,1362010000.0,,,,,,
38,1750,,,,1375905000.0,,,,,,
39,1750,,,,1375905000.0,,,,,,
40,1750,,,,1375905000.0,,,,,,
41,1750,,,,1375905000.0,,,,,,
42,1750,,,,1500181000.0,,,,,,
43,1750,,,,1500181000.0,,,,,,
44,1750,,,,1500181000.0,,,,,,
45,1750,,,,1500181000.0,,,,,,
46,1750,,,,1703727000.0,,,,,,
47,1750,,,,1703727000.0,,,,,,
48,1750,,,,1703727000.0,,,,,,
49,1750,,,,1703727000.0,,,,,,
50,1750,,,,2195700000.0,,,,,,
51,1750,,,,2195700000.0,,,,,,
52,1750,,,,2195700000.0,,,,,,
53,1750,,,,2195700000.0,,,,,,
54,1750,,,,2136900000.0,,,,,,
55,1750,,,,2136900000.0,,,,,,
56,1750,,,,2136900000.0,,,,,,
57,1750,,,,2136900000.0,,,,,,
58,1750,,,,2194000000.0,,,,,,
59,1750,,,,2194000000.0,,,,,,
60,1750,,,,2194000000.0,,,,,,
61,1750,,,,2194000000.0,,,,,,
62,1750,,,,1454100000.0,,,,,,
63,1750,,,,1454100000.0,,,,,,
64,1750,,,,1454100000.0,,,,,,
65,1750,,,,1454100000.0,,,,,,
66,1750,,,,1456000000.0,,,,,,
67,1750,,,,1456000000.0,,,,,,
68,1750,,,,1456000000.0,,,,,,
69,1750,,,,1456000000.0,,,,,,
70,1750,,,,1504100000.0,,,,,,
71,1750,,,,1504100000.0,,,,,,
72,1750,,,,1504100000.0,,,,,,
73,1750,,,,1504100000.0,,,,,,
74,1750,,,,1524700000.0,,,,,,
75,1750,,,,1524700000.0,,,,,,
76,1750,,,,1524700000.0,,,,,,
77,1750,,,,1524700000.0,,,,,,
78,61478,0.0,1.0,,2057800000.0,,,,,Communications Equipment Manufacturing,
79,61478,,,,2057800000.0,,,,,,
80,61478,,,,2057800000.0,,,,,,
81,61478,,,,3970500000.0,,,,,,
82,61478,,,,3970500000.0,,,,,,
83,61478,,,,3970500000.0,,,,,,
84,61478,,,,3970500000.0,,,,,,
85,61478,,,,2499700000.0,,,,,,
86,61478,,,,2499700000.0,,,,,,
87,61478,,,,2499700000.0,,,,,,
88,61478,,,,2499700000.0,,,,,,
89,61478,,,,1144200000.0,,,,,,
90,61478,,,,1144200000.0,,,,,,
91,61478,,,,1144200000.0,,,,,,
92,61478,,,,1144200000.0,,,,,,
93,61478,,,,1296900000.0,,,,,,
94,61478,,,,1296900000.0,,,,,,
95,61478,,,,1296900000.0,,,,,,
96,61478,,,,1296900000.0,,,,,,
97,61478,,,,1428100000.0,,,,,,
98,61478,,,,1428100000.0,,,,,,
99,61478,,,,1428100000.0,,,,,,
100,61478,,,,1428100000.0,,,,,,
101,61478,,,,1537200000.0,,,,,,
102,61478,,,,1537200000.0,,,,,,
103,61478,,,,1537200000.0,,,,,,
104,61478,,,,1537200000.0,,,,,,
105,61478,,,,1611400000.0,,,,,,
106,61478,,,,1611400000.0,,,,,,
107,61478,,,,1611400000.0,,,,,,
108,61478,,,,1611400000.0,,,,,,
109,61478,,,,1764800000.0,,,,,,
110,61478,,,,1764800000.0,,,,,,
111,61478,,,,1764800000.0,,,,,,
112,61478,,,,1764800000.0,,,,,,
113,61478,,,,1921000000.0,,,,,,
114,61478,,,,1921000000.0,,,,,,
115,61478,,,,1921000000.0,,,,,,
116,61478,,,,1921000000.0,,,,,,
117,61478,,,,1343600000.0,,,,,,
118,61478,,,,1343600000.0,,,,,,
119,61478,,,,1343600000.0,,,,,,
120,61478,,,,1343600000.0,,,,,,
121,61478,,,,1474500000.0,,,,,,
122,61478,,,,1474500000.0,,,,,,
123,61478,,,,1474500000.0,,,,,,
124,61478,,,,1474500000.0,,,,,,
125,61478,,,,1474500000.0,,,,,,
126,61478,,,,1474500000.0,,,,,,
127,61478,,,,1474500000.0,,,,,,
128,61478,,,,1474500000.0,,,,,,
129,61478,,,,1474500000.0,,,,,,
130,61478,,,,1474500000.0,,,,,,
131,61478,,,,1474500000.0,,,,,,
132,61478,,,,1474500000.0,,,,,,
133,61478,,,,1474500000.0,,,,,,
134,61478,,,,1474500000.0,,,,,,
135,61478,,,,1474500000.0,,,,,,
136,61478,,,,1474500000.0,,,,,,
137,61478,,,,1474500000.0,,,,,,
138,61478,,,,1474500000.0,,,,,,
139,61478,,,,1474500000.0,,,,,,
140,61478,,,,1474500000.0,,,,,,
141,61478,,,,1474500000.0,,,,,,
142,61478,,,,1474500000.0,,,,,,
