,Instrument,Instrument Is Active Flag,Delisted Quote Flag,Pricing Volatility,"Total Assets, Reported","Working Capital, Period over Period Average (Pvt)","Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date,GICS Industry Name,NAICS Industry Group Name,Has Filed For Bankruptcy
82,1501570,,,,,,,,,,
83,1501570,,,,,,,,,,
84,1501570,,,,,,,,,,
85,1501570,,,,,,,,,,
86,1501570,,,,,,,,,,
87,1501570,,,,,,,,,,
88,1501570,,,,,,,,,,
89,1501570,,,,,,,,,,
90,1501570,,,,,,,,,,
91,1501570,,,,,,,,,,
92,1501570,,,,,,,,,,
93,1501570,,,,,,,,,,
94,1501570,,,,,,,,,,
95,1501570,,,,,,,,,,
96,1501570,,,,,,,,,,
97,1501570,,,,,,,,,,
98,1501570,,,,,,,,,,
99,1501570,,,,,,,,,,
100,1501570,,,,,,,,,,
101,1501570,,,,,,,,,,
102,1501570,,,,,,,,,,
103,1501570,,,,,,,,,,
104,1501570,,,,,,,,,,
105,1501570,,,,,,,,,,
106,1501570,,,,,,,,,,
107,1501570,,,,,,,,,,
108,1501570,,,,,,,,,,
109,1501570,,,,,,,,,,
110,1501570,,,,,,,,,,
111,1501570,,,,,,,,,,
112,1501570,,,,,,,,,,
113,1501570,,,,,,,,,,
114,1501570,,,,,,,,,,
115,1501570,,,,,,,,,,
116,1501570,,,,,,,,,,
117,1501570,,,,,,,,,,
118,1501570,,,,,,,,,,
119,1501570,,,,,,,,,,
120,1501570,,,,,,,,,,
121,1501570,,,,197949000.0,,,,,,
122,1501570,,,,197949000.0,,,,,,
123,1501570,,,,197949000.0,,,,,,
124,1501570,,,,197949000.0,,,,,,
125,1501570,,,,437820000.0,,,,,,
126,1501570,,,,437820000.0,,,,,,
127,1501570,,,,437820000.0,,,,,,
128,1501570,,,,437820000.0,,,,,,
129,1501570,,,,524127000.0,,,,,,
130,1501570,,,,524127000.0,,,,,,
131,1501570,,,,524127000.0,,,,,,
132,1501570,,,,524127000.0,,,,,,
133,1501570,,,,524127000.0,,,,,,
134,1501570,,,,524127000.0,,,,,,
135,1501570,,,,524127000.0,,,,,,
136,1501570,,,,524127000.0,,,,,,
137,1501570,,,,664971000.0,,,,,,
138,1501570,,,,802286000.0,,,,,,
139,1501570,,,,802286000.0,,,,,,
140,1501570,,,,802286000.0,,,,,,
141,1501570,,,,802286000.0,,,,,,
142,1501570,,,,1039551000.0,,,,,,
143,1501570,,,,1039551000.0,,,,,,
144,1501570,,,,1039551000.0,,,,,,
145,1501570,,,,1039551000.0,,,,,,
146,1501570,,,,1408507000.0,,,,,,
147,1501570,,,,1408507000.0,,,,,,
148,1501570,,,,1408507000.0,,,,,,
149,1501570,,,,1408507000.0,,,,,,
150,1501570,,,,2945583000.0,,,,,,
151,1501570,,,,2945583000.0,,,,,,
152,1501570,,,,2945583000.0,,,,,,
153,1501570,,,,2945583000.0,,,,,,
154,1501570,,,,3208550000.0,,,,,,
155,1501570,,,,3208550000.0,,,,,,
156,1608390,1.0,0.0,,,,,,Biotechnology,Scientific Research and Development Services,
157,1608390,,,,,,,,,,
158,1608390,,,,,,,,,,
159,1608390,,,,,,,,,,
160,1608390,,,,,,,,,,
161,1608390,,,,,,,,,,
162,1608390,,,,,,,,,,
163,1608390,,,,,,,,,,
164,1608390,,,,,,,,,,
165,1608390,,,,,,,,,,
166,1608390,,,,,,,,,,
167,1608390,,,,,,,,,,
168,1608390,,,,,,,,,,
169,1608390,,,,,,,,,,
170,1608390,,,,,,,,,,
171,1608390,,,,,,,,,,
172,1608390,,,,,,,,,,
173,1608390,,,,,,,,,,
174,1608390,,,,,,,,,,
175,1608390,,,,,,,,,,
176,1608390,,,,,,,,,,
177,1608390,,,,,,,,,,
178,1608390,,,,,,,,,,
179,1608390,,,,,,,,,,
180,1608390,,,,,,,,,,
181,1608390,,,,,,,,,,
182,1608390,,,,,,,,,,
183,1608390,,,,,,,,,,
184,1608390,,,,,,,,,,
185,1608390,,,,,,,,,,
186,1608390,,,,,,,,,,
187,1608390,,,,,,,,,,
188,1608390,,,,,,,,,,
189,1608390,,,,,,,,,,
190,1608390,,,,,,,,,,
191,1608390,,,,,,,,,,
192,1608390,,,,,,,,,,
193,1608390,,,,,,,,,,
194,1608390,,,,,,,,,,
195,1608390,,,,,,,,,,
196,1608390,,,,,,,,,,
197,1608390,,,,,,,,,,
198,1608390,,,,,,,,,,
199,1608390,,,,,,,,,,
200,1608390,,,,,,,,,,
201,1608390,,,,,,,,,,
202,1608390,,,,,,,,,,
203,1608390,,,,,,,,,,
204,1608390,,,,,,,,,,
205,1608390,,,,,,,,,,
206,1608390,,,,,,,,,,
207,1608390,,,,,,,,,,
208,1608390,,,,,,,,,,
209,1608390,,,,7191000.0,,,,,,
210,1608390,,,,7191000.0,,,,,,
211,1608390,,,,7191000.0,,,,,,
212,1608390,,,,7191000.0,,,,,,
213,1608390,,,,6500000.0,,,,,,
214,1608390,,,,6500000.0,,,,,,
215,1608390,,,,6500000.0,,,,,,
216,1608390,,,,41909000.0,,,,,,
217,1608390,,,,41909000.0,,,,,,
218,1608390,,,,41909000.0,,,,,,
219,1608390,,,,41909000.0,,,,,,
220,1608390,,,,79322000.0,,,,,,
221,1608390,,,,79322000.0,,,,,,
222,1608390,,,,79322000.0,,,,,,
223,1608390,,,,79322000.0,,,,,,
224,1608390,,,,48739000.0,,,,,,
225,1608390,,,,48739000.0,,,,,,
226,1608390,,,,48739000.0,,,,,,
227,1608390,,,,48739000.0,,,,,,
228,1608390,,,,43158000.0,,,,,,
229,1608390,,,,43158000.0,,,,,,
230,1608390,,,,43158000.0,,,,,,
231,1608390,,,,43158000.0,,,,,,
232,1608390,,,,116174000.0,,,,,,
233,1608390,,,,116174000.0,,,,,,
234,1610418,1.0,0.0,,,,,,"Oil, Gas & Consumable Fuels",Pipeline Transportation of Natural Gas,
235,1610418,,,,,,,,,,
236,1610418,,,,,,,,,,
237,1610418,,,,,,,,,,
238,1610418,,,,,,,,,,
239,1610418,,,,,,,,,,
240,1610418,,,,,,,,,,
241,1610418,,,,,,,,,,
242,1610418,,,,,,,,,,
243,1610418,,,,,,,,,,
244,1610418,,,,,,,,,,
245,1610418,,,,,,,,,,
246,1610418,,,,,,,,,,
247,1610418,,,,,,,,,,
248,1610418,,,,,,,,,,
249,1610418,,,,,,,,,,
250,1610418,,,,,,,,,,
251,1610418,,,,,,,,,,
252,1610418,,,,,,,,,,
253,1610418,,,,,,,,,,
254,1610418,,,,,,,,,,
255,1610418,,,,,,,,,,
256,1610418,,,,,,,,,,
257,1610418,,,,,,,,,,
258,1610418,,,,,,,,,,
259,1610418,,,,,,,,,,
260,1610418,,,,,,,,,,
261,1610418,,,,,,,,,,
262,1610418,,,,,,,,,,
263,1610418,,,,,,,,,,
264,1610418,,,,,,,,,,
265,1610418,,,,,,,,,,
266,1610418,,,,,,,,,,
267,1610418,,,,,,,,,,
268,1610418,,,,,,,,,,
269,1610418,,,,,,,,,,
270,1610418,,,,,,,,,,
271,1610418,,,,,,,,,,
272,1610418,,,,,,,,,,
273,1610418,,,,,,,,,,
274,1610418,,,,,,,,,,
275,1610418,,,,,,,,,,
276,1610418,,,,,,,,,,
277,1610418,,,,,,,,,,
278,1610418,,,,,,,,,,
279,1610418,,,,,,,,,,
280,1610418,,,,,,,,,,
281,1610418,,,,,,,,,,
282,1610418,,,,,,,,,,
283,1610418,,,,,,,,,,
284,1610418,,,,,,,,,,
285,1610418,,,,,,,,,,
286,1610418,,,,,,,,,,
287,1610418,,,,,,,,,,
288,1610418,,,,266405000.0,,,,,,
289,1610418,,,,266405000.0,,,,,,
290,1610418,,,,266405000.0,,,,,,
291,1610418,,,,266405000.0,,,,,,
292,1610418,,,,409264000.0,,,,,,
293,1610418,,,,409264000.0,,,,,,
294,1610418,,,,686804000.0,,,,,,
295,1610418,,,,686804000.0,,,,,,
296,1610418,,,,686804000.0,,,,,,
297,1610418,,,,686804000.0,,,,,,
298,1610418,,,,924425000.0,,,,,,
299,1610418,,,,924425000.0,,,,,,
300,1610418,,,,924425000.0,,,,,,
301,1610418,,,,924425000.0,,,,,,
302,1610418,,,,918557000.0,,,,,,
303,1610418,,,,918557000.0,,,,,,
304,1610418,,,,918557000.0,,,,,,
305,1610418,,,,918557000.0,,,,,,
306,1610418,,,,926589000.0,,,,,,
307,1610418,,,,926589000.0,,,,,,
308,1610418,,,,926589000.0,,,,,,
309,1610418,,,,926589000.0,,,,,,
310,1610418,,,,925428000.0,,,,,,
311,1610418,,,,925428000.0,,,,,,
312,817785,0.0,1.0,,39997000.0,,,,,Pharmaceutical and Medicine Manufacturing,
313,817785,,,,39997000.0,,,,,,
314,817785,,,,39997000.0,,,,,,
315,817785,,,,39997000.0,,,,,,
316,817785,,,,45603000.0,,,,,,
317,817785,,,,45603000.0,,,,,,
318,817785,,,,45603000.0,,,,,,
319,817785,,,,45603000.0,,,,,,
320,817785,,,,45603000.0,,,,,,
321,817785,,,,17498000.0,,,,,,
322,817785,,,,17498000.0,,,,,,
323,817785,,,,14565000.0,,,,,,
324,817785,,,,14565000.0,,,,,,
325,817785,,,,14565000.0,,,,,,
326,817785,,,,14565000.0,,,,,,
327,817785,,,,14565000.0,,,,,,
328,817785,,,,20972000.0,,,,,,
329,817785,,,,20972000.0,,,,,,
330,817785,,,,20972000.0,,,,,,
331,817785,,,,20972000.0,,,,,,
332,817785,,,,15696000.0,,,,,,
333,817785,,,,15696000.0,,,,,,
334,817785,,,,15696000.0,,,,,,
335,817785,,,,15696000.0,,,,,,
336,817785,,,,5416000.0,,,,,,
337,817785,,,,5416000.0,,,,,,
338,817785,,,,5416000.0,,,,,,
339,817785,,,,5416000.0,,,,,,
340,817785,,,,5416000.0,,,,,,
341,817785,,,,8106000.0,,,,,,
342,817785,,,,8106000.0,,,,,,
343,817785,,,,8106000.0,,,,,,
344,817785,,,,8106000.0,,,,,,
345,817785,,,,8106000.0,,,,,,
346,817785,,,,8106000.0,,,,,,
347,817785,,,,8106000.0,,,,,,
348,817785,,,,8106000.0,,,,,,
349,817785,,,,8106000.0,,,,,,
350,817785,,,,8106000.0,,,,,,
351,817785,,,,8106000.0,,,,,,
352,817785,,,,8106000.0,,,,,,
353,817785,,,,8106000.0,,,,,,
354,817785,,,,8106000.0,,,,,,
355,817785,,,,8106000.0,,,,,,
356,817785,,,,8106000.0,,,,,,
357,817785,,,,8106000.0,,,,,,
358,817785,,,,8106000.0,,,,,,
359,817785,,,,8106000.0,,,,,,
360,817785,,,,8106000.0,,,,,,
361,817785,,,,8106000.0,,,,,,
362,817785,,,,8106000.0,,,,,,
363,817785,,,,8106000.0,,,,,,
364,817785,,,,8106000.0,,,,,,
365,817785,,,,8106000.0,,,,,,
366,817785,,,,8106000.0,,,,,,
367,817785,,,,8106000.0,,,,,,
368,817785,,,,8106000.0,,,,,,
369,817785,,,,8106000.0,,,,,,
370,817785,,,,8106000.0,,,,,,
371,817785,,,,8106000.0,,,,,,
372,817785,,,,8106000.0,,,,,,
373,817785,,,,8106000.0,,,,,,
374,817785,,,,8106000.0,,,,,,
375,817785,,,,8106000.0,,,,,,
376,817785,,,,8106000.0,,,,,,
377,817785,,,,8106000.0,,,,,,
378,817785,,,,8106000.0,,,,,,
379,817785,,,,8106000.0,,,,,,
380,817785,,,,8106000.0,,,,,,
381,817785,,,,8106000.0,,,,,,
382,817785,,,,8106000.0,,,,,,
383,817785,,,,8106000.0,,,,,,
384,817785,,,,8106000.0,,,,,,
385,817785,,,,8106000.0,,,,,,
386,817785,,,,8106000.0,,,,,,
387,817785,,,,8106000.0,,,,,,
388,817785,,,,8106000.0,,,,,,
389,817785,,,,8106000.0,,,,,,
390,803578,1.0,0.0,,3108000.0,,,,IT Services,Computer Systems Design and Related Services,
391,803578,,,,3108000.0,,,,,,
392,803578,,,,3108000.0,,,,,,
393,803578,,,,3108000.0,,,,,,
394,803578,,,,3108000.0,,,,,,
395,803578,,,,2021000.0,,,,,,
396,803578,,,,2021000.0,,,,,,
397,803578,,,,2021000.0,,,,,,
398,803578,,,,2021000.0,,,,,,
399,803578,,,,2165000.0,,,,,,
400,803578,,,,2165000.0,,,,,,
401,803578,,,,2165000.0,,,,,,
402,803578,,,,2165000.0,,,,,,
403,803578,,,,1282000.0,,,,,,
404,803578,,,,1282000.0,,,,,,
405,803578,,,,1282000.0,,,,,,
406,803578,,,,2193000.0,,,,,,
407,803578,,,,2193000.0,,,,,,
408,803578,,,,2193000.0,,,,,,
409,803578,,,,2193000.0,,,,,,
410,803578,,,,2470000.0,,,,,,
411,803578,,,,2470000.0,,,,,,
412,803578,,,,2470000.0,,,,,,
413,803578,,,,2470000.0,,,,,,
414,803578,,,,2794000.0,,,,,,
415,803578,,,,2794000.0,,,,,,
416,803578,,,,2794000.0,,,,,,
417,803578,,,,2794000.0,,,,,,
418,803578,,,,2794000.0,,,,,,
419,803578,,,,3150000.0,,,,,,
420,803578,,,,3150000.0,,,,,,
421,803578,,,,3150000.0,,,,,,
422,803578,,,,3150000.0,,,,,,
423,803578,,,,3341000.0,,,,,,
424,803578,,,,3341000.0,,,,,,
425,803578,,,,3341000.0,,,,,,
426,803578,,,,3204000.0,,,,,,
427,803578,,,,3204000.0,,,,,,
428,803578,,,,3204000.0,,,,,,
429,803578,,,,3204000.0,,,,,,
430,803578,,,,3150340.0,,,,,,
431,803578,,,,3150340.0,,,,,,
432,803578,,,,3150340.0,,,,,,
433,803578,,,,3150340.0,,,,,,
434,803578,,,,3370220.0,,,,,,
435,803578,,,,3370220.0,,,,,,
436,803578,,,,3370220.0,,,,,,
437,803578,,,,3370220.0,,,,,,
438,803578,,,,5015550.0,,,,,,
439,803578,,,,5015550.0,,,,,,
440,803578,,,,5015550.0,,,,,,
441,803578,,,,5015550.0,,,,,,
442,803578,,,,3604270.0,,,,,,
443,803578,,,,3604270.0,,,,,,
444,803578,,,,3604270.0,,,,,,
445,803578,,,,3604270.0,,,,,,
446,803578,,,,4406400.0,,,,,,
447,803578,,,,4406400.0,,,,,,
448,803578,,,,4406400.0,,,,,,
449,803578,,,,4406400.0,,,,,,
450,803578,,,,4249560.0,,,,,,
451,803578,,,,4249560.0,,,,,,
452,803578,,,,4249560.0,,,,,,
453,803578,,,,4249560.0,,,,,,
454,803578,,,,4117620.0,,,,,,
455,803578,,,,4117620.0,,,,,,
456,803578,,,,4117620.0,,,,,,
457,803578,,,,4117620.0,,,,,,
458,803578,,,,3752420.0,,,,,,
459,803578,,,,3752420.0,,,,,,
460,803578,,,,3752420.0,,,,,,
461,803578,,,,3752420.0,,,,,,
462,803578,,,,3734980.0,,,,,,
463,803578,,,,3734980.0,,,,,,
464,803578,,,,3734980.0,,,,,,
465,803578,,,,3734980.0,,,,,,
466,803578,,,,3023760.0,,,,,,
467,803578,,,,3023760.0,,,,,,
468,1591476,1.0,0.0,,,,,,"Oil, Gas & Consumable Fuels",Oil and Gas Extraction,
469,1591476,,,,,,,,,,
470,1591476,,,,,,,,,,
471,1591476,,,,,,,,,,
472,1591476,,,,,,,,,,
473,1591476,,,,,,,,,,
474,1591476,,,,,,,,,,
475,1591476,,,,,,,,,,
476,1591476,,,,,,,,,,
477,1591476,,,,,,,,,,
478,1591476,,,,,,,,,,
479,1591476,,,,,,,,,,
480,1591476,,,,,,,,,,
481,1591476,,,,,,,,,,
482,1591476,,,,,,,,,,
483,1591476,,,,,,,,,,
484,1591476,,,,,,,,,,
485,1591476,,,,,,,,,,
486,1591476,,,,,,,,,,
487,1591476,,,,,,,,,,
488,1591476,,,,,,,,,,
489,1591476,,,,,,,,,,
490,1591476,,,,,,,,,,
491,1591476,,,,,,,,,,
492,1591476,,,,,,,,,,
493,1591476,,,,,,,,,,
494,1591476,,,,,,,,,,
495,1591476,,,,,,,,,,
496,1591476,,,,,,,,,,
497,1591476,,,,,,,,,,
498,1591476,,,,,,,,,,
499,1591476,,,,,,,,,,
500,1591476,,,,,,,,,,
501,1591476,,,,,,,,,,
502,1591476,,,,,,,,,,
503,1591476,,,,,,,,,,
504,1591476,,,,,,,,,,
505,1591476,,,,,,,,,,
506,1591476,,,,,,,,,,
507,1591476,,,,,,,,,,
508,1591476,,,,,,,,,,
509,1591476,,,,,,,,,,
510,1591476,,,,,,,,,,
511,1591476,,,,,,,,,,
512,1591476,,,,,,,,,,
513,1591476,,,,,,,,,,
514,1591476,,,,319910.0,,,,,,
515,1591476,,,,319910.0,,,,,,
516,1591476,,,,319910.0,,,,,,
517,1591476,,,,319910.0,,,,,,
518,1591476,,,,893090.0,,,,,,
519,1591476,,,,893090.0,,,,,,
520,1591476,,,,893090.0,,,,,,
521,1591476,,,,893090.0,,,,,,
522,1591476,,,,712090.0,,,,,,
523,1591476,,,,712090.0,,,,,,
524,1591476,,,,712090.0,,,,,,
525,1591476,,,,712090.0,,,,,,
526,1591476,,,,712090.0,,,,,,
527,1591476,,,,712090.0,,,,,,
528,1591476,,,,712090.0,,,,,,
529,1591476,,,,5581060.0,,,,,,
530,1591476,,,,5581060.0,,,,,,
531,1591476,,,,5581060.0,,,,,,
532,1591476,,,,5581060.0,,,,,,
533,1591476,,,,38675790.0,,,,,,
534,1591476,,,,38675790.0,,,,,,
535,1591476,,,,38675790.0,,,,,,
536,1591476,,,,38675790.0,,,,,,
537,1591476,,,,10568240.0,,,,,,
538,1591476,,,,10568240.0,,,,,,
539,1591476,,,,10568240.0,,,,,,
540,1591476,,,,10568240.0,,,,,,
541,1591476,,,,24378770.0,,,,,,
542,1591476,,,,24378770.0,,,,,,
543,1591476,,,,24378770.0,,,,,,
544,1591476,,,,24378770.0,,,,,,
545,1591476,,,,36253330.0,,,,,,
546,1469166,,,,,,,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",
547,1469166,,,,,,,,,,
548,1469166,,,,,,,,,,
549,1469166,,,,,,,,,,
550,1469166,,,,,,,,,,
551,1469166,,,,,,,,,,
552,1469166,,,,,,,,,,
553,1469166,,,,,,,,,,
554,1469166,,,,,,,,,,
555,1469166,,,,,,,,,,
556,1469166,,,,,,,,,,
557,1469166,,,,,,,,,,
558,1469166,,,,,,,,,,
559,1469166,,,,,,,,,,
560,1469166,,,,,,,,,,
561,1469166,,,,,,,,,,
562,1469166,,,,,,,,,,
563,1469166,,,,,,,,,,
564,1469166,,,,,,,,,,
565,1469166,,,,,,,,,,
566,1469166,,,,,,,,,,
567,1469166,,,,,,,,,,
568,1469166,,,,,,,,,,
569,1469166,,,,,,,,,,
570,1469166,,,,,,,,,,
571,1469166,,,,,,,,,,
572,1469166,,,,,,,,,,
573,1469166,,,,,,,,,,
574,1469166,,,,,,,,,,
575,1469166,,,,,,,,,,
576,1469166,,,,,,,,,,
577,1469166,,,,,,,,,,
578,1469166,,,,,,,,,,
579,1469166,,,,,,,,,,
580,1469166,,,,,,,,,,
581,1469166,,,,,,,,,,
582,1469166,,,,,,,,,,
583,1469166,,,,,,,,,,
584,1469166,,,,,,,,,,
585,1469166,,,,,,,,,,
586,1469166,,,,,,,,,,
587,1469166,,,,,,,,,,
588,1469166,,,,,,,,,,
589,1469166,,,,,,,,,,
590,1469166,,,,,,,,,,
591,1469166,,,,,,,,,,
592,1469166,,,,,,,,,,
593,1469166,,,,,,,,,,
594,1469166,,,,,,,,,,
595,1469166,,,,,,,,,,
596,1469166,,,,,,,,,,
597,1469166,,,,,,,,,,
598,1469166,,,,,,,,,,
599,1469166,,,,8999610.0,,,,,,
600,1469166,,,,8999610.0,,,,,,
601,1469166,,,,8999610.0,,,,,,
602,1469166,,,,8999610.0,,,,,,
603,1469166,,,,6351840.0,,,,,,
604,1469166,,,,6351840.0,,,,,,
605,1469166,,,,6351840.0,,,,,,
606,1469166,,,,6351840.0,,,,,,
607,1469166,,,,6351840.0,,,,,,
608,1469166,,,,6351840.0,,,,,,
609,1469166,,,,6351840.0,,,,,,
610,1469166,,,,6351840.0,,,,,,
611,1469166,,,,6351840.0,,,,,,
612,1469166,,,,6351840.0,,,,,,
613,1469166,,,,6351840.0,,,,,,
614,1469166,,,,6351840.0,,,,,,
615,1469166,,,,6351840.0,,,,,,
616,1469166,,,,6351840.0,,,,,,
617,1469166,,,,6351840.0,,,,,,
618,1469166,,,,6351840.0,,,,,,
619,1469166,,,,6351840.0,,,,,,
620,1469166,,,,6351840.0,,,,,,
621,1469166,,,,6351840.0,,,,,,
622,1469166,,,,6351840.0,,,,,,
623,1469166,,,,6351840.0,,,,,,
624,866734,0.0,1.0,,10432000.0,,,,,Medical Equipment and Supplies Manufacturing,
625,866734,,,,10432000.0,,,,,,
626,866734,,,,10432000.0,,,,,,
627,866734,,,,30131000.0,,,,,,
628,866734,,,,30131000.0,,,,,,
629,866734,,,,30131000.0,,,,,,
630,866734,,,,30131000.0,,,,,,
631,866734,,,,30131000.0,,,,,,
632,866734,,,,39847000.0,,,,,,
633,866734,,,,39847000.0,,,,,,
634,866734,,,,39847000.0,,,,,,
635,866734,,,,39847000.0,,,,,,
636,866734,,,,31099000.0,,,,,,
637,866734,,,,31099000.0,,,,,,
638,866734,,,,31099000.0,,,,,,
639,866734,,,,31099000.0,,,,,,
640,866734,,,,38016000.0,,,,,,
641,866734,,,,38016000.0,,,,,,
642,866734,,,,38016000.0,,,,,,
643,866734,,,,38016000.0,,,,,,
644,866734,,,,45075000.0,,,,,,
645,866734,,,,45075000.0,,,,,,
646,866734,,,,45075000.0,,,,,,
647,866734,,,,45075000.0,,,,,,
648,866734,,,,45075000.0,,,,,,
649,866734,,,,27842000.0,,,,,,
650,866734,,,,27842000.0,,,,,,
651,866734,,,,27842000.0,,,,,,
652,866734,,,,27842000.0,,,,,,
653,866734,,,,18065000.0,,,,,,
654,866734,,,,18065000.0,,,,,,
655,866734,,,,18065000.0,,,,,,
656,866734,,,,18065000.0,,,,,,
657,866734,,,,11408000.0,,,,,,
658,866734,,,,11408000.0,,,,,,
659,866734,,,,11408000.0,,,,,,
660,866734,,,,11408000.0,,,,,,
661,866734,,,,5014000.0,,,,,,
662,866734,,,,5014000.0,,,,,,
663,866734,,,,5014000.0,,,,,,
664,866734,,,,5014000.0,,,,,,
665,866734,,,,5014000.0,,,,,,
666,866734,,,,5014000.0,,,,,,
667,866734,,,,5014000.0,,,,,,
668,866734,,,,5014000.0,,,,,,
669,866734,,,,5014000.0,,,,,,
670,866734,,,,5014000.0,,,,,,
671,866734,,,,5014000.0,,,,,,
672,866734,,,,5014000.0,,,,,,
673,866734,,,,5014000.0,,,,,,
674,866734,,,,5014000.0,,,,,,
675,866734,,,,5014000.0,,,,,,
676,866734,,,,5014000.0,,,,,,
677,866734,,,,5014000.0,,,,,,
678,866734,,,,5014000.0,,,,,,
679,866734,,,,5014000.0,,,,,,
680,866734,,,,5014000.0,,,,,,
681,866734,,,,5014000.0,,,,,,
682,866734,,,,5014000.0,,,,,,
683,866734,,,,5014000.0,,,,,,
684,866734,,,,5014000.0,,,,,,
685,866734,,,,5014000.0,,,,,,
686,866734,,,,5014000.0,,,,,,
687,866734,,,,5014000.0,,,,,,
688,866734,,,,5014000.0,,,,,,
689,866734,,,,5014000.0,,,,,,
690,866734,,,,5014000.0,,,,,,
691,866734,,,,5014000.0,,,,,,
692,866734,,,,5014000.0,,,,,,
693,866734,,,,5014000.0,,,,,,
694,866734,,,,5014000.0,,,,,,
695,866734,,,,5014000.0,,,,,,
696,866734,,,,5014000.0,,,,,,
697,866734,,,,5014000.0,,,,,,
698,866734,,,,5014000.0,,,,,,
699,866734,,,,5014000.0,,,,,,
700,866734,,,,5014000.0,,,,,,
701,866734,,,,5014000.0,,,,,,
702,1269127,1.0,0.0,,5562000.0,,,,"Oil, Gas & Consumable Fuels",Basic Chemical Manufacturing,
703,1269127,,,,5562000.0,,,,,,
704,1269127,,,,5562000.0,,,,,,
705,1269127,,,,5562000.0,,,,,,
706,1269127,,,,5979000.0,,,,,,
707,1269127,,,,5979000.0,,,,,,
708,1269127,,,,5979000.0,,,,,,
709,1269127,,,,6250000.0,,,,,,
710,1269127,,,,6250000.0,,,,,,
711,1269127,,,,6250000.0,,,,,,
712,1269127,,,,6250000.0,,,,,,
713,1269127,,,,6250000.0,,,,,,
714,1269127,,,,8128000.0,,,,,,
715,1269127,,,,8128000.0,,,,,,
716,1269127,,,,8128000.0,,,,,,
717,1269127,,,,8128000.0,,,,,,
718,1269127,,,,8128000.0,,,,,,
719,1269127,,,,15826000.0,,,,,,
720,1269127,,,,15826000.0,,,,,,
