Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1478102,,,Other Investment Pools and Funds,,0.0,,,,,Western Asset Mortgage Defined Opportunity Fund Inc,1478102.0,,,,,,,245300000.0,,,0.0,1.0,,,,
1479238,,,Other Investment Pools and Funds,,0.0,,,,,Nuveen Mortgage Opportunity Term Fund 2,1479238.0,,,,,,,108580000.0,,,0.0,1.0,,,,
1483403,3895140.0,-751010.0,"Advertising, Public Relations, and Related Services",,1.0,-16795390.0,24643280.0,22406680.0,31500000.0,Redgate Media Group,1483403.0,14178240.0,-32312270.0,-32312270.0,-7458810.0,-32312270.0,10010770.0,,-5.72741,10552830.0,-6641690.0,0.0,-32312270.0,45678240.0,1089650.0,25397980.0
1483403,,,,,,,,,,,1270333.0,,,,,,,,,,,,,,,
1415684,8046000.0,,Pharmaceutical and Medicine Manufacturing,-4466000.0,0.0,-95659000.0,7026000.0,46417000.0,42976000.0,MusclePharm Corp,1415684.0,23380000.0,16306000.0,16306000.0,-13832000.0,16306000.0,1020000.0,31310000.0,1.2428,,-14080000.0,1.0,16306000.0,66356000.0,,42830000.0
1439971,3695640.0,-169510.0,Oil and Gas Extraction,,1.0,-23091310.0,3299900.0,634890.0,4290060.0,Circle Star Energy Corp,1439971.0,-2301990.0,-2301990.0,-2301990.0,-1030130.0,-2301990.0,395740.0,120000.0,-0.03178,958340.0,-359300.0,0.0,-2301990.0,1988080.0,547700.0,4283220.0
1743046,0.0,,Metal Ore Mining,,0.0,-15512130.0,-346270.0,400440.0,315500.0,Minaurum Gold Inc,1743046.0,3033710.0,3033710.0,3033710.0,-1189390.0,3033710.0,346270.0,9590000.0,0.03104,,-1199990.0,1.0,3033710.0,3349210.0,0.0,315500.0
814286,3059980.0,-131010.0,Computer Systems Design and Related Services,,0.0,-11864860.0,2989230.0,214620.0,4465980.0,Halo Companies Inc,814286.0,-4157500.0,-4159730.0,-4159730.0,-1264080.0,-4159730.0,72980.0,340000.0,-0.06268,2545040.0,-828190.0,1.0,-4159730.0,308480.0,,2394180.0
1394108,1045300.0,-534570.0,Basic Chemical Manufacturing,30190.0,0.0,-513850.0,326640.0,1927140.0,2326910.0,Sino United Worldwide Consolidated Ltd,1394108.0,673780.0,673780.0,673780.0,-72780.0,673780.0,718660.0,136760000.0,4.32354,2104370.0,-13680.0,1.0,673780.0,3000700.0,,1820290.0
1386278,709242000.0,-48706000.0,Nondepository Credit Intermediation,,0.0,245693000.0,-62044000.0,1009662000.0,985298000.0,Green Dot Corp,1386278.0,628990000.0,211788000.0,211788000.0,42693000.0,211788000.0,771288000.0,858380000.0,4.14085,601552000.0,58989000.0,1.0,211788000.0,1614288000.0,,830126000.0
1386278,,,,,,,,,,,1136239.0,,,,,,,,,,,,,,,
1481055,134580000.0,1221000.0,Pipeline Transportation of Crude Oil,-1474000.0,1.0,-3175000.0,123655000.0,18730000.0,140677000.0,Crude Carriers Corp,1481055.0,277620000.0,277620000.0,277620000.0,9897000.0,277620000.0,10925000.0,174170000.0,17.35162,55882000.0,13256000.0,0.0,277620000.0,418297000.0,11317000.0,15749000.0
1096241,28145000.0,1162000.0,Computer Systems Design and Related Services,16538000.0,,-151850000.0,165519000.0,137957000.0,117676000.0,Force10 Networks Inc,1096241.0,91707000.0,-151719000.0,-151719000.0,-54590000.0,-151719000.0,67165000.0,,-162.8795,119070000.0,-53711000.0,,-151719000.0,209383000.0,7459000.0,90047000.0
1096241,,,,,,,,,,,1142956.0,,,,,,,,,,,,,,,
1096241,,,,,,,,,,,1295711.0,,,,,,,,,,,,,,,
1484830,,,Lessors of Real Estate,,,,,,,Welsh Property Trust Inc,1484830.0,,,,,,,,,156310000.0,22479000.0,,,,35494000.0,
1452804,0.0,10890.0,Pharmaceutical and Medicine Manufacturing,,0.0,-3859060.0,-451430.0,458270.0,54430.0,Peak Pharmaceuticals Inc,1452804.0,436480.0,406340.0,406340.0,-3758820.0,406340.0,451430.0,2120000.0,0.0052,,-3062190.0,1.0,406340.0,490910.0,4860.0,54430.0
1486159,2670664000.0,,Oil and Gas Extraction,-3776000.0,0.0,874769000.0,2624853000.0,696607000.0,4036775000.0,Oasis Petroleum Inc,1486159.0,1872301000.0,1872301000.0,1872301000.0,506877000.0,1872301000.0,45811000.0,1025300000.0,18.47514,1390228000.0,645652000.0,1.0,1872301000.0,5909076000.0,412334000.0,795128000.0
