Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
1619762,1.0,,,International Game Technology PLC,,,,,1619762.0,,,,,,,,,,,0.0,,,,,,,,,,Gambling Industries,,,,,,,
1166272,1.0,3200000.0,,Genetic Technologies Ltd,-3443000.0,10610000.0,3466000.0,,1166272.0,37973000.0,10610000.0,,,5023000.0,,-17548000.0,,,70040000.0,0.0,,3381000.0,1712000.0,39685000.0,10610000.0,,1618000.0,,,Medical and Diagnostic Laboratories,10610000.0,0.03841,-2286000.0,646000.0,,820000.0,
1166272,,8012000.0,,,-8887000.0,7123000.0,4094000.0,,,31107000.0,7123000.0,,,3125000.0,,-8244000.0,,,45770000.0,,,8246000.0,1893000.0,33000000.0,7123000.0,,1865000.0,,,,7123000.0,0.02544,-7284000.0,7160000.0,,700000.0,
1661920,1.0,275483.0,,Lonestar Resources US Inc,533654.0,6137301.0,1339503.0,,1661920.0,6609558.0,6137301.0,,,5798787.0,,1180643.0,,,5440000.0,0.0,,890849.0,3343112.0,9952670.0,6137301.0,,1058490.0,,,Oil and Gas Extraction,6137301.0,3.63124,2874943.0,,,3181093.0,
1661920,,233770.0,,,-421545.0,5692720.0,1722792.0,,,6158570.0,5692720.0,,,4010956.0,,187579.0,,,10890000.0,,,1074215.0,3106042.0,9264612.0,5692720.0,,1327700.0,,,,5692720.0,3.374922,2678496.0,,,2954514.0,
1660046,1.0,4843000.0,,Immuron Ltd,-1553000.0,7128000.0,47000.0,,1660046.0,7475000.0,7128000.0,,,488000.0,,-4570000.0,,,26460000.0,0.0,,5563000.0,357000.0,7832000.0,7128000.0,,357000.0,,,Pharmaceutical and Medicine Manufacturing,7128000.0,2.27536,-4843000.0,,,0.0,
1660046,,3376000.0,,,-1700000.0,5994000.0,151000.0,,1416282.0,6323000.0,5994000.0,,,1982000.0,,-6269000.0,,,15700000.0,,,4364000.0,254000.0,6576000.0,5994000.0,,254000.0,,,,5994000.0,1.8285,-3376000.0,,,0.0,
1351288,1.0,1729000.0,,GW Pharmaceuticals PLC,-2386000.0,1755000.0,,,1351288.0,1755000.0,1755000.0,,,,,1753000.0,40000.0,,,0.0,,1916000.0,269000.0,2024000.0,1755000.0,-2386000.0,265000.0,,,Scientific Research and Development Services,1755000.0,0.01828,-1724000.0,1729000.0,,5000.0,
1351288,,25650000.0,,,-7725000.0,25584000.0,,,,32576000.0,25584000.0,,,,,8989000.0,1492000.0,,,,,26626000.0,1782000.0,34358000.0,25584000.0,-7725000.0,1762000.0,,,,25584000.0,0.26642,-25646000.0,25650000.0,,4000.0,
1444331,1.0,309727.0,,Paladin Energy Ltd,-963691.0,3140205.0,,,1444331.0,3140205.0,3140205.0,,,40266.0,,-6348386.0,,,4630000.0,0.0,,326082.0,496790.0,3637506.0,3140205.0,,180419.0,,,Metal Ore Mining,3140205.0,0.018558,-8689.0,294905.0,,301038.0,
1444331,,161667.0,,,-1164218.0,2609210.0,,,,2609210.0,2609210.0,,,135459.0,,-8149276.0,,,3640000.0,,,279961.0,575694.0,3185467.0,2609210.0,,152091.0,,,,2609210.0,0.010297,250669.0,161667.0,,412336.0,
1335730,1.0,,,Mizuho Financial Group Inc,,,,,1335730.0,,,,,,,,,,2457963000000.0,0.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1335730,,,,,,,,,,,,,,,,,,,1046757000000.0,,,,,,,,,,,,,,,,,,
1539042,1.0,495000.0,,Bluenrgy Group Ltd,-22535000.0,-346000.0,2563000.0,,1539042.0,6718000.0,-346000.0,,,225000.0,,-33527000.0,,,,0.0,,575000.0,1279000.0,7997000.0,-346000.0,,482000.0,,,Building Equipment Contractors,-346000.0,-4.36098,302000.0,495000.0,,797000.0,
1539042,,11000.0,,,-11340000.0,-1490000.0,2184000.0,,,-1490000.0,-1490000.0,,,372000.0,,-44120000.0,,,,,,73000.0,1789000.0,299000.0,-1490000.0,,666000.0,,,,-1490000.0,-14.16754,1119000.0,11000.0,,2139000.0,
1207179,1.0,19972000.0,,Golar LNG Ltd,47833000.0,247595000.0,36488000.0,,1207179.0,257034000.0,247595000.0,257000.0,,113009000.0,,,274000.0,,,0.0,,38536000.0,560956000.0,817990000.0,247595000.0,-504000.0,33654000.0,,,"Deep Sea, Coastal, and Great Lakes Water Transportation",247595000.0,4.42039,519939000.0,,,513900000.0,
1207179,,57569000.0,,,47946000.0,174397000.0,31614000.0,,,174397000.0,174397000.0,-591000.0,,114223000.0,,,196000.0,,360720000.0,,,77433000.0,681594000.0,855991000.0,174397000.0,4366000.0,155946000.0,,,,174397000.0,3.11356,577858000.0,,,609607000.0,
1280728,1.0,73681043000.0,,Interconnection Electric SA ESP,217452088000.0,1864116811000.0,27779322000.0,,1280728.0,1864116811000.0,1864116811000.0,,,,,988638300000.0,,,123279900000.0,0.0,,288003800000.0,1836983356000.0,3701100167000.0,1864116811000.0,,290750412000.0,,,"Electric Power Generation, Transmission and Distribution",1864116811000.0,1566.89948,1534469327000.0,,,1608150370000.0,
1280728,,95483480000.0,,,252009524000.0,2007992296000.0,46738030000.0,,,2007992296000.0,2007992296000.0,,,,,1124088098000.0,,,116724900000.0,,,304274504000.0,1756987231000.0,3764979527000.0,2007992296000.0,,324501569000.0,,,,2007992296000.0,1687.83526,1431786070000.0,,,1527269550000.0,
1131343,1.0,4470000.0,,Alterity Therapeutics Ltd,-1326000.0,4841000.0,655000.0,,1131343.0,20729000.0,4841000.0,,,79000.0,,13255000.0,,,22490000.0,0.0,,4832000.0,148000.0,20877000.0,4841000.0,,148000.0,,,Scientific Research and Development Services,4841000.0,0.09585,-4470000.0,,,0.0,
1131343,,3585000.0,,,-5450000.0,2981000.0,1161000.0,,,16669000.0,2981000.0,,,794000.0,,3668000.0,,,87820000.0,,,3753000.0,912000.0,17580000.0,2981000.0,,912000.0,,,,2981000.0,0.05086,-3585000.0,,,0.0,
1408276,1.0,,,Seven Arts Entertainment Inc,,,,,1408276.0,,,,,,,,,,,0.0,,,,,,,,,,Motion Picture and Video Industries,,,,,,,
1408276,,336393.0,,,-306493.0,370603.0,,,,1713325.0,370603.0,-73386.0,,86336.0,,-300758.0,-43168.0,,,,,456126.0,135413.0,1845887.0,370603.0,-306493.0,128286.0,,,,370603.0,,-329266.0,336393.0,,7127.0,
1021604,1.0,17483000.0,,On Track Innovations Ltd,-9422000.0,19727000.0,472000.0,,1021604.0,23204000.0,19727000.0,-1482000.0,,13077000.0,,-18312000.0,61000.0,,,0.0,,29070000.0,14627000.0,37831000.0,19727000.0,-8295000.0,10187000.0,,,Semiconductor and Other Electronic Component Manufacturing,19727000.0,13.15335,-10927000.0,,,6556000.0,
1021604,,7976000.0,,,-10236000.0,8640000.0,1124000.0,,,14370000.0,8640000.0,112000.0,,19888000.0,,-29996000.0,-83000.0,,8570000.0,,,17048000.0,15592000.0,29962000.0,8640000.0,-11684000.0,8974000.0,,,,8640000.0,5.43632,108000.0,,,8084000.0,
1264136,1.0,,,Woori Financial Group Inc,,2436077000000.0,,,1264136.0,2436077000000.0,2436077000000.0,,,,,-336780000000.0,,,,0.0,,,70345984000000.0,72782061000000.0,2436077000000.0,-2325201000000.0,,,,Depository Credit Intermediation,2436077000000.0,4406.15866,,,,16131727000000.0,
1264136,,,,,,2930363000000.0,,,,2930363000000.0,2930363000000.0,,,,,205055000000.0,,,,,,,76155965000000.0,79086328000000.0,2930363000000.0,705352000000.0,,,,,2930363000000.0,5300.17906,,,,13939200000000.0,
67088,1.0,,,Mitsubishi UFJ Financial Group Inc,,2757096000000.0,,,67088.0,3201296000000.0,2757096000000.0,,,,,495560000000.0,,,5047625000000.0,0.0,,,90287657000000.0,93488953000000.0,2757096000000.0,-59174000000.0,,,,Depository Credit Intermediation,2757096000000.0,501.29018,,,,13772520000000.0,
67088,,,,,,2880244000000.0,,,1180081.0,3324444000000.0,2880244000000.0,,,,,1189718000000.0,,,3703888000000.0,,,,96172385000000.0,99496829000000.0,2880244000000.0,-297084000000.0,,,,,2880244000000.0,501.56884,,,,18858390000000.0,
1718226,1.0,1693789.0,,Piedmont Lithium Ltd,1068381.0,6472072.0,2244674.0,,1718226.0,8292614.0,6472072.0,,,54008551.0,,5710020.0,,,17570000.0,0.0,,11669969.0,14973726.0,23266340.0,6472072.0,,9075109.0,,,Nonmetallic Mineral Mining and Quarrying,6472072.0,1.208493,3039518.0,1693789.0,,2007605.0,
1718226,,3090833.0,,,-1756264.0,6676243.0,1560659.0,,1728205.0,6952261.0,6676243.0,,,38056750.0,,4105901.0,,,6960000.0,,,8223068.0,4437122.0,11389383.0,6676243.0,,4108717.0,,,,6676243.0,1.246619,-3017040.0,194902.0,,73792.0,
1692528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314102,1.0,,,EyePoint Pharmaceuticals Inc,,,,,1314102.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1314102,,,,,-2090990.0,,20397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445162,1.0,,,Byd Co Ltd,,,,,1445162.0,,,,,,,,,,,0.0,,,,,,,,,,Motor Vehicle Manufacturing,,,,,,,
1095981,1.0,44484000.0,,Plus Therapeutics Inc,-9609000.0,49335000.0,,,1207924.0,49335000.0,49335000.0,-1143000.0,,6251000.0,,-15892000.0,,,,0.0,,48337000.0,2934000.0,52269000.0,49335000.0,-8645000.0,1479000.0,,,Scientific Research and Development Services,49335000.0,24916.66667,-44114000.0,,,370000.0,
1095981,,33951000.0,,,-13184000.0,38486000.0,,,1095981.0,38486000.0,38486000.0,-1157000.0,,5648000.0,,-27099000.0,,,44570000.0,,,36950000.0,4657000.0,43143000.0,38486000.0,-11207000.0,1831000.0,,,,38486000.0,19536.04061,-31349000.0,,,2602000.0,
1191255,1.0,4355000000.0,,China Telecom Corp Ltd,10686000000.0,97485000000.0,30175000000.0,,1191255.0,97485000000.0,97485000000.0,-102000000.0,,100497000000.0,,97485000000.0,1293000000.0,,,0.0,,14128000000.0,91849000000.0,189334000000.0,97485000000.0,10133000000.0,57444000000.0,,,Wired Telecommunications Carriers,97485000000.0,1.16625,26183000000.0,,,29598000000.0,
1191255,,4355000000.0,,,10686000000.0,97485000000.0,30175000000.0,,,97485000000.0,97485000000.0,-102000000.0,,100497000000.0,,97485000000.0,1293000000.0,,103591400000.0,,,14128000000.0,91849000000.0,189334000000.0,97485000000.0,10133000000.0,57444000000.0,,,,97485000000.0,1.16625,26183000000.0,,,29598000000.0,
1552795,1.0,7000.0,,Benitec Biopharma Ltd,-1539000.0,886000.0,,,1552795.0,994000.0,886000.0,,,240000.0,,-6524000.0,,,5220000.0,0.0,,574000.0,1387000.0,2380000.0,886000.0,,1372000.0,,,Scientific Research and Development Services,886000.0,0.6775,9000.0,7000.0,,16000.0,
1552795,,1701000.0,,,-1124000.0,527000.0,,,,15133000.0,527000.0,,,310000.0,,-7648000.0,,,18840000.0,,,2137000.0,2094000.0,17228000.0,527000.0,,1229000.0,,,,527000.0,0.15922,-851000.0,1701000.0,,850000.0,
1476170,0.0,,,Unilife Corp,,,,,1476170.0,,,,,,,,,,,0.0,,,,,,,,,,Medical Equipment and Supplies Manufacturing,,,,,,,
1228028,,,,Holcim (Australia) Holdings Pty Ltd,,,,,1228028.0,,,,,,,,,,,,,,,,,,,,,Nonmetallic Mineral Mining and Quarrying,,,,,,,
1276671,1.0,,,Itau Corpbanca,,174928000000.0,,,1276671.0,174928000000.0,174928000000.0,,,,,29419000000.0,,,,0.0,,,1819741900000.0,1994669900000.0,174928000000.0,29296800000.0,,,,Depository Credit Intermediation,174928000000.0,1.00647,,,,0.0,
1276671,,,,,,174928000000.0,,,,174928000000.0,174928000000.0,,,,,29419000000.0,,,469702000000.0,,,,1819741900000.0,1994669900000.0,174928000000.0,29296800000.0,,,,,174928000000.0,1.00647,,,,0.0,
1561680,1.0,,,TRI Pointe Group Inc,,,,,1561680.0,,,,,,,,,,,0.0,,,,,,,,,,Residential Building Construction,,,,,,,
1301357,1.0,,,Pharmaxis Ltd,,,,,1301357.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1301357,,751000.0,,,-602000.0,746000.0,,,,1953000.0,746000.0,,,43000.0,,-1447000.0,,,,,,820000.0,190000.0,2143000.0,746000.0,,190000.0,,,,746000.0,0.00657,-751000.0,751000.0,,0.0,
1268896,1.0,,,China Life Insurance Co Ltd,,,,,1280389.0,,,,,,,,,,,0.0,,,,,,,,,,Insurance Carriers,,,,,,,
1268896,,,,,,,,,1268896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274173,1.0,,,Janus Henderson Group PLC,,,,,1274173.0,,,,,,,,,,,0.0,,,,,,,,,,Other Financial Investment Activities,,,,,,,
1274173,,40384089.0,,,266242768.0,616231284.0,,,,1736515827.0,616231284.0,,,10748039015.0,,526488864.0,39331318.0,,,,,1791856986.0,57372329106.0,59108844933.0,616231284.0,7563715.0,1371563319.0,,,,616231284.0,3.298857,2445480945.0,40384089.0,,2485865034.0,
853927,,20999000.0,,American Media Operations Inc,62570000.0,-816300000.0,76733000.0,,853927.0,186493000.0,-816300000.0,-1127000.0,,351638000.0,,-36807000.0,803000.0,,,,,65849000.0,948497000.0,1134990000.0,-816300000.0,-15296000.0,114315000.0,,,"Newspaper, Periodical, Book, and Directory Publishers",-816300000.0,-108695.07324,659875000.0,,,680874000.0,
853927,,18676000.0,,,46833000.0,-856153000.0,88170000.0,,,89368000.0,-856153000.0,-3913000.0,,348724000.0,,-134023000.0,117000.0,,,,,70587000.0,994124000.0,1083492000.0,-856153000.0,-21482000.0,94528000.0,,,,-856153000.0,-114001.73103,730533000.0,,,749209000.0,
923649,,1000.0,,California Petroleum Transport Corp,0.0,1000.0,,,923649.0,1000.0,1000.0,,,15210000.0,,,,,,,,21835000.0,181114000.0,181115000.0,1000.0,0.0,21834000.0,,,"Deep Sea, Coastal, and Great Lakes Water Transportation",1000.0,1.0,177439000.0,,,177440000.0,
923649,,1000.0,,,0.0,1000.0,,,,1000.0,1000.0,,,15210000.0,,,,,,,,21835000.0,181114000.0,181115000.0,1000.0,0.0,21834000.0,,,,1000.0,1.0,177439000.0,,,177440000.0,
1637505,,,,Utac Cayman Ltd,,,,,1637505.0,,,,,,,,,,,,,,,,,,,,,Management of Companies and Enterprises,,,,,,,
1637505,,,,,,,,,1722577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899045,,,,Olympus Media/Indiana LLC,,,,,899045.0,,,,,,,,,,,,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
899045,,,,,,,,,1768835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113306,1.0,,,Maxcom Telecomunicaciones SAB de CV,,,,,1113306.0,,,,,,,,,,,0.0,,,,,,,,,,Wired Telecommunications Carriers,,,,,,,
1113306,,115729000.0,,,-418437000.0,70100000.0,317564000.0,,,600443000.0,70100000.0,10999000.0,,535939000.0,,-1085547000.0,,,,,,295536000.0,2047589000.0,2648032000.0,70100000.0,-732703000.0,202121000.0,,,,70100000.0,399.77188,1729739000.0,,,1845468000.0,
1064116,,8078000.0,,Mediacom LLC,-50215000.0,-417423000.0,177928000.0,,1064116.0,262997000.0,-417423000.0,,,328258000.0,,-276883000.0,,,,,,28601000.0,1112775000.0,1375772000.0,-417423000.0,-149224000.0,1112775000.0,,,Cable and Other Subscription Programming,-417423000.0,-417.423,978922000.0,,,987000000.0,
1064116,,11448000.0,,,-55423000.0,-591062000.0,221645000.0,,,13991000.0,-591062000.0,,,369275000.0,,-529207000.0,,,,,,38056000.0,1552054000.0,1566045000.0,-591062000.0,-127324000.0,1552054000.0,,,,-591062000.0,-591.062,1414052000.0,,,1425500000.0,
1216596,0.0,,,Nortek Inc,,,,,1216596.0,,,,,,,,,,,1.0,,,,,,,,,,Household Appliance Manufacturing,,,,,,,
1260349,,,,Southern Star Central Corp,,,,,1260349.0,,,,,,,,,,,,,,,,,,,,,Pipeline Transportation of Natural Gas,,,,,,,
1487326,1.0,,,OceanaGold Corp,,,,,1487326.0,,,,,,,,,,,0.0,,,,,,,,,,Metal Ore Mining,,,,,,,
1378140,1.0,,,Ocean Power Technologies Inc,,,,,1378140.0,,,,,,,,,,,0.0,,,,,,,,,,"Engine, Turbine, and Power Transmission Equipment Manufacturing",,,,,,,
1378140,,,,,-4700000.0,,,,,,,,,1375000.0,,,,,,,,,,,,,,,,,,,,,,,
1653242,1.0,,,Bank of N.T. Butterfield & Son Ltd,,,,,1653242.0,,,,,,,,,,,0.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1313730,0.0,,,Atlantic Southern Financial Group Inc,,,,,1313730.0,,,,,,,,,,,1.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1138118,1.0,,,CBRE Group Inc,,,,,1138118.0,,,,,,,,,,,0.0,,,,,,,,,,Activities Related to Real Estate,,,,,,,
1138118,,,,,62732000.0,,12198000.0,,,,,,,562828000.0,,,,,,,,,,,,17426000.0,,,,,,,,,,,
1270532,0.0,2376000.0,,MNC Media Investment Ltd,-1826000.0,-3266000.0,,,1270532.0,2556000.0,-3266000.0,,,,,-3275000.0,,,,1.0,,2939000.0,620000.0,3176000.0,-3266000.0,-1805000.0,620000.0,,,Travel Arrangement and Reservation Services,-3266000.0,-0.03354,3446000.0,,,0.0,
1270532,,3036000.0,,,-582000.0,-3911000.0,,,,3055000.0,-3911000.0,,,,,-3920000.0,,,,,,3725000.0,908000.0,3962000.0,-3911000.0,-536000.0,908000.0,,,,-3911000.0,-0.04016,3930000.0,,,0.0,
1279363,1.0,,,WellCare Health Plans Inc,21405000.0,,,,1279363.0,,,,,750284000.0,,,11600000.0,,,0.0,,,,,,21405000.0,,,,Outpatient Care Centers,,,,,,,
1279363,,146784000.0,,,37393000.0,-59118000.0,,,,74917000.0,-59118000.0,,,921837000.0,,4657000.0,14321000.0,,,,,172467000.0,334587000.0,409504000.0,-59118000.0,32588000.0,248982000.0,,,,-59118000.0,-2.02254,9511000.0,,,156295000.0,
1057436,0.0,,,Strategic Hotels & Resorts Inc,24897000.0,,118690000.0,,1057436.0,,,,,632366000.0,,,,,,1.0,,,,,,-116659000.0,,,,Lessors of Real Estate,,,,,,,
1057436,,163151000.0,,,53213000.0,-149297000.0,104302000.0,,,117615000.0,-149297000.0,,,590885000.0,,-406965000.0,,,,,,,2152042000.0,2269657000.0,-149297000.0,-50303000.0,,,,,-149297000.0,-3.35439,1803802000.0,,,1749175000.0,
1358575,1.0,,,Cipher Pharmaceuticals Inc,,,,,1358575.0,,,,,,,,,,,0.0,,,,,,,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
1260041,1.0,,,John Hancock Tax Advantaged Dividend Income Fund,,,,,1260041.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1268884,1.0,,,CBRE Clarion Global Real Estate Income Fund,,,,,1268884.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1263994,1.0,,,Reaves Utility Income Fund,,,,,1263994.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1270131,1.0,,,LMP Capital And Income Fund Inc,,,,,1270131.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1268533,1.0,,,Tortoise Energy Infrastructure Corp,,,,,1268533.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1267902,1.0,,,Western Asset Inflation-Linked Opportunities & Income Fund,,,,,1267902.0,,,,,,,,,,,0.0,,,,,,,,,,Other Investment Pools and Funds,,,,,,,
1280058,1.0,,,Blackbaud Inc,22374000.0,,2239000.0,,1280058.0,,,,,90034000.0,,,-1234000.0,,,0.0,,,,,,8906000.0,,,,Software Publishers,,,,,,,
1280058,,18703000.0,,,29015000.0,32655000.0,1045000.0,,,33507000.0,32655000.0,,,105229000.0,,23000000.0,69000.0,,,,,35217000.0,99400000.0,132907000.0,32655000.0,15640000.0,54214000.0,,,,32655000.0,0.77088,31778000.0,,,50481000.0,
1061937,,352000000.0,,Host Hotels & Resorts LP,520000000.0,1496000000.0,346000000.0,,1061937.0,1497000000.0,1496000000.0,,,3558000000.0,,,,,,,,,6837000000.0,8334000000.0,1496000000.0,57000000.0,,,,Traveler Accommodation,1496000000.0,1496.0,6045000000.0,,,6094000000.0,
1061937,,352000000.0,,,520000000.0,1496000000.0,346000000.0,,,1497000000.0,1496000000.0,,,3558000000.0,,,,,,,,,6837000000.0,8334000000.0,1496000000.0,57000000.0,,,,,1496000000.0,1496.0,6045000000.0,,,6094000000.0,
1167609,,,,BRIGHTHOUSE LIFE INSURANCE OF NY Co,,,,,1167609.0,,,,,,,,,,,,,,,,,,,,,Insurance Carriers,,,,,,,
1161364,,,,Mediacom Broadband LLC,,,,,1161364.0,,,,,,,,,,,,,,,,,,,,,Radio and Television Broadcasting,,,,,,,
1660734,1.0,,,Triton International Ltd,,,,,1660734.0,,,,,,,,,,,0.0,,,,,,,,,,Commercial and Industrial Machinery and Equipment Rental and Leasing,,,,,,,
1660734,,,,,-43563000.0,,150256000.0,,,,,,,328001000.0,,,2068000.0,,,,,,,,,-63157000.0,,,,,,,,,,,
352736,,,,Allstate Life Insurance Co,,,,,352736.0,,,,,,,,,,,,,,,,,,,,,Insurance Carriers,,,,,,,
1651595,1.0,,,Basilea Pharmaceutica AG,,,,,1651595.0,,,,,,,,,,,0.0,,,,,,,,,,Scientific Research and Development Services,,,,,,,
1692063,1.0,,,Schneider National Inc,,,,,1692063.0,,,,,,,,,,,0.0,,,,,,,,,,Specialized Freight Trucking,,,,,,,
1178670,1.0,,,Alnylam Pharmaceuticals Inc,,,,,1178670.0,,,,,,,,,,,0.0,,,,,,,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
1107389,0.0,,,Archipelago Holdings Inc,-37423000.0,,10115000.0,,1107389.0,,,,,172253000.0,,,2793000.0,,,1.0,,,,,,-38018000.0,,,,Securities and Commodity Exchanges,,,,,,,
1107389,,50935000.0,,,-34323000.0,78736000.0,17681000.0,,1301857.0,303282000.0,78736000.0,,,357412000.0,,,-2516000.0,,,,,95191000.0,73137000.0,376420000.0,78736000.0,-35639000.0,73137000.0,,,,78736000.0,2.17687,-50935000.0,,,0.0,
1274913,0.0,,,Inhibitex LLC,-8675000.0,,,,1274913.0,,,,,271000.0,,,-207000.0,,,1.0,,,,,,-8106000.0,,,,Pharmaceutical and Medicine Manufacturing,,,,,,,
