Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1092287,1992000.0,347000.0,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",-797000.0,,-65635000.0,64622000.0,12765000.0,6099000.0,TransMedics Inc,1092287.0,8805000.0,-65634000.0,-65634000.0,-17554000.0,-65634000.0,11809000.0,,-0.89617,,-18244000.0,,-65634000.0,14904000.0,,3514000.0
1411646,,,Other Financial Investment Activities,,,,,,,Turner Shell Company Inc,1411646.0,,,,,,,,,,,,,,,
1409302,11711000.0,-71000.0,Nondepository Credit Intermediation,-467000.0,,,-3523000.0,35098000.0,15589000.0,Value Financial Services Inc,1409302.0,36261000.0,31333000.0,31333000.0,5430000.0,31333000.0,15288000.0,,2.56787,86438000.0,10014000.0,,31333000.0,51849000.0,173000.0,7805000.0
1411288,9129000.0,997000.0,Computer Systems Design and Related Services,,,-28844000.0,46973000.0,20483000.0,27290000.0,Varolii Corp,1411288.0,13330000.0,-39744000.0,-39744000.0,-4995000.0,-39744000.0,4070000.0,,-0.37233,50914000.0,-4039000.0,,-39744000.0,40620000.0,1254000.0,19544000.0
1421182,293000000.0,28000000.0,Converted Paper Product Manufacturing,16000000.0,0.0,-32000000.0,287000000.0,665000000.0,1085000000.0,Verso Corp,1421182.0,770000000.0,730000000.0,730000000.0,1146000000.0,730000000.0,6000000.0,598890000.0,21.22671,2641000000.0,1182000000.0,1.0,730000000.0,1855000000.0,193000000.0,281000000.0
1401688,0.0,619000.0,Health and Personal Care Stores,-3824000.0,1.0,-60347000.0,-24799000.0,64897000.0,40719000.0,Vitacost.com Inc,1401688.0,57658000.0,57658000.0,57658000.0,-13721000.0,57658000.0,24799000.0,273460000.0,1.69333,382744000.0,-13784000.0,0.0,57658000.0,98377000.0,,40317000.0
1401688,,,,,,,,,,,1135892.0,,,,,,,,,,,,,,,
1423221,239426000.0,-4893000.0,Building Finishing Contractors,-3240000.0,0.0,225704000.0,221971000.0,191801000.0,367032000.0,Quanex Building Products Corp,1423221.0,406847000.0,44875000.0,44875000.0,18683000.0,44875000.0,17455000.0,815490000.0,1.2881,866555000.0,34367000.0,1.0,44875000.0,773879000.0,57495000.0,106455000.0
1518353,12581293.0,,Metal Ore Mining,,0.0,5044292.0,-6694315.0,19480654.0,17465216.0,Northern Vertex Mining Corp,1518353.0,37972680.0,37972680.0,37972680.0,-3777147.0,37972680.0,19275609.0,118860000.0,0.268778,,-2893374.0,1.0,37972680.0,55437904.0,10326.0,3416950.0
1414475,3091461000.0,,Pipeline Transportation of Natural Gas,,1.0,,3581612000.0,594014000.0,3661812000.0,Western Midstream Operating LP,1414475.0,4071216000.0,2066395000.0,2066395000.0,602294000.0,2066395000.0,357925000.0,8037340000.0,14.44727,1804270000.0,708208000.0,0.0,2066395000.0,7733028000.0,272933000.0,315305000.0
1335480,55000000.0,1528000.0,Pharmaceutical and Medicine Manufacturing,-1277000.0,,-195709000.0,43459000.0,26928000.0,77794000.0,Xanodyne Pharmaceuticals Inc,1335480.0,58617000.0,-49401000.0,-49401000.0,-28287000.0,-49401000.0,11733000.0,,-0.22498,66923000.0,-23195000.0,,-49401000.0,136411000.0,,22794000.0
