,Instrument,Instrument Is Active Flag,Delisted Quote Flag,Pricing Volatility,"Total Assets, Reported","Working Capital, Period over Period Average (Pvt)","Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date,GICS Industry Name,NAICS Industry Group Name,Has Filed For Bankruptcy
0,85608,0.0,1.0,,16533000.0,,,,,Communications Equipment Manufacturing,
1,85608,,,,16533000.0,,,,,,
2,85608,,,,16533000.0,,,,,,
3,85608,,,,16533000.0,,,,,,
4,85608,,,,19656000.0,,,,,,
5,85608,,,,19656000.0,,,,,,
6,85608,,,,19656000.0,,,,,,
7,85608,,,,19656000.0,,,,,,
8,85608,,,,18840000.0,,,,,,
9,85608,,,,18840000.0,,,,,,
10,85608,,,,18840000.0,,,,,,
11,85608,,,,18840000.0,,,,,,
12,85608,,,,15150000.0,,,,,,
13,85608,,,,15150000.0,,,,,,
14,85608,,,,15150000.0,,,,,,
15,85608,,,,15150000.0,,,,,,
16,85608,,,,12746000.0,,,,,,
17,85608,,,,12746000.0,,,,,,
18,85608,,,,12746000.0,,,,,,
19,85608,,,,12746000.0,,,,,,
20,85608,,,,12863000.0,,,,,,
21,85608,,,,12863000.0,,,,,,
22,85608,,,,12863000.0,,,,,,
23,85608,,,,12863000.0,,,,,,
24,85608,,,,13617000.0,,,,,,
25,85608,,,,13617000.0,,,,,,
26,85608,,,,13617000.0,,,,,,
27,85608,,,,13617000.0,,,,,,
28,85608,,,,14530000.0,,,,,,
29,85608,,,,14530000.0,,,,,,
30,85608,,,,14530000.0,,,,,,
31,85608,,,,14530000.0,,,,,,
32,85608,,,,15950000.0,,,,,,
33,85608,,,,15950000.0,,,,,,
34,85608,,,,15950000.0,,,,,,
35,85608,,,,15950000.0,,,,,,
36,85608,,,,10088000.0,,,,,,
37,85608,,,,10088000.0,,,,,,
38,85608,,,,10088000.0,,,,,,
39,85608,,,,10088000.0,,,,,,
40,85608,,,,9548850.0,,,,,,
41,85608,,,,9548850.0,,,,,,
42,85608,,,,9548850.0,,,,,,
43,85608,,,,9548850.0,,,,,,
44,85608,,,,11074870.0,,,,,,
45,85608,,,,11074870.0,,,,,,
46,85608,,,,11074870.0,,,,,,
47,85608,,,,11074870.0,,,,,,
48,85608,,,,11074870.0,,,,,,
49,85608,,,,11074870.0,,,,,,
50,85608,,,,11074870.0,,,,,,
51,85608,,,,11074870.0,,,,,,
52,85608,,,,11074870.0,,,,,,
53,85608,,,,11074870.0,,,,,,
54,85608,,,,11074870.0,,,,,,
55,85608,,,,11074870.0,,,,,,
56,85608,,,,11074870.0,,,,,,
57,85608,,,,11074870.0,,,,,,
58,85608,,,,11074870.0,,,,,,
59,85608,,,,11074870.0,,,,,,
60,85608,,,,11074870.0,,,,,,
61,85608,,,,11074870.0,,,,,,
62,85608,,,,11074870.0,,,,,,
63,85608,,,,11074870.0,,,,,,
64,85608,,,,11074870.0,,,,,,
65,85608,,,,11074870.0,,,,,,
66,85608,,,,11074870.0,,,,,,
67,85608,,,,11074870.0,,,,,,
68,85608,,,,11074870.0,,,,,,
69,85608,,,,11074870.0,,,,,,
70,85608,,,,11074870.0,,,,,,
71,85608,,,,11074870.0,,,,,,
72,85608,,,,11074870.0,,,,,,
73,85608,,,,11074870.0,,,,,,
74,85608,,,,11074870.0,,,,,,
75,85608,,,,11074870.0,,,,,,
76,85608,,,,11074870.0,,,,,,
77,85608,,,,11074870.0,,,,,,
78,755003,0.0,1.0,,395321000.0,,,,,"Coating, Engraving, Heat Treating, and Allied Activities",
79,755003,,,,397295000.0,,,,,,
80,755003,,,,397295000.0,,,,,,
81,755003,,,,397295000.0,,,,,,
82,755003,,,,397295000.0,,,,,,
83,755003,,,,345539000.0,,,,,,
84,755003,,,,345539000.0,,,,,,
85,755003,,,,345539000.0,,,,,,
86,755003,,,,345539000.0,,,,,,
87,755003,,,,299474000.0,,,,,,
88,755003,,,,299474000.0,,,,,,
89,755003,,,,299474000.0,,,,,,
90,755003,,,,299474000.0,,,,,,
91,755003,,,,237809000.0,,,,,,
92,755003,,,,237809000.0,,,,,,
93,755003,,,,237809000.0,,,,,,
94,755003,,,,237809000.0,,,,,,
95,755003,,,,204442000.0,,,,,,
96,755003,,,,204442000.0,,,,,,
97,755003,,,,204442000.0,,,,,,
98,755003,,,,204442000.0,,,,,,
99,755003,,,,204442000.0,,,,,,
100,755003,,,,169227000.0,,,,,,
101,755003,,,,169227000.0,,,,,,
102,755003,,,,169227000.0,,,,,,
103,755003,,,,174568000.0,,,,,,
104,755003,,,,174568000.0,,,,,,
105,755003,,,,174568000.0,,,,,,
106,755003,,,,174568000.0,,,,,,
107,755003,,,,188438000.0,,,,,,
108,755003,,,,188438000.0,,,,,,
109,755003,,,,188438000.0,,,,,,
110,755003,,,,188438000.0,,,,,,
111,755003,,,,164315000.0,,,,,,
112,755003,,,,164315000.0,,,,,,
113,755003,,,,164315000.0,,,,,,
114,755003,,,,164315000.0,,,,,,
115,755003,,,,110039000.0,,,,,,
116,755003,,,,110039000.0,,,,,,
117,755003,,,,110039000.0,,,,,,
118,755003,,,,110039000.0,,,,,,
119,755003,,,,104050000.0,,,,,,
120,755003,,,,104050000.0,,,,,,
121,755003,,,,104050000.0,,,,,,
122,755003,,,,104050000.0,,,,,,
123,755003,,,,113930000.0,,,,,,
124,755003,,,,113930000.0,,,,,,
125,755003,,,,113930000.0,,,,,,
126,755003,,,,113930000.0,,,,,,
127,755003,,,,125096000.0,,,,,,
128,755003,,,,125096000.0,,,,,,
129,755003,,,,125096000.0,,,,,,
130,755003,,,,125096000.0,,,,,,
131,755003,,,,127106000.0,,,,,,
132,755003,,,,127106000.0,,,,,,
133,755003,,,,127106000.0,,,,,,
134,755003,,,,127106000.0,,,,,,
135,755003,,,,127106000.0,,,,,,
136,755003,,,,127106000.0,,,,,,
137,755003,,,,127106000.0,,,,,,
138,755003,,,,127106000.0,,,,,,
139,755003,,,,127106000.0,,,,,,
140,755003,,,,127106000.0,,,,,,
141,755003,,,,127106000.0,,,,,,
142,755003,,,,127106000.0,,,,,,
143,755003,,,,127106000.0,,,,,,
144,755003,,,,127106000.0,,,,,,
145,755003,,,,127106000.0,,,,,,
146,755003,,,,127106000.0,,,,,,
147,755003,,,,127106000.0,,,,,,
148,755003,,,,127106000.0,,,,,,
149,755003,,,,127106000.0,,,,,,
150,755003,,,,127106000.0,,,,,,
151,755003,,,,127106000.0,,,,,,
152,755003,,,,127106000.0,,,,,,
153,755003,,,,127106000.0,,,,,,
154,755003,,,,127106000.0,,,,,,
155,755003,,,,127106000.0,,,,,,
156,63271,1.0,0.0,,7938248000000.0,1805830000000.0,-1.37892955602472,,Household Durables,Motor Vehicle Parts Manufacturing,0.0
157,63271,,,,7955075000000.0,1805830000000.0,-1.37892955602472,,,,
158,63271,,,,7955075000000.0,1805830000000.0,-1.37892955602472,,,,
159,63271,,,,7955075000000.0,1805830000000.0,-1.37892955602472,,,,
160,63271,,,,7955075000000.0,1709227500000.0,-9.37554543512968,,,,
161,63271,,,,8156288000000.0,1709227500000.0,-9.37554543512968,,,,
162,63271,,,,8156288000000.0,1709227500000.0,-9.37554543512968,,,,
163,63271,,,,8156288000000.0,1709227500000.0,-9.37554543512968,,,,
164,63271,,,,8156288000000.0,1490558500000.0,-16.5649332189652,,,,
