,Instrument,Stock Price,Retained Earnings (Accumulated Deficit),Operating Income,"Net Income/Starting Line, Cumulative",Total Current Liabilities,MKT_CAP,"Total Assets, Reported",Market Capitalisation,Total Equity,Net Sales,Price
4555,923118,,-177102000.0,120170000.0,81512000.0,,,2977870000.0,,656812000.0,384758000.0,
4556,923118,,-177102000.0,120170000.0,81512000.0,,,2977870000.0,,656812000.0,384758000.0,
4557,923118,,-177102000.0,120170000.0,81512000.0,,,2977870000.0,,656812000.0,384758000.0,
4558,923118,,-156921000.0,134277000.0,110485000.0,,,3240418000.0,,755617000.0,418832000.0,
4559,923118,,-156921000.0,134277000.0,110485000.0,,,3240418000.0,,755617000.0,418832000.0,
4560,923118,,-156921000.0,134277000.0,110485000.0,,,3240418000.0,,755617000.0,418832000.0,
4561,923118,,-156921000.0,134277000.0,110485000.0,,,3240418000.0,,755617000.0,418832000.0,
4562,923118,,-185623000.0,149763000.0,82509000.0,,,3216423000.0,,668061000.0,430185000.0,
4563,923118,,-185623000.0,149763000.0,82509000.0,,,3216423000.0,,668061000.0,430185000.0,
4564,923118,,-185623000.0,149763000.0,82509000.0,,,3216423000.0,,668061000.0,430185000.0,
4565,923118,,-185623000.0,149763000.0,82509000.0,,,3216423000.0,,668061000.0,430185000.0,
4566,923118,,-206961000.0,154908000.0,93205000.0,,,3317094000.0,,650778000.0,431849000.0,
4567,923118,,-206961000.0,154908000.0,93205000.0,,,3317094000.0,,650778000.0,431849000.0,
4568,923118,,-206961000.0,154908000.0,93205000.0,,,3317094000.0,,650778000.0,431849000.0,
4569,923118,,-206961000.0,154908000.0,93205000.0,,,3317094000.0,,650778000.0,431849000.0,
4570,923118,,-261313000.0,142268000.0,47078000.0,,,3268034000.0,,661112000.0,441645000.0,
4571,923118,,-261313000.0,142268000.0,47078000.0,,,3268034000.0,,661112000.0,441645000.0,
4572,923118,,-261313000.0,142268000.0,47078000.0,,,3268034000.0,,661112000.0,441645000.0,
4573,923118,,-261313000.0,142268000.0,47078000.0,,,3268034000.0,,661112000.0,441645000.0,
4574,923118,,-326811000.0,130781000.0,26318000.0,,,3634703000.0,,720893000.0,461019000.0,
4575,923118,,-326811000.0,130781000.0,26318000.0,,,3634703000.0,,720893000.0,461019000.0,
4576,923118,,-326811000.0,130781000.0,26318000.0,,,3634703000.0,,720893000.0,461019000.0,
4577,923118,,-326811000.0,130781000.0,26318000.0,,,3634703000.0,,720893000.0,461019000.0,
4578,923118,,-392378000.0,156041000.0,47664000.0,,,4153206000.0,,1153668000.0,522248000.0,
4579,923118,,-392378000.0,156041000.0,47664000.0,,,4153206000.0,,1153668000.0,522248000.0,
4580,923118,,-392378000.0,156041000.0,47664000.0,,,4153206000.0,,1153668000.0,522248000.0,
4581,923118,,-392378000.0,156041000.0,47664000.0,,,4153206000.0,,1153668000.0,522248000.0,
4582,923118,,-388397000.0,190420000.0,163622000.0,,,4451492000.0,,1320968000.0,603720000.0,
4583,923118,,-388397000.0,190420000.0,163622000.0,,,4451492000.0,,1320968000.0,603720000.0,
4584,923118,,-388397000.0,190420000.0,163622000.0,,,4451492000.0,,1320968000.0,603720000.0,
4585,923118,,-388397000.0,190420000.0,163622000.0,,,4451492000.0,,1320968000.0,603720000.0,
4586,923118,,-380168000.0,213510000.0,191579000.0,,,4467877000.0,,1629253000.0,639802000.0,
4587,923118,,-380168000.0,213510000.0,191579000.0,,,4467877000.0,,1629253000.0,639802000.0,
4588,923118,,-380168000.0,213510000.0,191579000.0,,,4467877000.0,,1629253000.0,639802000.0,
4589,923118,,-380168000.0,213510000.0,191579000.0,,,4467877000.0,,1629253000.0,639802000.0,
4590,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4591,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4592,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4593,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4594,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4595,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4596,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4597,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4598,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4599,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4600,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4601,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4602,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4603,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4604,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4605,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4606,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4607,923118,,-387004000.0,208481000.0,189471000.0,,,4488535000.0,,1653218000.0,671915000.0,
4608,922204,,8082000.0,1143000.0,729000.0,12941000.0,,48508000.0,,35499000.0,51297000.0,
4609,922204,,8082000.0,1143000.0,729000.0,12941000.0,,48508000.0,,35499000.0,51297000.0,
4610,922204,,8082000.0,1143000.0,729000.0,12941000.0,,48508000.0,,35499000.0,51297000.0,
4611,922204,,474000.0,-10588000.0,-7608000.0,15313000.0,,45767000.0,,30386000.0,47256000.0,
4612,922204,,474000.0,-10588000.0,-7608000.0,15313000.0,,45767000.0,,30386000.0,47256000.0,
4613,922204,,474000.0,-10588000.0,-7608000.0,15313000.0,,45767000.0,,30386000.0,47256000.0,
4614,922204,,474000.0,-10588000.0,-7608000.0,15313000.0,,45767000.0,,30386000.0,47256000.0,
4615,922204,,-12767000.0,-8009000.0,-13241000.0,8369000.0,,38352000.0,,20056000.0,51771000.0,
4616,922204,,-12767000.0,-8009000.0,-13241000.0,8369000.0,,38352000.0,,20056000.0,51771000.0,
4617,922204,,-12767000.0,-8009000.0,-13241000.0,8369000.0,,38352000.0,,20056000.0,51771000.0,
4618,922204,,-12767000.0,-8009000.0,-13241000.0,8369000.0,,38352000.0,,20056000.0,51771000.0,
4619,922204,,-13209000.0,-356000.0,-442000.0,7441000.0,,30510000.0,,20009000.0,43254000.0,
4620,922204,,-13209000.0,-356000.0,-442000.0,7441000.0,,30510000.0,,20009000.0,43254000.0,
4621,922204,,-13209000.0,-356000.0,-442000.0,7441000.0,,30510000.0,,20009000.0,43254000.0,
4622,922204,,-13209000.0,-356000.0,-442000.0,7441000.0,,30510000.0,,20009000.0,43254000.0,
4623,922204,,-16550000.0,-2854000.0,-3341000.0,6451000.0,,24823000.0,,17290000.0,42935000.0,
4624,922204,,-16550000.0,-2854000.0,-3341000.0,6451000.0,,24823000.0,,17290000.0,42935000.0,
4625,922204,,-16550000.0,-2854000.0,-3341000.0,6451000.0,,24823000.0,,17290000.0,42935000.0,
4626,922204,,-16550000.0,-2854000.0,-3341000.0,6451000.0,,24823000.0,,17290000.0,42935000.0,
4627,922204,,-14313000.0,2444000.0,2237000.0,4682000.0,,26773000.0,,21846000.0,48506000.0,
4628,922204,,-14313000.0,2444000.0,2237000.0,4682000.0,,26773000.0,,21846000.0,48506000.0,
4629,922204,,-14313000.0,2444000.0,2237000.0,4682000.0,,26773000.0,,21846000.0,48506000.0,
4630,922204,,-14313000.0,2444000.0,2237000.0,4682000.0,,26773000.0,,21846000.0,48506000.0,
4631,922204,,-13829000.0,473000.0,484000.0,4586000.0,,27839000.0,,23072000.0,46222000.0,
4632,922204,,-13829000.0,473000.0,484000.0,4586000.0,,27839000.0,,23072000.0,46222000.0,
4633,922204,,-13829000.0,473000.0,484000.0,4586000.0,,27839000.0,,23072000.0,46222000.0,
4634,922204,,-13829000.0,473000.0,484000.0,4586000.0,,27839000.0,,23072000.0,46222000.0,
4635,922204,,-13248000.0,746000.0,581000.0,5513000.0,,30400000.0,,24776000.0,54162000.0,
4636,922204,,-13248000.0,746000.0,581000.0,5513000.0,,30400000.0,,24776000.0,54162000.0,
4637,922204,,-13248000.0,746000.0,581000.0,5513000.0,,30400000.0,,24776000.0,54162000.0,
4638,922204,,-13248000.0,746000.0,581000.0,5513000.0,,30400000.0,,24776000.0,54162000.0,
4639,922204,,-20274000.0,-5251000.0,-6095000.0,13439000.0,,47663000.0,,28570000.0,55179000.0,
4640,922204,,-20274000.0,-5251000.0,-6095000.0,13439000.0,,47663000.0,,28570000.0,55179000.0,
4641,922204,,-20274000.0,-5251000.0,-6095000.0,13439000.0,,47663000.0,,28570000.0,55179000.0,
4642,922204,,-20274000.0,-5251000.0,-6095000.0,13439000.0,,47663000.0,,28570000.0,55179000.0,
4643,922204,,-41163000.0,-15755000.0,-16198000.0,9181000.0,,26366000.0,,8756000.0,54661000.0,
4644,922204,,-41163000.0,-15755000.0,-16198000.0,9181000.0,,26366000.0,,8756000.0,54661000.0,
4645,922204,,-41163000.0,-15755000.0,-16198000.0,9181000.0,,26366000.0,,8756000.0,54661000.0,
4646,922204,,-41163000.0,-15755000.0,-16198000.0,9181000.0,,26366000.0,,8756000.0,54661000.0,
4647,922204,,-44615000.0,-2747000.0,-3295000.0,7671000.0,,14456000.0,,5785000.0,31984000.0,
4648,922204,,-44615000.0,-2747000.0,-3295000.0,7671000.0,,14456000.0,,5785000.0,31984000.0,
4649,922204,,-44615000.0,-2747000.0,-3295000.0,7671000.0,,14456000.0,,5785000.0,31984000.0,
4650,922204,,-44615000.0,-2747000.0,-3295000.0,7671000.0,,14456000.0,,5785000.0,31984000.0,
4651,922204,,-44303000.0,920000.0,312000.0,3974000.0,,14210000.0,,7216000.0,33620000.0,
4652,922204,,-44303000.0,920000.0,312000.0,3974000.0,,14210000.0,,7216000.0,33620000.0,
4653,922204,,-44303000.0,920000.0,312000.0,3974000.0,,14210000.0,,7216000.0,33620000.0,
4654,922204,,-44303000.0,920000.0,312000.0,3974000.0,,14210000.0,,7216000.0,33620000.0,
4655,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4656,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4657,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4658,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4659,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4660,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4661,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4662,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4663,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4664,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4665,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4666,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4667,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4668,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4669,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4670,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4671,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4672,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4673,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4674,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4675,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4676,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4677,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4678,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4679,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4680,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4681,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4682,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4683,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4684,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4685,922204,,-44075000.0,452000.0,228000.0,3971000.0,,14414000.0,,7899000.0,32475000.0,
4686,1697500,,,,,,,,,,,
4687,1697500,,,,,,,,,,,
4688,1697500,,,,,,,,,,,
4689,1697500,,,,,,,,,,,
4690,1697500,,,,,,,,,,,
4691,1697500,,,,,,,,,,,
4692,1697500,,,,,,,,,,,
4693,1697500,,,,,,,,,,,
4694,1697500,,,,,,,,,,,
4695,1697500,,,,,,,,,,,
4696,1697500,,,,,,,,,,,
4697,1697500,,,,,,,,,,,
4698,1697500,,,,,,,,,,,
4699,1697500,,,,,,,,,,,
4700,1697500,,,,,,,,,,,
4701,1697500,,,,,,,,,,,
4702,1697500,,,,,,,,,,,
4703,1697500,,,,,,,,,,,
4704,1697500,,,,,,,,,,,
4705,1697500,,,,,,,,,,,
4706,1697500,,,,,,,,,,,
4707,1697500,,,,,,,,,,,
4708,1697500,,,,,,,,,,,
4709,1697500,,,,,,,,,,,
4710,1697500,,,,,,,,,,,
4711,1697500,,,,,,,,,,,
4712,1697500,,,,,,,,,,,
4713,1697500,,,,,,,,,,,
4714,1697500,,,,,,,,,,,
4715,1697500,,,,,,,,,,,
4716,1697500,,,,,,,,,,,
4717,1697500,,,,,,,,,,,
4718,1697500,,,,,,,,,,,
4719,1697500,,,,,,,,,,,
4720,1697500,,,,,,,,,,,
4721,1697500,,,,,,,,,,,
4722,1697500,,,,,,,,,,,
4723,1697500,,,,,,,,,,,
4724,1697500,,,,,,,,,,,
4725,1697500,,,,,,,,,,,
4726,1697500,,,,,,,,,,,
4727,1697500,,,,,,,,,,,
4728,1697500,,,,,,,,,,,
4729,1697500,,,,,,,,,,,
4730,1697500,,,,,,,,,,,
4731,1697500,,,,,,,,,,,
4732,1697500,,,,,,,,,,,
4733,1697500,,,,,,,,,,,
4734,1697500,,,,,,,,,,,
4735,1697500,,,,,,,,,,,
4736,1697500,,,,,,,,,,,
4737,1697500,,,,,,,,,,,
4738,1697500,,,,,,,,,,,
4739,1697500,,,,,,,,,,,
4740,1697500,,,,,,,,,,,
4741,1697500,,,,,,,,,,,
4742,1697500,,,,,,,,,,,
4743,1697500,,,,,,,,,,,
4744,1697500,,,,,,,,,,,
4745,1697500,,,,,,,,,,,
4746,1697500,,,,,,,,,,,
4747,1697500,,,,,,,,,,,
4748,1697500,,,,,,,,,,,
4749,1697500,,,,,,,,,,,
4750,1697500,,-724000.0,-1213000.0,-1373000.0,2672000.0,,70553000.0,,67468000.0,14205000.0,
4751,1697500,,-724000.0,-1213000.0,-1373000.0,2672000.0,,70553000.0,,67468000.0,14205000.0,
4752,1697500,,-724000.0,-1213000.0,-1373000.0,2672000.0,,70553000.0,,67468000.0,14205000.0,
4753,1697500,,-724000.0,-1213000.0,-1373000.0,2672000.0,,70553000.0,,67468000.0,14205000.0,
4754,1697500,,2079000.0,2861000.0,2803000.0,3075000.0,,77236000.0,,71346000.0,18157000.0,
4755,1697500,,2079000.0,2861000.0,2803000.0,3075000.0,,77236000.0,,71346000.0,18157000.0,
4756,1697500,,2079000.0,2861000.0,2803000.0,3075000.0,,77236000.0,,71346000.0,18157000.0,
4757,1697500,,2079000.0,2861000.0,2803000.0,3075000.0,,77236000.0,,71346000.0,18157000.0,
4758,1697500,,-4174000.0,25461000.0,14677000.0,20501000.0,,299743000.0,,113393000.0,67395000.0,
4759,1697500,,-4174000.0,25461000.0,14677000.0,20501000.0,,299743000.0,,113393000.0,67395000.0,
4760,1697500,,-4174000.0,25461000.0,14677000.0,20501000.0,,299743000.0,,113393000.0,67395000.0,
4761,1697500,,-4174000.0,25461000.0,14677000.0,20501000.0,,299743000.0,,113393000.0,67395000.0,
4762,1697500,,35507000.0,99287000.0,85952000.0,35325000.0,,458607000.0,,198450000.0,197196000.0,
4763,1697500,,35507000.0,99287000.0,85952000.0,35325000.0,,458607000.0,,198450000.0,197196000.0,
4764,906338,,17943000.0,10811000.0,5539000.0,24761000.0,,90957000.0,,40552000.0,83785000.0,
4765,906338,,17943000.0,10811000.0,5539000.0,24761000.0,,90957000.0,,40552000.0,83785000.0,
4766,906338,,17943000.0,10811000.0,5539000.0,24761000.0,,90957000.0,,40552000.0,83785000.0,
4767,906338,,17943000.0,10811000.0,5539000.0,24761000.0,,90957000.0,,40552000.0,83785000.0,
4768,906338,,27970000.0,16096000.0,10027000.0,28150000.0,,120446000.0,,50214000.0,103797000.0,
4769,906338,,27970000.0,16096000.0,10027000.0,28150000.0,,120446000.0,,50214000.0,103797000.0,
4770,906338,,27970000.0,16096000.0,10027000.0,28150000.0,,120446000.0,,50214000.0,103797000.0,
4771,906338,,27970000.0,16096000.0,10027000.0,28150000.0,,120446000.0,,50214000.0,103797000.0,
4772,906338,,53964000.0,32775000.0,25994000.0,34783000.0,,307762000.0,,218364000.0,149230000.0,
4773,906338,,53964000.0,32775000.0,25994000.0,34783000.0,,307762000.0,,218364000.0,149230000.0,
4774,906338,,53964000.0,32775000.0,25994000.0,34783000.0,,307762000.0,,218364000.0,149230000.0,
4775,906338,,53964000.0,32775000.0,25994000.0,34783000.0,,307762000.0,,218364000.0,149230000.0,
4776,906338,,98519000.0,53259000.0,44555000.0,58244000.0,,379845000.0,,269137000.0,211581000.0,
4777,906338,,98519000.0,53259000.0,44555000.0,58244000.0,,379845000.0,,269137000.0,211581000.0,
4778,906338,,98519000.0,53259000.0,44555000.0,58244000.0,,379845000.0,,269137000.0,211581000.0,
4779,906338,,98519000.0,53259000.0,44555000.0,58244000.0,,379845000.0,,269137000.0,211581000.0,
4780,906338,,159674000.0,37122000.0,30277000.0,103738000.0,,616523000.0,,347400000.0,278086000.0,
4781,906338,,159674000.0,37122000.0,30277000.0,103738000.0,,616523000.0,,347400000.0,278086000.0,
4782,906338,,159674000.0,37122000.0,30277000.0,103738000.0,,616523000.0,,347400000.0,278086000.0,
4783,906338,,159674000.0,37122000.0,30277000.0,103738000.0,,616523000.0,,347400000.0,278086000.0,
4784,906338,,56315000.0,-28899000.0,-37487000.0,163707000.0,,587614000.0,,230470000.0,270988000.0,
4785,906338,,56315000.0,-28899000.0,-37487000.0,163707000.0,,587614000.0,,230470000.0,270988000.0,
4786,906338,,56315000.0,-28899000.0,-37487000.0,163707000.0,,587614000.0,,230470000.0,270988000.0,
4787,906338,,-45959000.0,9546000.0,84000.0,250396000.0,,548217000.0,,128069000.0,288623000.0,
4788,906338,,-45959000.0,9546000.0,84000.0,250396000.0,,548217000.0,,128069000.0,288623000.0,
4789,906338,,-45959000.0,9546000.0,84000.0,250396000.0,,548217000.0,,128069000.0,288623000.0,
4790,906338,,-45959000.0,9546000.0,84000.0,250396000.0,,548217000.0,,128069000.0,288623000.0,
4791,906338,,-128673000.0,-70353000.0,-82679000.0,263579000.0,,424690000.0,,49783000.0,252269000.0,
4792,906338,,-128673000.0,-70353000.0,-82679000.0,263579000.0,,424690000.0,,49783000.0,252269000.0,
4793,906338,,-128673000.0,-70353000.0,-82679000.0,263579000.0,,424690000.0,,49783000.0,252269000.0,
4794,906338,,-128673000.0,-70353000.0,-82679000.0,263579000.0,,424690000.0,,49783000.0,252269000.0,
4795,906338,,-128673000.0,-70353000.0,-82679000.0,263579000.0,,424690000.0,,49783000.0,252269000.0,
4796,906338,,-95515000.0,67651000.0,34336000.0,232869000.0,,483353000.0,,153238000.0,318548000.0,
4797,906338,,-95515000.0,67651000.0,34336000.0,232869000.0,,483353000.0,,153238000.0,318548000.0,
4798,906338,,-95515000.0,67651000.0,34336000.0,232869000.0,,483353000.0,,153238000.0,318548000.0,
4799,906338,,-95515000.0,67651000.0,34336000.0,232869000.0,,483353000.0,,153238000.0,318548000.0,
4800,906338,,-64994000.0,54215000.0,30521000.0,239403000.0,,473098000.0,,164217000.0,327351000.0,
4801,906338,,-64994000.0,54215000.0,30521000.0,239403000.0,,473098000.0,,164217000.0,327351000.0,
4802,906338,,-64994000.0,54215000.0,30521000.0,239403000.0,,473098000.0,,164217000.0,327351000.0,
4803,906338,,-64994000.0,54215000.0,30521000.0,239403000.0,,473098000.0,,164217000.0,327351000.0,
4804,906338,,-64994000.0,54215000.0,30521000.0,239403000.0,,473098000.0,,164217000.0,327351000.0,
4805,906338,,49029000.0,71835000.0,116751000.0,230409000.0,,575889000.0,,292968000.0,355936000.0,
4806,906338,,49029000.0,71835000.0,116751000.0,230409000.0,,575889000.0,,292968000.0,355936000.0,
4807,906338,,49029000.0,71835000.0,116751000.0,230409000.0,,575889000.0,,292968000.0,355936000.0,
4808,906338,,113107000.0,86465000.0,64551000.0,129786000.0,,556442000.0,,381312000.0,392535000.0,
4809,906338,,113107000.0,86465000.0,64551000.0,129786000.0,,556442000.0,,381312000.0,392535000.0,
4810,906338,,113107000.0,86465000.0,64551000.0,129786000.0,,556442000.0,,381312000.0,392535000.0,
4811,906338,,113107000.0,86465000.0,64551000.0,129786000.0,,556442000.0,,381312000.0,392535000.0,
4812,906338,,295787000.0,204740000.0,183278000.0,190383000.0,,795845000.0,,567264000.0,505668000.0,
4813,906338,,295787000.0,204740000.0,183278000.0,190383000.0,,795845000.0,,567264000.0,505668000.0,
4814,906338,,295787000.0,204740000.0,183278000.0,190383000.0,,795845000.0,,567264000.0,505668000.0,
4815,906338,,295787000.0,204740000.0,183278000.0,190383000.0,,795845000.0,,567264000.0,505668000.0,
4816,906338,,343039000.0,66222000.0,47403000.0,198899000.0,,856424000.0,,619008000.0,145141000.0,
4817,906338,,609245000.0,328580000.0,266870000.0,192531000.0,,1106636000.0,,886347000.0,670954000.0,
4818,906338,,609245000.0,328580000.0,266870000.0,192531000.0,,1106636000.0,,886347000.0,670954000.0,
4819,906338,,609245000.0,328580000.0,266870000.0,192531000.0,,1106636000.0,,886347000.0,670954000.0,
4820,906338,,609245000.0,328580000.0,266870000.0,192531000.0,,1106636000.0,,886347000.0,670954000.0,
4821,906338,,969632000.0,430253000.0,360859000.0,253304000.0,,1284376000.0,,1015507000.0,759285000.0,
4822,906338,,969632000.0,430253000.0,360859000.0,253304000.0,,1284376000.0,,1015507000.0,759285000.0,
4823,906338,,969632000.0,430253000.0,360859000.0,253304000.0,,1284376000.0,,1015507000.0,759285000.0,
4824,906338,,969632000.0,430253000.0,360859000.0,253304000.0,,1284376000.0,,1015507000.0,759285000.0,
4825,906338,,1453889000.0,527631000.0,484834000.0,310005000.0,,1737745000.0,,1411720000.0,862944000.0,
4826,906338,,1453889000.0,527631000.0,484834000.0,310005000.0,,1737745000.0,,1411720000.0,862944000.0,
4827,906338,,1453889000.0,527631000.0,484834000.0,310005000.0,,1737745000.0,,1411720000.0,862944000.0,
4828,906338,,1453889000.0,527631000.0,484834000.0,310005000.0,,1737745000.0,,1411720000.0,862944000.0,
4829,906338,,1994821000.0,614468000.0,541271000.0,245462000.0,,2188033000.0,,1931142000.0,950751000.0,
4830,906338,,1994821000.0,614468000.0,541271000.0,245462000.0,,2188033000.0,,1931142000.0,950751000.0,
4831,906338,,1994821000.0,614468000.0,541271000.0,245462000.0,,2188033000.0,,1931142000.0,950751000.0,
4832,906338,,1994821000.0,614468000.0,541271000.0,245462000.0,,2188033000.0,,1931142000.0,950751000.0,
4833,906338,,2451177000.0,514951000.0,456666000.0,209837000.0,,2289753000.0,,2067494000.0,879387000.0,
4834,906338,,2451177000.0,514951000.0,456666000.0,209837000.0,,2289753000.0,,2067494000.0,879387000.0,
4835,906338,,2451177000.0,514951000.0,456666000.0,209837000.0,,2289753000.0,,2067494000.0,879387000.0,
4836,906338,,2451177000.0,514951000.0,456666000.0,209837000.0,,2289753000.0,,2067494000.0,879387000.0,
4837,906338,,2662327000.0,303010000.0,210079000.0,215756000.0,,2433210000.0,,2205158000.0,661913000.0,
4838,906338,,2662327000.0,303010000.0,210079000.0,215756000.0,,2433210000.0,,2205158000.0,661913000.0,
4839,906338,,2662327000.0,303010000.0,210079000.0,215756000.0,,2433210000.0,,2205158000.0,661913000.0,
4840,906338,,2662327000.0,303010000.0,210079000.0,215756000.0,,2433210000.0,,2205158000.0,661913000.0,
4841,906338,,2481029000.0,296193000.0,282122000.0,216821000.0,,2135326000.0,,1905536000.0,669893000.0,
4842,924822,,43068000.0,10794000.0,2206000.0,63411000.0,,392480000.0,,187303000.0,231691000.0,
4843,924822,,43068000.0,10794000.0,2206000.0,63411000.0,,392480000.0,,187303000.0,231691000.0,
4844,924822,,-30075000.0,9708000.0,-73143000.0,90554000.0,,323695000.0,,113821000.0,261907000.0,
4845,924822,,-30075000.0,9708000.0,-73143000.0,90554000.0,,323695000.0,,113821000.0,261907000.0,
4846,924822,,-30075000.0,9708000.0,-73143000.0,90554000.0,,323695000.0,,113821000.0,261907000.0,
4847,924822,,-30075000.0,9708000.0,-73143000.0,90554000.0,,323695000.0,,113821000.0,261907000.0,
4848,924822,,-30075000.0,9708000.0,-73143000.0,90554000.0,,323695000.0,,113821000.0,261907000.0,
4849,924822,,-30075000.0,9708000.0,-73143000.0,90554000.0,,323695000.0,,113821000.0,261907000.0,
4850,924822,,-58096000.0,2550000.0,-21587000.0,73530000.0,,252963000.0,,84843000.0,162337000.0,
4851,924822,,-58096000.0,2550000.0,-21587000.0,73530000.0,,252963000.0,,84843000.0,162337000.0,
4852,924822,,-58096000.0,2550000.0,-21587000.0,73530000.0,,252963000.0,,84843000.0,162337000.0,
4853,924822,,-58096000.0,2550000.0,-21587000.0,73530000.0,,252963000.0,,84843000.0,162337000.0,
4854,924822,,-58096000.0,2550000.0,-21587000.0,73530000.0,,252963000.0,,84843000.0,162337000.0,
4855,924822,,-103790000.0,10291000.0,-45694000.0,119816000.0,,162177000.0,,39697000.0,231503000.0,
4856,924822,,-103790000.0,10291000.0,-45694000.0,119816000.0,,162177000.0,,39697000.0,231503000.0,
4857,924822,,-103790000.0,10291000.0,-45694000.0,119816000.0,,162177000.0,,39697000.0,231503000.0,
4858,924822,,-117943000.0,3286000.0,-14153000.0,64349000.0,,131818000.0,,27997000.0,205996000.0,
4859,924822,,-117943000.0,3286000.0,-14153000.0,64349000.0,,131818000.0,,27997000.0,205996000.0,
4860,924822,,-117943000.0,3286000.0,-14153000.0,64349000.0,,131818000.0,,27997000.0,205996000.0,
4861,924822,,-117943000.0,3286000.0,-14153000.0,64349000.0,,131818000.0,,27997000.0,205996000.0,
4862,924822,,-112468000.0,7726000.0,5475000.0,54417000.0,,127822000.0,,46785000.0,236308000.0,
