Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1029402,,,Basic Chemical Manufacturing,,0.0,,,,,Energy and Environmental Services Inc,1029402.0,,,,,,,38340000.0,,,,1.0,,,,
1680713,,,,,,,,,,,,,,,,,,,,,,,,,,
55820,,,,,,,,,,,,,,,,,,,,,,,,,,
1019260,3459591.0,,Metal Ore Mining,415803.0,1.0,-83304360.0,-4924076.0,9702209.0,6353129.0,Etruscan Resources Inc,1019260.0,41837350.0,41837350.0,41837350.0,-4244397.0,41837350.0,9003711.0,,0.613978,496823.0,-3628336.0,0.0,41837350.0,48188791.0,,3347393.0
1263011,12902863.0,,Metal Ore Mining,,0.0,-18405771.0,12828389.0,2344710.0,15007783.0,Excellon Resources Inc,1263011.0,-1917507.0,-1917507.0,-1917507.0,-6144326.0,-1917507.0,74474.0,34770000.0,-0.083231,939702.0,-6207994.0,1.0,-1917507.0,13088639.0,4030.0,2104920.0
1479736,388000.0,,Metal Ore Mining,,0.0,-4705000.0,-477000.0,1100000.0,471000.0,Azimut Exploration Inc,1479736.0,816000.0,816000.0,816000.0,-267000.0,816000.0,865000.0,21690000.0,0.05556,,-297000.0,1.0,816000.0,1287000.0,1000.0,83000.0
1526966,0.0,-3000.0,Alumina and Aluminum Production and Processing,,0.0,-7326000.0,-35000.0,36000.0,613000.0,Orbite Technologies Inc,1526966.0,2058000.0,2058000.0,2058000.0,-1632000.0,2058000.0,35000.0,2320000.0,0.06942,,-2875000.0,1.0,2058000.0,2671000.0,,32000.0
740806,26462000.0,,Depository Credit Intermediation,,0.0,22273000.0,,,335698000.0,F & M Bank Corp,740806.0,34259000.0,29919000.0,29919000.0,4349000.0,29919000.0,,62530000.0,12.40659,,,1.0,29919000.0,369957000.0,,
1342645,0.0,,Metal Ore Mining,,1.0,-51372000.0,-13962000.0,14649000.0,723000.0,FARALLON Mining Ltd,1342645.0,23275000.0,23275000.0,23275000.0,-12432000.0,23275000.0,13962000.0,61610000.0,0.23452,,-12722000.0,0.0,23275000.0,23996000.0,,723000.0
1342645,,,,,,,,,,,1016041.0,,,,,,,,,,,,,,,
1083643,4124000.0,,Depository Credit Intermediation,,0.0,21320000.0,,,397309000.0,Fauquier Bankshares Inc,1083643.0,31891000.0,31891000.0,31891000.0,4978000.0,31891000.0,,86100000.0,9.40022,,,1.0,31891000.0,429200000.0,,
316736,1497000.0,,Oil and Gas Extraction,,0.0,1417000.0,387000.0,1629000.0,2536000.0,FieldPoint Petroleum Corp,316736.0,4123000.0,4123000.0,4123000.0,519000.0,4123000.0,1110000.0,54840000.0,0.54826,3017000.0,836000.0,1.0,4123000.0,6658000.0,494000.0,1650000.0
316736,,,,,,,,,,,1052435.0,,,,,,,,,,,,,,,
1077800,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,1.0,,,,,Accel Brands Inc,1077800.0,,,,,,,71510000.0,,,,0.0,,,,
947969,0.0,60000.0,Other Investment Pools and Funds,,0.0,-88723000.0,-805000.0,818000.0,813000.0,Mango Capital Inc,947969.0,4000.0,4000.0,4000.0,-297000.0,4000.0,805000.0,4050000.0,0.00395,466000.0,-375000.0,1.0,4000.0,818000.0,,813000.0
1771039,,,Metal Ore Mining,,0.0,,,,,Silver Spruce Resources Inc,1771039.0,,,,,,,3810000.0,,,,1.0,,,,
1071265,214526000.0,,Metal Ore Mining,-14514000.0,0.0,-3936000.0,166360000.0,105888000.0,315221000.0,First Quantum Minerals Ltd,1071265.0,157840000.0,157840000.0,157840000.0,28010000.0,157840000.0,50356000.0,2295780000.0,0.51549,113523000.0,37331000.0,1.0,157840000.0,473061000.0,10873000.0,72009000.0
1071265,,,,,,,,,,,1026530.0,,,,,,,,,,,,,,,
