,Instrument,Geographic Earnings Before Interest and Taxes (EBIT),GICS Industry Name,Total Liabilities,Depreciation And Amortization,Total Current Assets,NAICS Industry Group Name,Pricing Volatility,CIK Number,Total Equity,Cash and Short Term Investments
0,890393,,,,,,Other Investment Pools and Funds,,890393.0,,
1,891038,,,,,,Other Investment Pools and Funds,,891038.0,,
2,891038,,,,,,,,1327340.0,,
3,892482,,Software,5545000.0,,23335000.0,Computer and Peripheral Equipment Manufacturing,,892482.0,19078000.0,13539000.0
4,892482,,,5545000.0,,23335000.0,,,,19078000.0,13539000.0
5,892482,,,5545000.0,,23335000.0,,,,19078000.0,13539000.0
6,892482,,,5545000.0,,23335000.0,,,,19078000.0,13539000.0
7,892482,,,5595000.0,,35744000.0,,,,30963000.0,21225000.0
8,892482,,,5595000.0,,35744000.0,,,,30963000.0,21225000.0
9,892482,,,5595000.0,,35744000.0,,,,30963000.0,21225000.0
10,892482,,,5595000.0,,35744000.0,,,,30963000.0,21225000.0
11,892482,,,5220000.0,,38782000.0,,,,35234000.0,28110000.0
12,892482,,,5220000.0,,38782000.0,,,,35234000.0,28110000.0
13,892482,,,5220000.0,,38782000.0,,,,35234000.0,28110000.0
14,892482,,,5220000.0,,38782000.0,,,,35234000.0,28110000.0
15,892482,,,6553000.0,,47336000.0,,,,42157000.0,36337000.0
16,892482,,,6553000.0,,47336000.0,,,,42157000.0,36337000.0
17,892482,,,6553000.0,,47336000.0,,,,42157000.0,36337000.0
18,892482,,,6553000.0,,47336000.0,,,,42157000.0,36337000.0
19,892482,,,9013000.0,,59850000.0,,,,52012000.0,48597000.0
20,892482,,,9013000.0,,59850000.0,,,,52012000.0,48597000.0
21,892482,,,9013000.0,,59850000.0,,,,52012000.0,48597000.0
22,892482,,,9013000.0,,59850000.0,,,,52012000.0,48597000.0
23,892482,,,11416000.0,,71666000.0,,,,62722000.0,52496000.0
24,892482,,,11416000.0,,71666000.0,,,,62722000.0,52496000.0
25,892482,,,11416000.0,,71666000.0,,,,62722000.0,52496000.0
26,892482,,,11416000.0,,71666000.0,,,,62722000.0,52496000.0
27,892482,,,12480000.0,,86444000.0,,,,76529000.0,64275000.0
28,892482,,,12480000.0,,86444000.0,,,,76529000.0,64275000.0
29,892482,,,12480000.0,,86444000.0,,,,76529000.0,64275000.0
30,892482,,,12480000.0,,86444000.0,,,,76529000.0,64275000.0
31,892482,,,16883000.0,,70116000.0,,,,95476000.0,38766000.0
32,892482,,,16883000.0,,70116000.0,,,,95476000.0,38766000.0
33,892482,,,16883000.0,,70116000.0,,,,95476000.0,38766000.0
34,892482,,,16883000.0,,70116000.0,,,,95476000.0,38766000.0
35,892482,,,20035000.0,,84771000.0,,,,105061000.0,59021000.0
36,892482,,,20035000.0,,84771000.0,,,,105061000.0,59021000.0
37,892482,,,20035000.0,,84771000.0,,,,105061000.0,59021000.0
38,892482,,,20035000.0,,84771000.0,,,,105061000.0,59021000.0
39,892482,,,14408000.0,,74151000.0,,,,109048000.0,54755000.0
40,892482,,,14408000.0,,74151000.0,,,,109048000.0,54755000.0
41,892482,,,14408000.0,,74151000.0,,,,109048000.0,54755000.0
42,892482,,,14408000.0,,74151000.0,,,,109048000.0,54755000.0
43,892482,,,20333000.0,0.0,120760000.0,,,,119949000.0,101088000.0
44,892482,,,20333000.0,0.0,120760000.0,,,,119949000.0,101088000.0
45,892482,,,20333000.0,0.0,120760000.0,,,,119949000.0,101088000.0
46,892482,,,20333000.0,0.0,120760000.0,,,,119949000.0,101088000.0
47,892482,,,19913000.0,0.0,136532000.0,,,,128131000.0,116772000.0
48,892482,,,19913000.0,0.0,136532000.0,,,,128131000.0,116772000.0
49,892482,,,19913000.0,0.0,136532000.0,,,,128131000.0,116772000.0
50,892482,,,19913000.0,0.0,136532000.0,,,,128131000.0,116772000.0
51,892482,,,25720000.0,223000.0,98437000.0,,,,131940000.0,70161000.0
52,892482,,,25720000.0,223000.0,98437000.0,,,,131940000.0,70161000.0
53,892482,,,25720000.0,223000.0,98437000.0,,,,131940000.0,70161000.0
54,892482,,,25720000.0,223000.0,98437000.0,,,,131940000.0,70161000.0
55,892482,,,25039000.0,952000.0,75950000.0,,,,70524000.0,50140000.0
56,892482,,,25039000.0,952000.0,75950000.0,,,,70524000.0,50140000.0
57,892482,,,25039000.0,952000.0,75950000.0,,,,70524000.0,50140000.0
58,892482,,,25039000.0,952000.0,75950000.0,,,,70524000.0,50140000.0
59,892482,,,26565000.0,627000.0,71774000.0,,,,62581000.0,50958000.0
60,892482,,,26565000.0,627000.0,71774000.0,,,,62581000.0,50958000.0
61,892482,,,26565000.0,627000.0,71774000.0,,,,62581000.0,50958000.0
62,892482,,,26565000.0,627000.0,71774000.0,,,,62581000.0,50958000.0
63,892482,,,21904000.0,652000.0,52752000.0,,,,58273000.0,35170000.0
64,892482,,,21904000.0,652000.0,52752000.0,,,,58273000.0,35170000.0
65,892482,,,21904000.0,652000.0,52752000.0,,,,58273000.0,35170000.0
66,892482,,,21904000.0,652000.0,52752000.0,,,,58273000.0,35170000.0
67,892482,,,23655000.0,798000.0,28629000.0,,,,30757000.0,13321000.0
68,892482,,,23655000.0,798000.0,28629000.0,,,,30757000.0,13321000.0
69,892482,,,23655000.0,798000.0,28629000.0,,,,30757000.0,13321000.0
70,892482,,,23655000.0,798000.0,28629000.0,,,,30757000.0,13321000.0
71,892482,,,23653000.0,891000.0,20646000.0,,,,18576000.0,10364000.0
