,Instrument,Geographic Earnings Before Interest and Taxes (EBIT),GICS Industry Name,Total Liabilities,Depreciation And Amortization,Total Current Assets,NAICS Industry Group Name,Pricing Volatility,CIK Number,Total Equity,Cash and Short Term Investments
50,1383729,,,80097000.0,2336000.0,446640000.0,,,,460923000.0,321239000.0
51,1383729,,,80097000.0,2336000.0,446640000.0,,,,460923000.0,321239000.0
52,1383729,,,80097000.0,2336000.0,446640000.0,,,,460923000.0,321239000.0
53,1383729,,,80097000.0,2336000.0,446640000.0,,,,460923000.0,321239000.0
54,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
55,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
56,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
57,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
58,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
59,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
60,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
61,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
62,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
63,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
64,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
65,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
66,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
67,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
68,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
69,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
70,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
71,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
72,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
73,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
74,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
75,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
76,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
77,1383729,,,117031000.0,4490000.0,388148000.0,,,,490417000.0,238351000.0
78,1121680,,,,,,Couriers and Express Delivery Services,,1121680.0,,
79,1121680,,,,,,,,,,
80,1121680,,,,,,,,,,
81,1121680,,,,,,,,,,
82,1121680,,,,,,,,,,
83,1121680,,,,,,,,,,
84,1121680,,,,,,,,,,
85,1121680,,,,,,,,,,
86,1121680,,,,,,,,,,
87,1121680,,,,,,,,,,
88,1121680,,,,,,,,,,
89,1121680,,,,,,,,,,
90,1121680,,,,,,,,,,
91,1121680,,,,,,,,,,
92,1121680,,,,,,,,,,
93,1121680,,,,,,,,,,
94,1121680,,,,,,,,,,
95,1121680,,,,,,,,,,
96,1121680,,,,,,,,,,
97,1121680,,,,,,,,,,
98,1121680,,,,,,,,,,
99,1121680,,,,,,,,,,
100,1121680,,,,,,,,,,
101,1121680,,,,,,,,,,
102,1121680,,,,,,,,,,
103,1121680,,,,,,,,,,
104,1121680,,,,,,,,,,
105,1121680,,,,,,,,,-98269000.0,7000.0
106,1121680,,,,,,,,,-98269000.0,7000.0
107,1121680,,,,,,,,,-98269000.0,7000.0
108,1121680,,,,,,,,,-98269000.0,7000.0
109,1121680,,,,,,,,,-127643000.0,3595000.0
110,1121680,,,,,,,,,-127643000.0,3595000.0
111,1121680,,,,,,,,,-127643000.0,3595000.0
112,1121680,,,,,,,,,-127643000.0,3595000.0
113,1121680,,,,,,,,,-127643000.0,3595000.0
114,1121680,,,,,,,,,-129443000.0,1121000.0
115,1121680,,,,,,,,,-129443000.0,1121000.0
116,1121680,,,,,,,,,-129443000.0,1121000.0
117,1121680,,,,,,,,,-129443000.0,1121000.0
118,1121680,,,52888000.0,,18764000.0,,,,-2823000.0,3193000.0
119,1121680,,,52888000.0,,18764000.0,,,,-2823000.0,3193000.0
120,1121680,,,52888000.0,,18764000.0,,,,-2823000.0,3193000.0
121,1121680,,,52888000.0,,18764000.0,,,,-2823000.0,3193000.0
122,1121680,,,52888000.0,,18764000.0,,,,-2823000.0,3193000.0
123,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
124,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
125,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
126,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
127,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
128,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
129,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
130,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
131,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
132,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
133,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
134,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
135,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
136,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
137,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
138,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
139,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
140,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
141,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
142,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
143,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
144,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
145,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
146,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
147,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
148,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
149,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
150,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
151,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
152,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
153,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
154,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
155,1121680,,,28533000.0,,16889000.0,,,,19721000.0,2132000.0
156,1366684,,,,,,Other Information Services,,1366684.0,,
157,1366684,,,,,,,,,,
158,1366684,,,,,,,,,,
159,1366684,,,,,,,,,,
160,1366684,,,,,,,,,,
161,1366684,,,,,,,,,,
162,1366684,,,,,,,,,,
163,1366684,,,,,,,,,,
164,1366684,,,,,,,,,,
165,1366684,,,,,,,,,,
166,1366684,,,,,,,,,,
167,1366684,,,,,,,,,,
168,1366684,,,,,,,,,,
169,1366684,,,,,,,,,,
170,1366684,,,,,,,,,,
171,1366684,,,,,,,,,,
172,1366684,,,,,,,,,,
173,1366684,,,,,,,,,,
174,1366684,,,,,,,,,,
175,1366684,,,,,,,,,,
176,1366684,,,,,,,,,,
177,1366684,,,,,,,,,,
178,1366684,,,,,,,,,,
179,1366684,,,,,,,,,,
180,1366684,,,,,,,,,,
181,1366684,,,,,,,,,,
182,1366684,,,,,,,,,,
183,1366684,,,,1762000.0,,,,,,
184,1366684,,,,1762000.0,,,,,,
185,1366684,,,,1762000.0,,,,,,
186,1366684,,,,1762000.0,,,,,,
187,1366684,,,,8351000.0,,,,,,
188,1366684,,,,8351000.0,,,,,,
189,1366684,,,,8351000.0,,,,,,
190,1366684,,,,8351000.0,,,,,,
191,1366684,,,,9026000.0,,,,,,
192,1366684,,,,9026000.0,,,,,,
193,1366684,,,,9026000.0,,,,,,
194,1366684,,,,9026000.0,,,,,,
195,1366684,,,97420000.0,9516000.0,113721000.0,,,,329675000.0,104716000.0
196,1366684,,,97420000.0,9516000.0,113721000.0,,,,329675000.0,104716000.0
197,1366684,,,97420000.0,9516000.0,113721000.0,,,,329675000.0,104716000.0
198,1366684,,,97420000.0,9516000.0,113721000.0,,,,329675000.0,104716000.0
199,1366684,,,97420000.0,9516000.0,113721000.0,,,,329675000.0,104716000.0
200,1366684,,,97420000.0,9516000.0,113721000.0,,,,329675000.0,104716000.0
201,1366684,,,127851000.0,9953000.0,94887000.0,,,,361891000.0,77509000.0
202,1366684,,,127851000.0,9953000.0,94887000.0,,,,361891000.0,77509000.0
203,1366684,,,127851000.0,9953000.0,94887000.0,,,,361891000.0,77509000.0
204,1366684,,,163622000.0,11542000.0,210694000.0,,,,441009000.0,183956000.0
205,1366684,,,163622000.0,11542000.0,210694000.0,,,,441009000.0,183956000.0
206,1366684,,,163622000.0,11542000.0,210694000.0,,,,441009000.0,183956000.0
207,1366684,,,163622000.0,11542000.0,210694000.0,,,,441009000.0,183956000.0
208,1366684,,,205642000.0,19807000.0,299947000.0,,,,517033000.0,269808000.0
209,1366684,,,205642000.0,19807000.0,299947000.0,,,,517033000.0,269808000.0
210,1366684,,,205642000.0,19807000.0,299947000.0,,,,517033000.0,269808000.0
211,1366684,,,205642000.0,19807000.0,299947000.0,,,,517033000.0,269808000.0
212,1366684,,,257317000.0,20799000.0,432576000.0,,,,823355000.0,391406000.0
213,1366684,,,257317000.0,20799000.0,432576000.0,,,,823355000.0,391406000.0
214,1366684,,,257317000.0,20799000.0,432576000.0,,,,823355000.0,391406000.0
215,1366684,,,257317000.0,20799000.0,432576000.0,,,,823355000.0,391406000.0
216,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
217,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
218,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
219,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
220,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
221,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
222,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
223,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
224,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
225,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
226,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
227,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
228,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
229,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
230,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
231,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
232,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
233,1366684,,,598320000.0,25917000.0,864945000.0,,,,931808000.0,813169000.0
234,1311230,,,,,,Grain and Oilseed Milling,,1311230.0,,
235,1311230,,,,,,,,,,
236,1311230,,,,,,,,,,
237,1311230,,,,,,,,,,
238,1311230,,,,,,,,,,
239,1311230,,,,,,,,,,
240,1311230,,,,,,,,,,
241,1311230,,,,,,,,,,
242,1311230,,,,,,,,,,
243,1311230,,,,,,,,,,
244,1311230,,,,,,,,,,
245,1311230,,,,,,,,,,
246,1311230,,,,,,,,,,
247,1311230,,,,,,,,,,
248,1311230,,,,,,,,,,
249,1311230,,,,,,,,,,
250,1311230,,,,,,,,,,
251,1311230,,,,,,,,,,
252,1311230,,,,,,,,,,
253,1311230,,,,,,,,,,
254,1311230,,,,,,,,,,
255,1311230,,,,,,,,,,
256,1311230,,,,,,,,,,
257,1311230,,,,,,,,,,
258,1311230,,,,,,,,,,
259,1311230,,,,,,,,,,
260,1311230,,,,,,,,,,
261,1311230,,,,,,,,,,
262,1311230,,,,,,,,,,
263,1311230,,,,,,,,,,
264,1311230,,,,,,,,,,
265,1311230,,,,,,,,,,
266,1311230,,,,,,,,,,
267,1311230,,,,,,,,,,
268,1311230,,,,,,,,,,
269,1311230,,,,,,,,,,
270,1311230,,,,,,,,,,
271,1311230,,,,,,,,,,
272,1311230,,,,,,,,,,
273,1311230,,,9596000.0,,39244000.0,,,,32295000.0,34888000.0
274,1311230,,,9596000.0,,39244000.0,,,,32295000.0,34888000.0
275,1311230,,,9596000.0,,39244000.0,,,,32295000.0,34888000.0
276,1311230,,,9596000.0,,39244000.0,,,,32295000.0,34888000.0
277,1311230,,,9596000.0,,39244000.0,,,,32295000.0,34888000.0
278,1311230,,,9596000.0,,39244000.0,,,,32295000.0,34888000.0
279,1311230,,,15738000.0,,87983000.0,,,,78246000.0,82030000.0
280,1311230,,,15738000.0,,87983000.0,,,,78246000.0,82030000.0
281,1311230,,,15738000.0,,87983000.0,,,,78246000.0,82030000.0
282,1311230,,,44666000.0,,258893000.0,,,,240558000.0,243724000.0
283,1311230,,,44666000.0,,258893000.0,,,,240558000.0,243724000.0
284,1311230,,,44666000.0,,258893000.0,,,,240558000.0,243724000.0
285,1311230,,,44666000.0,,258893000.0,,,,240558000.0,243724000.0
286,1311230,,,33713000.0,,165279000.0,,,,183311000.0,149005000.0
287,1311230,,,33713000.0,,165279000.0,,,,183311000.0,149005000.0
288,1311230,,,33713000.0,,165279000.0,,,,183311000.0,149005000.0
289,1311230,,,33713000.0,,165279000.0,,,,183311000.0,149005000.0
290,1311230,,,119757000.0,,191817000.0,,,,138948000.0,167521000.0
291,1311230,,,119757000.0,,191817000.0,,,,138948000.0,167521000.0
292,1311230,,,119757000.0,,191817000.0,,,,138948000.0,167521000.0
293,1311230,,,119757000.0,,191817000.0,,,,138948000.0,167521000.0
294,1311230,,,226213000.0,,233927000.0,,,,86376000.0,207308000.0
295,1311230,,,226213000.0,,233927000.0,,,,86376000.0,207308000.0
296,1311230,,,226213000.0,,233927000.0,,,,86376000.0,207308000.0
297,1311230,,,226213000.0,,233927000.0,,,,86376000.0,207308000.0
298,1311230,,,228447000.0,,118944000.0,,,,-46475000.0,97975000.0
299,1311230,,,228447000.0,,118944000.0,,,,-46475000.0,97975000.0
300,1311230,,,228447000.0,,118944000.0,,,,-46475000.0,97975000.0
301,1311230,,,228447000.0,,118944000.0,,,,-46475000.0,97975000.0
302,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
303,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
304,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
305,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
306,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
307,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
308,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
309,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
310,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
311,1311230,,,192302000.0,,67999000.0,,,,-56593000.0,64031000.0
312,1280363,,,,,,Semiconductor and Other Electronic Component Manufacturing,,1280363.0,,
313,1280363,,,,,,,,,,
314,1280363,,,,,,,,,,
315,1280363,,,,,,,,,,
316,1280363,,,,,,,,,,
317,1280363,,,,,,,,,,
318,1280363,,,,,,,,,,
319,1280363,,,,,,,,,,
320,1280363,,,,,,,,,,
321,1280363,,,,,,,,,,
322,1280363,,,,,,,,,,
323,1280363,,,,,,,,,,
324,1280363,,,,,,,,,,
325,1280363,,,,,,,,,,
326,1280363,,,,,,,,,,
327,1280363,,,,,,,,,,
328,1280363,,,,,,,,,,
329,1280363,,,,,,,,,,
330,1280363,,,,,,,,,,
331,1280363,,,,,,,,,,
332,1280363,,,,,,,,,,
333,1280363,,,,,,,,,,
334,1280363,,,,,,,,,,
335,1280363,,,,,,,,,,
336,1280363,,,,,,,,,,
337,1280363,,,,,,,,,,
338,1280363,,,,,,,,,,
339,1280363,,,,,,,,,,
340,1280363,,,,,,,,,,
341,1280363,,,,,,,,,,
342,1280363,,,,,,,,,,
343,1280363,,,,,,,,,,
344,1280363,,,,,,,,,,
345,1280363,,,,,,,,,,
346,1280363,,,,,,,,,,
347,1280363,,,,,,,,,,
348,1280363,,,,,,,,,,
349,1280363,,,,,,,,,,
350,1280363,,,,,,,,,,
351,1280363,,,37345000.0,,28188000.0,,,,6724000.0,16957000.0
352,1280363,,,37345000.0,,28188000.0,,,,6724000.0,16957000.0
353,1280363,,,37345000.0,,28188000.0,,,,6724000.0,16957000.0
354,1280363,,,37345000.0,,28188000.0,,,,6724000.0,16957000.0
355,1280363,,,37345000.0,,28188000.0,,,,6724000.0,16957000.0
356,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
357,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
358,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
359,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
360,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
361,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
362,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
363,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
364,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
365,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
366,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
367,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
368,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
369,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
370,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
371,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
372,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
373,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
374,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
375,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
376,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
377,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
378,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
379,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
380,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
381,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
382,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
383,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
384,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
385,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
386,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
387,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
388,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
389,1280363,,,41844000.0,,37895000.0,,,,10867000.0,27227000.0
390,1508913,,,,,,Other Information Services,,1508913.0,,
391,1508913,,,,,,,,,,
392,1508913,,,,,,,,,,
393,1508913,,,,,,,,,,
394,1508913,,,,,,,,,,
395,1508913,,,,,,,,,,
396,1508913,,,,,,,,,,
397,1508913,,,,,,,,,,
398,1508913,,,,,,,,,,
399,1508913,,,,,,,,,,
400,1508913,,,,,,,,,,
401,1508913,,,,,,,,,,
402,1508913,,,,,,,,,,
403,1508913,,,,,,,,,,
404,1508913,,,,,,,,,,
405,1508913,,,,,,,,,,
406,1508913,,,,,,,,,,
407,1508913,,,,,,,,,,
408,1508913,,,,,,,,,,
409,1508913,,,,,,,,,,
410,1508913,,,,,,,,,,
411,1508913,,,,,,,,,,
412,1508913,,,,,,,,,,
413,1508913,,,,,,,,,,
414,1508913,,,,,,,,,,
415,1508913,,,,,,,,,,
416,1508913,,,,,,,,,,
417,1508913,,,,,,,,,,
418,1508913,,,,,,,,,,
419,1508913,,,,,,,,,,
420,1508913,,,,,,,,,,
421,1508913,,,,,,,,,,
422,1508913,,,,,,,,,,
423,1508913,,,,,,,,,,
424,1508913,,,,,,,,,,
425,1508913,,,,,,,,,,
426,1508913,,,,,,,,,,
427,1508913,,,,,,,,,,
428,1508913,,,,,,,,,,
429,1508913,,,10935000.0,,38764000.0,,,,38654000.0,28144000.0
430,1508913,,,10935000.0,,38764000.0,,,,38654000.0,28144000.0
431,1508913,,,10935000.0,,38764000.0,,,,38654000.0,28144000.0
432,1508913,,,10935000.0,,38764000.0,,,,38654000.0,28144000.0
433,1508913,,,10935000.0,,38764000.0,,,,38654000.0,28144000.0
434,1508913,,,15393000.0,,72604000.0,,,,72415000.0,60505000.0
435,1508913,,,15393000.0,,72604000.0,,,,72415000.0,60505000.0
436,1508913,,,15393000.0,,72604000.0,,,,72415000.0,60505000.0
437,1508913,,,15393000.0,,72604000.0,,,,72415000.0,60505000.0
438,1508913,,,53105000.0,,374369000.0,,,,370853000.0,343962000.0
439,1508913,,,53105000.0,,374369000.0,,,,370853000.0,343962000.0
440,1508913,,,53105000.0,,374369000.0,,,,370853000.0,343962000.0
441,1508913,,,53105000.0,,374369000.0,,,,370853000.0,343962000.0
442,1508913,,,211433000.0,,435272000.0,,,,478096000.0,380843000.0
443,1508913,,,211433000.0,,435272000.0,,,,478096000.0,380843000.0
444,1508913,,,211433000.0,,435272000.0,,,,478096000.0,380843000.0
445,1508913,,,211433000.0,,435272000.0,,,,478096000.0,380843000.0
446,1508913,,,832003000.0,,1157717000.0,,,,736893000.0,1014213000.0
447,1508913,,,832003000.0,,1157717000.0,,,,736893000.0,1014213000.0
448,1508913,,,832003000.0,,1157717000.0,,,,736893000.0,1014213000.0
449,1508913,,,832003000.0,,1157717000.0,,,,736893000.0,1014213000.0
450,1508913,,,2302972000.0,,2096149000.0,,,,1028598000.0,1703970000.0
451,1508913,,,2302972000.0,,2096149000.0,,,,1028598000.0,1703970000.0
452,1508913,,,2302972000.0,,2096149000.0,,,,1028598000.0,1703970000.0
453,1508913,,,2302972000.0,,2096149000.0,,,,1028598000.0,1703970000.0
454,1508913,,,2302972000.0,,2096149000.0,,,,1028598000.0,1703970000.0
455,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
456,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
457,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
458,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
459,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
460,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
461,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
462,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
463,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
464,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
465,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
466,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
467,1508913,,,2463283000.0,,1781875000.0,,,,1191880000.0,1125516000.0
468,1509986,,Software,,,,Other Information Services,,1509986.0,,
469,1509986,,,,,,,,,,
470,1509986,,,,,,,,,,
471,1509986,,,,,,,,,,
472,1509986,,,,,,,,,,
473,1509986,,,,,,,,,,
474,1509986,,,,,,,,,,
475,1509986,,,,,,,,,,
476,1509986,,,,,,,,,,
477,1509986,,,,,,,,,,
478,1509986,,,,,,,,,,
479,1509986,,,,,,,,,,
480,1509986,,,,,,,,,,
481,1509986,,,,,,,,,,
482,1509986,,,,,,,,,,
483,1509986,,,,,,,,,,
484,1509986,,,,,,,,,,
485,1509986,,,,,,,,,,
486,1509986,,,,,,,,,,
487,1509986,,,,,,,,,,
488,1509986,,,,,,,,,,
489,1509986,,,,,,,,,,
490,1509986,,,,,,,,,,
491,1509986,,,,,,,,,,
492,1509986,,,,,,,,,,
493,1509986,,,,,,,,,,
494,1509986,,,,,,,,,,
495,1509986,,,,,,,,,,
496,1509986,,,,,,,,,,
497,1509986,,,,,,,,,,
498,1509986,,,,,,,,,,
499,1509986,,,,,,,,,,
500,1509986,,,,,,,,,,
501,1509986,,,,,,,,,,
502,1509986,,,,,,,,,,
503,1509986,,,1230000.0,,11631000.0,,,,12023000.0,9085000.0
504,1509986,,,1230000.0,,11631000.0,,,,12023000.0,9085000.0
505,1509986,,,1230000.0,,11631000.0,,,,12023000.0,9085000.0
506,1509986,,,1230000.0,,11631000.0,,,,12023000.0,9085000.0
507,1509986,,,2232000.0,,7645000.0,,,,8107000.0,6171000.0
508,1509986,,,2232000.0,,7645000.0,,,,8107000.0,6171000.0
509,1509986,,,2232000.0,,7645000.0,,,,8107000.0,6171000.0
