Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2007-10-23,60.6,60.6,60.6,60.6,250.0
2007-10-26,63.0,60.6,60.0,61.5,2698.333333333333
2007-10-29,63.0,61.5,60.75,60.75,2099.6666666666665
2007-11-01,61.5,61.5,61.5,61.5,333.3333333333333
2007-11-02,61.5,60.0,60.0,61.5,333.3333333333333
2007-11-07,61.5,60.29999999999999,60.29999999999999,61.5,2050.0
2008-01-10,62.400000000000006,62.400000000000006,62.400000000000006,62.400000000000006,33.333333333333336
2008-01-14,61.5,61.5,61.5,61.5,16.666666666666668
2008-01-24,62.400000000000006,61.5,60.0,60.0,1266.6666666666667
2008-02-08,79.5,75.0,74.4,74.4,2733.333333333333
2008-02-14,84.0,84.0,77.4,77.4,82.33333333333331
2008-02-15,87.0,87.0,87.0,87.0,16.666666666666668
2008-02-26,210.0,127.5,86.7,86.7,698.3333333333333
2008-02-27,150.0,150.0,142.20000000000002,142.20000000000002,6.666666666666666
2008-03-03,150.0,127.5,127.5,150.0,54.9
2008-03-04,225.0,192.0,192.0,225.0,1.1666666666666667
2008-03-10,105.0,105.0,105.0,105.0,14.333333333333334
2008-03-11,147.0,144.0,120.0,120.0,28.0
2008-03-12,63.0,60.0,60.0,60.0,38.0
2008-03-13,66.0,66.0,66.0,66.0,2.0
2008-03-18,66.0,66.0,66.0,66.0,3.3333333333333335
2008-03-20,132.0,132.0,132.0,132.0,1.3333333333333333
2008-03-26,63.0,63.0,63.0,63.0,1.6666666666666667
2008-04-10,90.0,90.0,60.0,63.0,51.666666666666664
2008-04-16,135.0,135.0,90.0,90.0,45.916666666666664
2008-04-18,75.0,75.0,75.0,75.0,10.666666666666666
2008-04-30,75.0,75.0,75.0,75.0,16.666666666666668
2008-05-05,90.0,90.0,90.0,90.0,16.666666666666668
2008-05-20,120.0,105.0,90.0,120.0,40.0
2008-05-27,117.0,117.0,117.0,117.0,20.0
2008-05-28,108.0,108.0,108.0,108.0,16.0
2008-06-02,105.0,105.0,105.0,105.0,183.33333333333334
2008-06-05,90.0,90.0,90.0,90.0,5.0
2008-06-06,105.0,105.0,90.0,90.0,73.33333333333333
2008-06-09,114.0,114.0,105.0,105.0,226.66666666666666
2008-06-16,96.0,96.0,96.0,96.0,2.1
2008-06-30,102.00000000000001,96.0,96.0,102.00000000000001,10.0
2008-07-09,120.0,120.0,105.0,105.0,28.333333333333332
2008-07-10,120.0,120.0,120.0,120.0,3.3333333333333335
2008-07-14,120.0,120.0,120.0,120.0,11.666666666666666
2008-07-17,120.0,120.0,120.0,120.0,3.3333333333333335
2008-07-21,120.0,117.0,105.0,114.0,1553.3333333333333
2008-07-22,120.0,105.0,105.0,120.0,579.94
2008-07-23,118.5,118.5,111.0,111.0,350.0
2008-07-24,122.99999999999999,120.0,118.5,118.5,2018.3333333333333
2008-07-25,138.0,117.0,117.0,117.0,616.6666666666666
2008-08-25,117.0,117.0,117.0,117.0,16.666666666666668
2008-08-26,111.0,90.0,81.0,111.0,78.33333333333333
2008-08-27,120.0,120.0,120.0,120.0,16.666666666666668
2008-09-03,120.0,120.0,120.0,120.0,16.666666666666668
2008-09-04,120.0,120.0,120.0,120.0,16.666666666666668
2008-09-05,120.0,120.0,120.0,120.0,20.0
2008-09-08,126.0,108.0,108.0,126.0,37.916666666666664
2008-09-19,120.0,120.0,120.0,120.0,33.333333333333336
2008-09-22,122.99999999999999,122.99999999999999,122.99999999999999,122.99999999999999,16.666666666666668
2008-09-26,120.0,120.0,120.0,120.0,16.666666666666668
2008-09-29,120.0,120.0,120.0,120.0,1.6666666666666667
2008-09-30,120.0,120.0,120.0,120.0,3.6466666666666665
2008-10-02,117.0,117.0,102.00000000000001,108.0,155.0
2008-10-07,120.0,120.0,120.0,120.0,2.6666666666666665
2008-10-15,96.0,96.0,96.0,96.0,20.0
2008-10-20,105.0,105.0,105.0,105.0,6.666666666666667
2008-11-04,105.0,105.0,105.0,105.0,5.0
2008-11-21,102.00000000000001,102.00000000000001,102.00000000000001,102.00000000000001,39.0
2008-11-24,105.0,105.0,103.49999999999999,105.0,533.3333333333334
2008-11-26,105.0,105.0,105.0,105.0,33.333333333333336
2008-12-02,105.0,105.0,105.0,105.0,0.3333333333333333
2008-12-18,75.0,66.0,66.0,75.0,33.333333333333336
2008-12-19,90.0,90.0,75.0,75.0,33.333333333333336
2008-12-23,102.00000000000001,96.0,90.0,90.0,418.3333333333333
2009-01-07,94.5,94.5,75.0,75.0,81.66666666666667
2009-01-08,96.0,96.0,66.0,66.0,45.333333333333336
2009-02-12,122.99999999999999,122.99999999999999,122.99999999999999,122.99999999999999,1.6666666666666667
2009-02-27,147.0,147.0,147.0,147.0,1.6666666666666667
2009-03-10,60.0,60.0,60.0,60.0,16.666666666666668
2009-03-23,105.0,105.0,105.0,105.0,1.6666666666666667
2009-04-17,105.0,105.0,105.0,105.0,1.4933333333333334
2009-05-14,105.0,105.0,105.0,105.0,1.4933333333333334
2009-05-15,105.0,105.0,27.0,27.0,1.8266666666666667
2009-06-10,99.0,99.0,99.0,99.0,100.0
2010-06-14,93.0,93.0,90.0,90.0,3.3333333333333335
2010-06-15,96.0,96.0,96.0,96.0,1.6666666666666667
2010-06-25,60.0,60.0,60.0,60.0,66.66666666666667
2010-06-30,75.0,75.0,75.0,75.0,1.7733333333333334
2010-08-03,21.000000000000004,15.0,15.0,19.5,1222.1666666666667
2010-08-04,15.0,15.0,15.0,15.0,16.666666666666668
2010-08-05,15.0,15.0,15.0,15.0,100.0
2010-08-06,15.0,15.0,15.0,15.0,116.83333333333333
2010-08-10,15.0,15.0,15.0,15.0,66.66666666666667
2010-08-13,15.0,15.0,15.0,15.0,216.66666666666666
2010-08-16,15.0,15.0,13.5,13.5,366.6666666666667
2010-09-08,15.0,15.0,15.0,15.0,0.3333333333333333
2010-11-18,10.799999999999999,10.799999999999999,10.799999999999999,10.799999999999999,2.1666666666666665
2010-12-14,10.500000000000002,9.3,9.3,10.500000000000002,13.333333333333334
2011-01-07,30.0,30.0,12.0,12.0,188.33333333333334
2011-01-13,18.0,18.0,18.0,18.0,10.0
2011-04-06,9.0,9.0,9.0,9.0,1.6666666666666667
2011-05-26,9.0,9.0,9.0,9.0,16.666666666666668
2011-07-07,15.0,15.0,15.0,15.0,3.3333333333333335
2011-07-14,15.0,15.0,15.0,15.0,5.333333333333333
2011-07-29,3.0,3.0,3.0,3.0,6.333333333333333
2011-08-05,15.0,15.0,15.0,15.0,33.333333333333336
2011-08-22,9.0,9.0,9.0,9.0,5.333333333333333
2011-09-23,15.0,15.0,15.0,15.0,3.3333333333333335
2011-09-27,15.0,15.0,15.0,15.0,133.33333333333334
2011-10-06,15.0,15.0,15.0,15.0,50.0
2011-11-01,13.5,13.5,13.5,13.5,66.66666666666667
2011-11-03,13.5,13.5,13.5,13.5,50.0
2011-11-16,13.5,13.5,13.5,13.5,93.33333333333333
2011-11-17,13.5,13.5,13.5,13.5,66.66666666666667
2011-11-23,13.5,13.5,13.5,13.5,66.66666666666667
2011-11-25,13.5,13.5,13.5,13.5,100.0
2011-12-06,13.5,13.5,13.5,13.5,66.66666666666667
2012-03-29,3.0,3.0,3.0,3.0,4.98
2012-03-30,30.0,30.0,3.1500000000000004,3.1500000000000004,8.313333333333333
2012-07-26,18.0,18.0,18.0,18.0,66.66666666666667
2012-07-31,3.6,3.6,3.6,3.6,16.666666666666668
2012-08-06,3.0,3.0,3.0,3.0,133.33333333333334
2012-08-23,9.0,9.0,3.0,3.0,33.333333333333336
2012-08-27,7.8,7.8,6.0,6.0,100.0
2012-10-15,0.9,0.9,0.9,0.9,16.666666666666668
2013-03-01,1.5,1.5,0.6,0.9,1899.9966666666667
2013-03-04,0.75,0.6,0.6,0.75,1133.3333333333333
2013-03-06,0.6,0.6,0.6,0.6,166.66666666666666
2013-03-07,0.6,0.6,0.6,0.6,133.33333333333334
2013-03-12,0.6,0.6,0.6,0.6,233.33333333333334
2013-03-15,0.48000000000000004,0.45,0.45,0.48000000000000004,1500.0
2013-04-02,0.33,0.33,0.33,0.33,5.0
2013-04-11,0.33,0.3,0.3,0.33,166.66666666666666
2013-04-23,0.18,0.18,0.18,0.18,3599.3333333333335
2013-04-24,0.3,0.3,0.18,0.3,1666.6666666666667
2013-10-08,0.18,0.09,0.09,0.18,500.0
2013-11-22,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.12000000000000001,154.98
2014-03-25,1.05,1.05,1.05,1.05,166.66666666666666
2014-03-28,2.6999999999999997,2.1,2.1,2.1,233.33333333333334
2014-04-03,2.85,2.4,1.95,1.95,246.0
2014-04-11,2.1,2.1,2.1,2.1,133.33333333333334
2014-05-07,4.8,2.4,1.5,1.5,3873.4
2014-05-08,2.1,1.59,1.53,2.1,1066.6666666666667
2014-05-09,5.1000000000000005,5.1000000000000005,2.6999999999999997,2.6999999999999997,322.22
2014-05-14,5.1000000000000005,5.1000000000000005,4.7700000000000005,4.7700000000000005,366.6666666666667
2014-05-15,6.0,5.7,3.6,5.1000000000000005,317.3433333333333
2014-05-16,5.970000000000001,5.970000000000001,3.9,5.7,570.0
2014-05-19,3.6,1.53,1.53,3.6,536.6666666666666
2014-06-09,0.6,0.3,0.3,0.6,355.3333333333333
2014-07-01,,,,,2.0
2014-07-23,,,,,102.0
2014-07-25,,,,,1.0
2014-08-22,,,,,2.0
2014-08-26,,,,,1.0
2014-08-27,,,,,2.0
2014-09-12,,,,,1.0
2014-09-15,,,,,2.0
2014-09-25,,,,,2.0
2014-10-22,,,,,6.0
2015-05-22,0.05,0.05,0.05,0.05,334.0
2015-12-31,,,,,33.0
2016-01-26,0.55,0.55,0.5,0.55,2625.0
2016-01-27,0.51,0.51,0.51,0.51,599.0
2016-01-28,0.55,0.55,0.55,0.55,1666.0
2016-02-03,3.4,3.4,3.4,3.4,200.0
2016-02-09,3.42,3.42,3.42,3.42,1450.0
2016-02-17,1.0,1.0,1.0,1.0,1450.0
2016-02-29,1.0,1.0,1.0,1.0,166.0
